"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP40","Pine10","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1070","4-16-73-34-NE",0,0,2.2335215487102,0.119504326381,11.0043729694,45.9865901281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54095410341197,0,0
"1071","4-16-73-34-NW",0,0,5.6542295338767,0.429390985086,3.77735327065,0,0,0,19.3138407619413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.104746397345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788589582898,0,0
"1072","4-16-73-34-SE",0,0,14.30109367596,0,3.67747591929,18.5359377832,0,0,2.32079576875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970086259275805,0,0
"1073","4-16-73-34-SW",0,0,2.31659285913743,9.39093502473,1.69031170183,0,0,0,12.983214947124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73162777854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3853209452387,0,0
"1074","4-16-73-35-NE",0,0,0,0,0.0556127967969,0,30.8000219475,0,0,2.310953606,0,0.006496658233,0,0,0,3.97589083994578,0,0,0,0,0,0,0,0,0,0,0,11.1797761942,0,1.2316664051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890408183626,0,13.742645502193,0,0,0,0,0,0,0,0,0,2.310953606,0,0,0,0,0,0,0,1.36118948857388,0,0
"1075","4-16-73-35-NW",0,0,0,0,1.33457156868,10.01463817872,25.833530419198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6999289394084,0,0
"1076","4-16-73-35-SE",0,0,0.553776721756,0,0,0,22.2931410144,0,0,0,0,0,0,0,0,31.276839488643,0,0,0,0,0,0,0,1.9450479387585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44520427352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03601711525847,0,0
"1077","4-16-73-35-SW",0,0,8.486535743649,0,0,0.480861546769,27.773698608476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435632764659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61597039350098,0,0
"1078","4-16-73-36-NE",0,0,0,0,3.61180357883,0,0,0,3.726448976447,0,0,0,0,0,0,3.55538488524,0,4.55626959484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87630705815e-05,0,0,0,0,0,0,0,0,0,0,0,0,11.9692153728,0,23.815404049755,0,0,0,0,0,0,0,1.87129932103e-05,0,0,0,0,0,0,0,1.40752727094182,0,0.930970921032
"1079","4-16-73-36-NW",0,0,0,0,0,0,0,0,0,0,0,2.25039200599,0,0,0,25.06197442792,0,2.51557829642,0,0,0,0,0,0,0,0,0,6.600323466906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444740494732,0,2.4005895662433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7680769640833,0,0
"1080","4-16-73-36-SE",0,0,0.76662314929,0,14.32468046729,0,0,5.5511629852,11.907567347776,0,0,4.811797738792,0,0,0,4.13568915568,0,2.95772961602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182102387407,0,0.379448473474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04025207102874,0,0
"1081","4-16-73-36-SW",0,0,2.8014228342,0,0,0,0,0,3.21464866838,0,0,5.216451982535,0,0,0,26.292581340378,0,0,0,0,0,0,0,0.555692637444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195264813786,0,0.377515649728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3686993296799,0,0
"1082","4-16-73-4-NE",0,0,0,0,0,0,0,0.882076511629,63.794899582054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73203565122113,0,0
"1083","4-16-73-4-NW",0,0,2.85029597538,0,0,0,0,6.63233769741,53.064134389651,0,0,0,0,0,0,0,0,0.651976702639,0,0,0,0,0,0,0,1.90687177397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189193391985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3297705390995,0,0
"1084","4-16-73-4-SE",0,0,0,0,0,0,0,13.838714652953,49.155082399103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48476408384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38592984892712,0,0
"1085","4-16-73-4-SW",0,0,0,0,0,0,0,5.11189067018,36.630206693046,0,0,0,0,0,0,0,0,17.269807657439,0,0,0,0,0,1.39189429009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39911876169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2001779026703,0,0,0,0.479412411285066,0,0.509017538283
"1086","4-16-73-5-NE",0,0,0.617056706614,0,0,0,0,12.726859317996,10.411648386687,0,0,0,0,0,0,0,0,22.74105016629,0,0,0,0,0,0,1.25451119443,9.42199415474,0,0,0,0,0,0,0,0,0,0,2.75019705417,0,0,0,0.4561521693905,0,0,0,0,3.22033947716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353368967527,0,0,0,0.460654550086,0,0.26771705138
"1087","4-16-73-5-NW",0,0,0,0,0,0,0,10.266175303641,14.357944490254,18.0262980192127,0,0,5.0116646638534,0,0,0,0,9.110314011606,0,0,0,0,0,0.33389145927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73320698728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8557741630607,0,0,0,0.454010400195,0,0,0,0.0664654768905,0,0.3559120123484
"1088","4-16-73-5-SE",0,0,0,0,0,0,0,11.5245866634843,27.3976152596906,0.729744772931,0,0,0,0,0,0,0,19.608837227441,0,0,0,1.90481113548,0,1.342124462892,0,1.38736235309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72974477293,0,0,0,1.15931025524,0,0,0,0.29887115898948,0,0
"1089","4-16-73-5-SW",0,0,0,0,0,0,0,36.003190144908,20.1788841845272,7.27061571659588,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6508198335743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27061571657846,0,0,0,0.9175761373219,0,0,0,0.5860948252975,0,0
"1090","4-16-73-6-NE",0,0,4.52419464719,0,0,0,0,0.00040655878498,36.418461259904,0.485266994596,0,0,0,0,0,0,0,12.9727119657,0,0,0,0,0,0,2.68679914759,4.75295160552,0,0,0.2276110115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485266994595,0,0,0,0.55341076401,0,0,0,0.16987779921,0,0.069320879516
"1091","4-16-73-6-NW",0,0,5.28389897238945,22.3200074777115,0,0,0,0,21.961341436015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6567145304814,0,0,0,0.139038876741743,0,0
"1092","4-16-73-6-SE",0,0,9.08368096425,0,0,0,0,5.979826743007,35.9561094931876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29471244544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9542273341537,0,0
"1093","4-16-73-6-SW",0,0,10.1072969817552,4.69696400404,0,0,0,11.087973428413,22.6364642334241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242102394317,0,0,0,0,0.442465967254616,0,0
"1094","4-16-73-7-NE",0,0,0,0,0,0,0,0,11.95870360683,1.7487090590996,0,19.9524324753,0,17.19505258154,0,0,0,2.46957208086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77867063191,0,0,0,0,0,0,0,0,1.7487090590989,0,0,0,0,0,0,0,0.504492674263,0,0
"1095","4-16-73-7-NW",0,0,11.9371132588756,0,0,0,0,0,10.5102643213534,3.91717054711,0,0,0,0.261445363237,0,0,0,0,0,0,0,0,0,0,6.41886414365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85316832837098,21.8628580572,3.51143893869,0,0,0,0,0,0,0,3.91717054711,0,0,0,0,0,0,0,0.699568114531,0,0
"1096","4-16-73-7-SE",0,0,2.57218709329,0,0,0,0,0,22.828319346895,1.18565848373,0,0,0,1.72401461746787,0,0,0,15.7888512127,0,0,0,0,0,0,2.19411483463,15.5819273796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579001429921,0,0,0,0,0,0,0,0,1.18565848374,0,0,0,0,0,0,0,0.409356219536,0,0
"1097","4-16-73-7-SW",0,0,1.02591929235313,6.67984837951,0,0,0,5.248305909342,46.3964986914744,0.565392539941959,0,0,0,0.0705619898776,0,0,0,0,0,0,0,0,0,0,2.25579620397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37449438087364,0,0,1.63858504139,0,0,0,0,0,0,0,0,0.565392539928331,0,0,0,0,0,0,0,0.264281723676,0,0
"1098","4-16-73-8-NE",0,0,17.279813460422,0,0,0,0,1.43616043906,45.93756358551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321804958318,0,0
"1099","4-16-73-8-NW",0,0,1.882784929824,0,0,0,0,0,31.062555781277,7.9883204623403,0,1.729750346284,0,17.99888289848,0,0,0,0.11156707864292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19530117914,0,3.272604237545,0,0,0,0,0,0,0,7.988320462313,0,0,0,0,0,0,0,0.458235454038,0,0.483604659081
"1100","4-16-73-8-SE",0,0,3.554291750801,0,0,0,0,0,47.3837545016344,0,0,0,0,0,0,0,0,10.790403190426,0,0,0,0,0,0,0.325653975738,0.187239978502,0,0,0,0,0,0,0,0,0,0,0.104850220633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452384506202,0,0.261437090237
"1101","4-16-73-8-SW",0,0,3.075399559463,0,0,0,0,0.815501608372,0.51611271364124,3.193352408195,0,0,0,18.541152155319,0,0,0,23.755266081359,0,0,0,0,0,0,1.779272653994,4.18041354571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267215141294,0,0,0,0,0,0,6.22283012335,0,0,0,0,0,0,0,3.1933524082,0,0,0,0,0,0,0,0.50311679728934,0,0
"1102","4-16-73-9-NE",0,0,13.248322093789,0,0,0,0,4.767972834794,29.4886139664492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93999995647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3079398319073,0,0.0659220794348
"1103","4-16-73-9-NW",0,0,0.483159481496,0,0,0,0,11.978733702239,53.6195516918445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","4-16-73-9-SE",0,0,0,0,0,0,0,7.082400625338,54.273594428226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477758598805687,0,0.00454177115289
"1105","4-16-73-9-SW",0,0,0,0,0,0,0,21.7050072763,43.6711111492521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","4-17-73-1-NE",0,0,0.993303040233,14.3284069713,0,0,0,3.62249699502,33.53566220452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92225528362,1.27102742463,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27102742464,0,0,0.00662267300991,0.700426830479,0,0,0,0.0595735722519,0,0
"1107","4-17-73-1-NW",0,0,0.689583996442,0,0,0,0,0.53277112822,18.59807479258,0.524069678834,0,0,0,0,0,0,0,0.821234129678,0,0,0,0,0.000203550024557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039342292609,0,0,0,0,2.7911303754,1.96204564388,0,0,0,0,0,0,0,0,11.8662281001794,0,0,0,0,0,0,0,0,0,0
"1108","4-17-73-1-SE",2.62346355088,0,3.906385351545,0,0,0,0,0,8.412436868681,1.723697012008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49510216791,0.239202646712,0,0,0,0,1.78795889295029,2.244146799987,0,0,0,0,0,0,0,4.500892564667,0,0,0.27771262065622,0.399881469693,0,0,0,0.4079543503499,0,0
"1109","4-17-73-1-SW",0,0,3.452605522236,0,0,0,0,0,3.2767811561399,3.370888771813,7.36767330141e-08,0,0,0,0,0,0.737295735749,0.5887894203796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83530689345,4.6869622533655,1.65335264606,0,0,0,0,0,0,0,18.746692087383,0,0,0.000700898073805,1.2784403320615,0,0,0,0.202273873555,0,0.922834377895
"1110","4-17-73-10-NE",0,0,2.07922299697,22.07748703274,0,0,0,0,39.40293386761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162232877791,0,0,0,0.752232114048,0,0
"1111","4-17-73-10-NW",0,0,0,3.957553000108,0,0,0,0,61.330016074623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4944708041515,0,0
"1112","4-17-73-10-SE",0,0,2.09337457375,11.25242063958,0,0,0,0,27.24612284577,0,0,9.63667351237,0,0,0,0,0,0,0,0,0,0,0,0.166024900612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5792628978,0,0,0,0,0,0,3.027731891703,0,0,0,0,0,0,0,0,0,0,0,0.242732940101,0,0,0,0.638633520454198,0,0.445032327237
"1113","4-17-73-10-SW",0,0,0,0.583039094731,0,0,0,0,64.5339284168198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494592383746,0,0
"1114","4-17-73-11-NE",0,0,0,0,0,0,0,19.23562849531,30.2168664691893,0,0,6.800046362778,0,0,0,0,0,1.5320654959,0,0,0,0,0,0,0,0,0,0,0,1.04570757729,0,0,0,0,0,0,0,0,0,0,0.558101112498,0,0,0,0,0.471928130778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6317830513769,0,0,0,0,0,0.240633657508
"1115","4-17-73-11-NW",0,0,0.2718512514545,4.321553062234,0,0,0,0,55.136906878708,0,0,0,0,0,0,0,0,0.0312360832737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872028156153,0,0,0,0.236827966747823,0,0
"1116","4-17-73-11-SE",0,0,0,0,0,0,0,0,0.6352878491995,0,0,18.755600805104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26684599184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.960097463744,4.38710738842,2.216026703894,4.223917135643,0.858555578355,0,0,0,0,0,4.85416810366,0,0,0,0,0,0,0,0.4322644706512,0,0
"1117","4-17-73-11-SW",0,0,4.674631478711,0.045128408307242,0,0,0,0,14.558425944795,0,0,1.987895809587,0,0,0,0,0,3.463317485112,0,0,0,0,0,0,0.119695580883,0,0,0,0,5.904768976402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.378185818502,3.4047889972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22116706432619,0,0
"1118","4-17-73-12-NE",0,0,9.099029335047,0,0,0,0,0,21.858892603613,0,0,2.71999792266,0,0,0,0,0,0,0,0,0,0.0759743447485562,0,0,0,7.1355483021713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18423587844,0,0,0,2.678001494098,0,0,0,0,0,0,0,0,0,0,0,0.0167785727929,0,0,0,0.1769555749749,0,0
"1119","4-17-73-12-NW",0,0,1.02218144469,0,0,0,0,10.501317023258,12.0723638531669,0,0,1.17126874626,0,0,0,0,0,2.360881676031,0,0,0,1.382804200246,0,0,0,1.00944321359,0,0,0.206207954074,0,0,0,0,0,0,0,0,0,0,0,0.761501014087,0,0,0.368333185657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71454816531898,0,0,0,0.3111548097459,0,0
"1120","4-17-73-12-SE",0,0,12.713942015473,0,0,0,0,0,37.7317301155012,2.56181964974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6719514739524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10193078052,0,0,0,0,0,0,0,0,0,0,0,2.56181964975,0,0,0,0,0,0,0,0.649356270586,0,0
"1121","4-17-73-12-SW",0,0,0.179159450263,0,0,0,0,0,16.5275178908264,0,6.0189361844e-06,3.8806152320278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567179465865,2.2124979531,0,0,0,0,0,0,0,0,4.386409514909,0,0,0,0.0451119089332,0,0.0086279639252,0,0.5770747682766,0,0.465893513088
"1122","4-17-73-13-NE",0,0,4.44431271737,0,0,0,0,0,1.88621231301,1.3359429160902,0,0,0,7.55115197639,0,0,0,0,0,0,0,0.0627329335812,0,0,1.69669753913,0,0,0,0,2.63128791771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76245398572474,1.33369312787708,4.11823975532065,0,0,0,0,0,0,0,1.3589917238247,0,0,0,0.000868055912823,0,0,0,0.4399331779179,0,0.0217192752549
"1123","4-17-73-13-NW",0,0,2.492650116755,0,0,0,0,0,3.314824564599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628381513584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178295132536,0,0,0,0.036617124707,0,0
"1124","4-17-73-13-SE",0,0,2.3101060772034,0,0,0,0,0,1.7971155406338,0,0,4.989879267885,0,1.888754913331,0,0,0,0.509772644717,0,0,0,9.137111636347,0,0,0,1.995679545117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628491429743,0,8.7246840501387,2.09396519453,7.35422257991,0,0,0,0,0,0,0,8.65573532698,0,0,0,0.00010115309641,0,0.000187829647577,0,0.4765533227071,0,0
"1125","4-17-73-13-SW",0,0,5.42469628936,0,0,0,0,2.827320690191,24.3492246133684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162012486623,0,0,0,0,0,0,0,0,0,0,0.19336790982054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158168956408018,0,0,0,0.003880637816699,0,0
"1126","4-17-73-14-NE",0,0,0,0,0,0,0,0,23.5199967247782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064718809136,0.0937194468624,0,0,0,0.422866016601,0,0.152457353608
"1127","4-17-73-14-NW",0,0,0,0,0,0,0,0,41.0592164705905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87879039618,0,0,0,0.481740856279,0,0
"1128","4-17-73-14-SE",0,0,0,0,0,0,0,12.156126616,11.4165345947729,0,0,0,0,0,0,0,0,1.2693181072597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.281631398638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17071009258,0,0,0,0.00498607326626,0,0.166375494178
"1129","4-17-73-14-SW",0,0,0,0,0,0,0,0,12.6926537223073,0,0,0,0,0,0,0,0,2.06518117897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598256164549,0,0
"1130","4-17-73-15-NE",0,0,0,0,0,0,0,3.62495305517e-05,0.0003934776420113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","4-17-73-15-NW",0,0,0,0,0,0,0,0.936973215459,47.0462732938535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324929972573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7153823426734,0,0,0,0.412368396401195,0,0
"1132","4-17-73-15-SE",0,0,0,0,0,0,0,0,29.894557290922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501946498134,0,0
"1133","4-17-73-15-SW",0,0,0,2.849663421222,0,0,0,0,51.9314033531025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3814786786033,0,0
"1134","4-17-73-16-NE",0,0,0,0,0,0,0,0,63.41655185891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772478403197,0,0,0,0,0,0
"1135","4-17-73-16-NW",0,0,0,0,0,0,0,0,59.6798962893841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90613968182483,0,0,0,0.213392077524,0,0
"1136","4-17-73-16-SE",0,0,0,0,0,0,0,0,66.258065560039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341389895361,0,0
"1137","4-17-73-16-SW",0,0,0,0,0,0,0,0.00213168608398,66.3338107033165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3898313226114,0,0
"1138","4-17-73-17-NE",0,0,0,0,0,0,0,0,54.148174362887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704996596008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581050661769,0,0,0,0.00154443432678,0,0.152793863704
"1139","4-17-73-17-NW",0,0,0,0,0,0,0,0.01517884286457,59.2407019085748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75093687616,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75093687619,0,0,0,0.942677233498,0,0,0,0.082730021986,0,0
"1140","4-17-73-17-SE",0,0,0,0,0,0,0,17.64499702115,45.1193377802653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056301811932967,0,0
"1141","4-17-73-17-SW",0,0,0,0,0,0,0,0.0003418729507,57.4303103141796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05178168336,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0517816833,0,0,0,0,0,0,0,0.40167671713918,0,0
