"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"6181","4-23-84-26-SW",0,0,39.3040239034952,0.0204237682037,0,0,0,3.63592507639,3.563341098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3885011031541,0,0,0
"6182","4-23-84-27-NE",0,0,20.9154134045285,11.75742890717,0,0,0,25.0165170881,7.061387070604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544281410063,0,0,0
"6183","4-23-84-27-NW",0,0,14.8300991266039,0,0,0,0,13.274578167609,35.262095843162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00190232762422,0,0,0
"6184","4-23-84-27-SE",0,0,34.218395779917,1.512780454819,0,0,0,0,27.65031922823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00076545118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106591912542,0,0,0
"6185","4-23-84-27-SW",0,0,6.5391476323632,4.520619636836,3.183369478079,0,0,0,51.585159527464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21066516837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03885510698864,0,0,0
"6186","4-23-84-28-NE",0,0,4.29876463947,0,0,0,1.737498247692,20.8077889672,28.2333006372673,0,0,0,0,0,0,0,1.731424793321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57716888182,0,0,0.00187314430179
"6187","4-23-84-28-NW",0,0,3.2042205917093,1.021520022409,0,0,21.4938132819114,0.0685212466772,19.9958980329172,0,0,0,0,0,0,0,0.01778992827811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204511060746,0,0,0,0,2.70613183107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61884222215941,0,0,0.00407526822869
"6188","4-23-84-28-SE",0,0,11.981103347465,16.195584864837,0.270436469218,0,0,6.2823419525,17.67625853295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5785561512355,0,0,0
"6189","4-23-84-28-SW",0,0,4.70982858041,1.70172048502,0,0,0,19.4038674821552,2.81864724259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728059889378,0,0,0,0,17.455211172387,0,0,0,0,0.853125450437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80985538572882,0,0,0.179965282407
"6190","4-23-84-29-NE",0,0,22.6678430788837,0.891629253783,0,0,6.314867080022,10.30823269556,7.314032360133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86153825173,0,0,0,5.472309117951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88991821272,0,0,0.0987569262752
"6191","4-23-84-29-NW",0,0,29.6476230603477,0,0,0,29.06605881788,0.00418856293025,5.133525080382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68944496273833,0,0,0
"6192","4-23-84-29-SE",0,0,9.8566734376889,0,0,0,0,51.3902061909095,1.6501423497162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34144274269,0,0,0,0,0.012789708231,0,0,0,0,1.13715741775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2888669366503,0,0,0
"6193","4-23-84-29-SW",0,0,7.942466979022,0,0,0,16.430886794878,15.2865599948888,14.4793948376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47476470020909,0,0,0.202531238503
"6194","4-23-84-3-NE",0,0,18.957605415131,1.86230708712,0,0,0,0,42.8465055865282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446524976478277,0,0,1.00120953968
"6195","4-23-84-3-NW",0,0,0,1.0923584673,0,0,0,0,65.3783277133535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579896310725136,0,0,0
"6196","4-23-84-3-SE",0,0,1.66427498888,2.56235439599108,3.57909285841,0,0,0,58.142250668056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3271493785353,0,0,0
"6197","4-23-84-3-SW",0,0,4.37884259016,0.0202488931026,20.3948985615981,0,0,9.8892845921534,32.4209364030365,0,0,0,0,0,0,0,0,0.3791562999492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08754165014536,0,0,0
"6198","4-23-84-30-NE",0,0,14.86371953935,0,0,0,5.8288745285853,1.372067831406,28.455883048298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77092627981171,0,0,0.197465677182
"6199","4-23-84-30-NW",0,0,3.27395895988,0,0,0,5.49114553746995,9.16004675237639,47.9892516231876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465025961911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6200","4-23-84-30-SE",0,0,11.6546250899,0,0,0,14.4801205618425,17.436953500999,4.0978601713646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1141965227936,0,0,0
"6201","4-23-84-30-SW",0,0,0,0,0,0,47.7905365871675,17.740333142892,0.82247287673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.698353175906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52140821335244,0,0,0
"6202","4-23-84-31-NE",0,0,1.80525188009,0,0,0,0,19.877709079533,22.5809434983444,0,0,0,0,0,0,0,3.48477598691616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731051978235,0,0.73795803518504,0,0,0,0,0.21456787213451,0.0397550722857,0,1.96928366547983,0,0,0.0319160452381
"6203","4-23-84-31-NW",0,0,1.06759689082,0,0,0,0,24.092454758092,0.335002810694,0,0,0,0,0,0,0.251120788232989,21.3929453092302,0,0,0,0,0,0,0,0,8.8782335458061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9236488267986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45828688694162,0,0,0
"6204","4-23-84-31-SE",0,0,0,0,0,0,2.52112214385e-05,3.68218620109,53.9261187196504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8036982760802,0,0,0.198955760952
"6205","4-23-84-31-SW",0,0,10.5878424146046,1.14995264318,0,0,0,1.97427537020717,45.5937545185858,0,0,0,0,0,0,0,4.19907815021957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76334615852252,0,0,0
"6206","4-23-84-32-NE",0,0,32.208220605754,0,0,0,0,0,25.1543868651344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435164435647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919363571769,0,0,0,0,2.50615717570635,0,0,0.173631082176
"6207","4-23-84-32-NW",0,0,3.990089426768,0,0,0,0,4.593321011307,43.3078266913593,0,0,0,0,0,0,0,0.06577045491308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.258885149161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623244898161,0,0,0.341506922451,0,0,0.186794233961,0,2.23442523941459,0,0,0.183681734097728
"6208","4-23-84-32-SE",0,0,21.5493101998131,0,0,0,10.64362480297,0,4.2157215276907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.053611445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755171804602,0,0,0.0806810986237
"6209","4-23-84-32-SW",0,0,13.7439535624106,0,0,0,19.031633147385,0.218979466895,25.9154937348585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105712083921,0,0,0.201749792074
"6210","4-23-84-33-NE",0,0,7.76232111055766,9.39586794996017,5.731223766478,0,0,13.25313900989,23.5889701004081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88611347923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77691569521144,0,0,0.290023672013
"6211","4-23-84-33-NW",0,0,11.906785318258,19.4835088397082,3.17847721442,0,0,1.90712418056,3.48427717134679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412179557774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91666829652748,0,0,0
"6212","4-23-84-33-SE",0,0,6.71398474968,3.24802670336,0,0,17.4265098264,18.4750622602079,2.13306353650255,0,0,0,0,0,0,0,0.696652998981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.222130995893,6.90994564942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4938231656512,0,0,0.199793315006
"6213","4-23-84-33-SW",0,0,10.698681173264,16.888673280416,0,0,5.0786616055156,12.240093963772,4.55760851665359,0,0,0,0,0,0,0,3.74833357075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224222981988,1.521866321206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39573476203,0,0,0.327250112528
"6214","4-23-84-34-NE",0,0,33.0529035702588,0,0,0,8.25396475127,13.9600455929,4.49296965175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38080393339,0.0430555376412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6215","4-23-84-34-NW",0,0,8.10039660590207,0,0,0,4.85318714673,14.597874885028,28.7401982096245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.406703565492,3.35849027670327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0638472897694,0,0,0.201363485249
"6216","4-23-84-34-SE",0,0,16.17492831142,0,0,0,15.3104512622,27.11032639235,5.28398249347103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858456810486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720661432466,0,0,0
"6217","4-23-84-34-SW",0,0,19.938084084341,0,0,0,0,40.171044490455,0.0483817379077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.554418726835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18280817828445,0,0,0.0984475526564
"6218","4-23-84-35-NE",0,0,13.8588985427432,0,0,0,0,0,1.85722413533063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01258260524473,0,0,0
"6219","4-23-84-35-NW",0,0,46.3714349813652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034617813664076,0,0,0
"6220","4-23-84-35-SE",0,0,51.63495225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1718148722183,0,0,0
"6221","4-23-84-35-SW",0,0,27.960428962012,3.919648234967,0,0,0,5.46138448653,27.2380522598949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727010674061,0,0,0
"6222","4-23-84-36-NE",0,0,15.5713440682767,3.02094467130166,5.6866247965812,0,0,1.54097739952595,21.6406445684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41963391903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48247041322e-05,0,0,0
"6223","4-23-84-36-NW",0,0,0.6214734629358,0,0,0,0,0,15.0625795924595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002133369226927,0,0,0
"6224","4-23-84-36-SE",0,0,11.2946725525684,12.3392598055382,7.613618481571,0,0,2.67506369285,6.5422087180475,0,0,0,0,0,0,1.46770021435,0,0,0,0,0,0,0,0,0,0,0.12902222807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39267611,0,0,0.970466445364
"6225","4-23-84-36-SW",0,0,40.06926034296,0,4.90361703393,0,0,0,1.08766524986504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6226","4-23-84-4-NE",0,0,0,0.1047808557584,0,0,0,0,64.748829394809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6227","4-23-84-4-NW",0,0,8.218312890816,0.593968961299,0,0,0,4.31880288964,51.1618821003242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18059933185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483077050393,0,0,0
"6228","4-23-84-4-SE",0,0,0,20.781837756561,0,0,0,12.8435260886197,31.1729676785429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95267080506084,0,0,0
"6229","4-23-84-4-SW",0,0,4.94798605123,4.0553596985994,0,0,0,3.55030858527,47.555923455384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329897917319,0,0,0,0,0,0,0,0,0,0,0.625180281344,0,0,0,0,4.0535584654505,2.367754936703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78518680797239,0,0,0
"6230","4-23-84-5-NE",0,0,6.891014933281,1.31361260518,0,0,8.85245284843,14.0617350309704,23.47266954109,0,0,0,0,0,0,0,0.46452690115,2.20670186035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6231","4-23-84-5-NW",0,0,14.17494201167,0.0676493254728,0,0,0.7722845677791,15.252524146055,2.15741589878,0,0,0,0,0,0,0,1.739351410182,8.4917989125,0,0,0,0,0,0,0,0,0,0,0,0,1.278148882855,0,0,0,0,0,0,0,0,0,1.09830169834,0,0,0,0,8.98593756621,0,0,0,0,0.267155811444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361330880941,0,0,0
"6232","4-23-84-5-SE",0,0,2.83647872369,1.31963285543,0,0,0,0.343523715132,12.287540145687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846015128929,0,0,0,0,0,0,0,0,0,0,0.407370640525,0,0,0,0,4.4174041638446,1.80806702133,0,0,0,0,0,0,0,0,8.78369848209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209776445922,0,0,0
"6233","4-23-84-5-SW",0,0,2.5006580405316,2.14906794802059,0,0,0,22.960612071232,0,0,0,0,0,0,0,0,0,7.745429328928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7657168701415,0,0,0,0,0.548331962814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4269236997222,0,0,0
"6234","4-23-84-6-NE",0,0,0,0,0,0,0.17458098261,27.152267269474,0.234681023333,0,0,0,0,0,0,0,4.804804464829,10.311131723395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02721285858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855237223187,0,0,0.0408656473849
"6235","4-23-84-6-NW",0,0,0,0,0,0,0.208271927273139,17.8155286941495,19.6681011487095,0,0,0,0,0,0,0,16.9971147116605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0255214837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480520585717,0,0,0.054350125366
"6236","4-23-84-6-SE",0,0,2.39343326999,0,0,0,0,61.964443516733,0,0,0,0,0,0,0,0,0,0.273319571304104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770706097302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484806237964,0,0,0.0112997869848
"6237","4-23-84-6-SW",0,0,0,0,0,0,0,66.5369802911757,0.824631805812885,0,0,0,0,0,0,0,0.66011005804005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03192138886059,0,0,0.0134877838645
"6238","4-23-84-7-NE",0,0,8.79464703686,5.038179731177,0,0,0,12.7960450226176,15.296286430394,0,0,0,3.01257872506,0,0,0,5.871756555389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06367227183,0,0,0,1.745684159657,0.822754070374,0,0,0,8.33086498135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598745041266024,0,0,0
"6239","4-23-84-7-NW",0,0,0,0,0,0,0.2366929535683,24.8226344070223,4.32530328026742,0,0,0,0,0,0,0,26.8430154623958,0,0,0,0,0,0,0,0,0.352829010415652,0,0,0,0.071932469843485,0.743242868384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.844671456792,0,0,0,0,1.2350717727823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495273077738382,0,0,0.35592074565
"6240","4-23-84-7-SE",0,0,3.93927025044,3.57025251969,0,0,2.67203099795,0.676217561565,12.9845060982,0,0,0,0,0,0,0,8.481900755613,0.0934302059575,0,0,0,0,0,0,0,0,0,0,0,0,0.13136130753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.763017902261,3.9085344552,0,0,0,6.5452117902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135089757579
"6241","4-23-84-7-SW",0,0,0,0,0,0,0,7.87550916271175,8.542198073499,0,0,0,0,0,0,0,12.874249879549,0,0,0,0,0,0,0,0,0,0,0,0,8.51061214488513,4.81034086066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6039919558191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106548204739,0,0,0.12929344945
"6242","4-23-84-8-NE",0,0,7.7747922666498,0.443198021519,0,0.296803559917,1.21548352873,4.224990600497,43.363095376263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812794926276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6243","4-23-84-8-NW",0,0,0.5154410962412,0,0,0,0,28.554820030107,36.741466123549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418196587814,0,0,0.0412902472178
"6244","4-23-84-8-SE",0,0,18.652103212856,2.7024881308331,0,1.08870322677,0.153917497155,5.12618571906,31.703050116653,0,0,0,0,0,0,0,0,2.637842161334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77979948371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5416485900023,0,0,0
"6245","4-23-84-8-SW",0,0,17.5841613213,2.88344207108,0,0,4.969340546203,8.250983691882,12.3624033474377,0,0,0,0,0,0,0,0.399355150447,5.852114975427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02782942557,0,2.248921205363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519791479941,0,0,0
"6246","4-23-84-9-NE",0,0,19.7763909526591,35.837762049988,0,0,0,0,7.34968881684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529710561418,0,0,0
"6247","4-23-84-9-NW",0,0,16.3312322038796,19.4349465643,0,0,0,0.0326644856794,23.977915846958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67184592318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546374725151,0,0,0
