"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP10","MixedwoodUP20","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"5792","4-22-95-26-SW",0,0,0,0,4.338140164792,0,0,5.28679780175,4.949906380693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280444401928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185467433114,0,0,0
"5793","4-22-95-27-NE",0,0,0,0.000237345290406,0.573856408464,0,0,2.141482406347,0.924393220861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20221114024099,0,0,0
"5794","4-22-95-27-NW",0,0,0,3.60939653277,1.504913652052,0,0,19.04585196531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676020733027,0,0,0,0,0.3161277349846,0,0,0
"5795","4-22-95-27-SE",0,0,0,0,5.4538988698261,0,0,0.63180977269241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5796","4-22-95-27-SW",0,0,0,2.52687167076,0,0,0,6.59344323501,0.0239190731721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55657134729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109218032339,0,0,0
"5797","4-22-95-28-SW",0,0,0,0,0.6686429155562,0,0,2.64669909020006,4.208028266252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623559787272,0,0,0
"5798","4-22-95-29-NE",0,0,0.1892164517762,0.453959571941,3.44707150376,0,0,0.788905271576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5799","4-22-95-29-NW",0,0,4.07590181837,0.0583635005783,0.987129312933,0,0,0,0.6184051402656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5800","4-22-95-29-SE",0,0,0,0,18.20230933009,0,0,1.04890788400701,9.867092797317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378905466389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43248041078674,0,0,0
"5801","4-22-95-29-SW",0,0,0.302570392663,6.3435752158864,16.141447344305,0,0,0,19.2205808479005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243435196094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639212332579355,0,0,0
"5802","4-22-95-3-NE",0,0,0,0,4.3089215420546,0,0,0.616997208217,13.9910270597678,0,0,0,0,0,0,0,0,2.65842529424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0825405082185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3708889126635,0,0,0
"5803","4-22-95-3-NW",0,0,0,0,2.978743322236,0,0,25.29057455718,9.401289381473,0,0,0,0,0,0,0,0,6.292582857276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3792756923291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29009830883315,0,0,0
"5804","4-22-95-3-SE",0,0,0,0,0.553209358006,0,0,0.21623620079,6.7666842593705,0,0,0,0,0,0,0,0,2.430430893309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1047958746454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113775305009,0,0,0
"5805","4-22-95-3-SW",0,0,0,0,0,0,0,24.871110413001,5.2372454218578,0,0,0,0,0,0,0,0,1.67783253039095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170434560786,35.4499383597054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02520879320172,0,0,0
"5806","4-22-95-30-NE",0,0,0,0.219951048267,0,0,0,0,0.0957357940251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5807","4-22-95-30-NW",0,0,0,1.83490013719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5808","4-22-95-30-SE",0,0,0,18.151038704924,0,0,0,0,15.020498620985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855316510122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5980186094329,0,0,0
"5809","4-22-95-30-SW",0,0,0,30.156656254387,0,0,0,0,4.576484398624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19596263758,0,0,0
"5810","4-22-95-33-SE",0,0,0,0,0,0,0,6.688579232843,11.365643602292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232723363625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170950362936,0,0,0
"5811","4-22-95-34-NW",0,0,0,0.858461274247,0,0,0,0,10.8584127292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5812","4-22-95-34-SE",0,0,0,0,0,0,0,0.0208738389953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259535134446,0,0,0
"5813","4-22-95-34-SW",0,0,0,1.10455955318,1.54723913423,0,0,24.864955062147,13.511551392164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521208933826,0,0,0,0,0.55322483026361,0,0,0
"5814","4-22-95-35-NE",0,0,0,0,0.140858166512,0,0,0,1.050855399176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5815","4-22-95-35-NW",0,0,0,3.47032389929,0,0,0,2.596243486252,0.103725055617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5816","4-22-95-35-SE",0,0,0,0,0,0,0,0,7.4997996668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28882840889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438080253134,0,0,0
"5817","4-22-95-35-SW",0,0,0,0,4.45346004483,0,0,10.245221560661,3.87056960751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03608454865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227925596706,0,0,0.0700144410359
"5818","4-22-95-36-NE",0,0,0,0,0.202485527001,0,0,0,0.488118371646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447179875256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5819","4-22-95-36-NW",0,0,0,0,0.5102567798731,0,0,0,2.155670104901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806697217992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5820","4-22-95-36-SE",0,0,0,2.101091153218,1.77321145351143,0,0,0,11.929708157259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08521149134625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137010871116,0,0,0
"5821","4-22-95-36-SW",0,0,0,1.87170592577,4.159804729089,0,0,0,24.8095127631756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6793038148125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3324130517225,0,0,0
"5822","4-22-95-4-NE",0,0,0,0,0,0,0,23.41648568206,7.39024438460579,0,0,0,0,0,0,0,0,19.22488187681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9732790228395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990593120238872,0,0,0
"5823","4-22-95-4-NW",0,0,0,0,0,0,0,31.825424634292,6.512513674445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3007733366626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5848269689428,0,0,0
"5824","4-22-95-4-SE",0,0,0,0,0,0,0,20.595880364211,15.355931077058,0,0,0,0,0,0,0,0,2.018145817929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.737125160569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51465176970391,0,0,0
"5825","4-22-95-4-SW",0,0,0,0,0,0,0,1.2766407044,28.691604036286,0,0,0,0,0,0,0,0,5.9236686782244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8288090087253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04170856390117,0,0,0
"5826","4-22-95-5-NE",0,0,0,0,0,0,0,24.712272629569,15.937656093937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3561632376343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645390280557,0,0,0
"5827","4-22-95-5-NW",0,0,0,0.795785018462,1.3008489207,0,0,36.5176683409219,5.086606549372,0,0,0,0,0,0,0,0,0.721343430205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5412109849514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7380341562056,0,0,0
"5828","4-22-95-5-SE",0,0,0,0,0,0,0,0,31.601535379641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9612706949141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7289071295806,0,0,0
"5829","4-22-95-5-SW",0,0,0,2.437629406662,0,0,0,28.8041495559109,19.803041082779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4207910569476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4505986944143,0,0,0
"5830","4-22-95-6-NE",0,0,0,0,0.959053173824,0,0,35.5966106209147,9.96087533554,0,0,0,0,0,0,0,0,0.111811203407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0766553520657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638949178633,0,0,0
"5831","4-22-95-6-NW",0,0,0,0,0,0,0,1.47057433091,32.8336737436704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1132562321389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5832","4-22-95-6-SE",0,0,0,0,0,0,0,30.426325296976,16.3930550996226,0,0,0,0,0,0,0,0,2.17747996073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4060229595354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13728412336,0,0,0
"5833","4-22-95-6-SW",0,0,0,0,0,0,0,7.768316372491,35.6877395900248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6354322615562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160099237468,0,0,0
"5834","4-22-95-7-NE",0,0,0,42.75955010467,0,0,0,0,13.347134711441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5835","4-22-95-7-NW",0,0,0,8.04096615202,2.74299195923,0,0,0.0251381776988,8.60137627777266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5836","4-22-95-7-SE",0,0,0,11.4331661841,0,0,0,13.38388281933,24.29070515919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7321213968039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10989063820546,0,0,0
"5837","4-22-95-7-SW",0,0,0,14.642798007,3.109934175756,0,0,0,25.984531543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178006306443,0,0,0
"5838","4-22-95-8-NE",0,0,0,0,0,0,0,30.39485096944,14.08481866826,0,0,0,0,0,0,0,0,1.31231654234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.935834639949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462945788473,0,0,0,0,0,0,0,0,0,0.6531571268539,0,0,0.322365150148
"5839","4-22-95-8-NW",0,0,0,1.591449834851,0.870426183726,0,0,9.606446360023,38.426274533812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.879836496497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3814807686259,0,0,0.0485656555984
"5840","4-22-95-8-SE",0,0,0,0,0,0,0,46.4446563714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.740035057522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792444617205,0,0,0
"5841","4-22-95-8-SW",0,0,0,0,0,0,0,33.6741627357034,4.524542906777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9309753274243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0714360694693,0,0,0.0800560086142
"5842","4-22-95-9-NE",0,0,0,0,7.826776614527,0,0,0.954768148189,39.156661282256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0410548387453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34346895672511,0,0,0
"5843","4-22-95-9-NW",0,0,0,0,2.546106238306,0,0,35.7726748922,10.0975705398619,0,0,0,0,0,0,0,0,2.09906020548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.082306925459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83417914008,0,0,0
"5844","4-22-95-9-SE",0,0,0,0,2.814505829699,0,0,9.576563247914,44.4641336868999,0,0,0,0,0,0,0,0,2.35907663871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969468830493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12593180262834,0,0,0
"5845","4-22-95-9-SW",0,0,0,0,3.27420154594,0,0,35.15942294891,3.1226758273124,0,0,0,0,0,0,0,0,0.0847455538742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1411909839452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5118216517823,0,0,0
"5846","4-22-96-1-NE",0,0,0,0,0,0,0,0,7.258772246374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993799147521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5847","4-22-96-1-NW",0,0,0,0,0,0,0,0,0.480428285321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5848","4-22-96-1-SE",0,0,0,0,1.82416675374e-05,0,0,0,4.3824400333866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875998823699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349218981293,0,0,0
"5849","4-22-96-10-NE",0,0,0,0.66426335504,0,0,0,4.6209282719175,4.38824639486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17614021687,0,0,0
"5850","4-22-96-10-NW",0,0,0,4.55837756792,0,0,0,6.964214453846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90858382701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5851","4-22-96-11-NE",0,0,0,0,0,0,0,0,0.263669491618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5852","4-22-96-12-NE",0,0,0,0,0,0,0,1.29805392634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5853","4-22-96-12-NW",0,0,0,0,0,0,0,0,9.0287958644961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13219420487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5854","4-22-96-12-SE",0,0,0,0,0,0,0,0,0.722694929148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326880058804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304511198598,0,0,0
"5855","4-22-96-12-SW",0,0,0,0,0,0,0,0,6.75270866433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5856","4-22-96-13-NW",0,0,0,0,0,0,0,0,1.975330485384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5857","4-22-96-13-SE",0,0,0,0,0,0,0,1.731895023449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5858","4-22-96-13-SW",0,0,0,1.35162503889,0,0,0,0,10.764273738633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.171483308146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078232641318,0,0,0
"5859","4-22-96-14-NE",0,0,0,4.11411779186,0,0,0,1.368289562682,42.119882436391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64916166204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5860","4-22-96-14-NW",0,0,0,0.46186226174,0,0,0,46.0430296883,1.686149805586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33123133409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5861","4-22-96-14-SE",0,0,0,0,0,0,0,12.6640097314532,13.2233226501325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.943711637495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2291649893342,0,0,0
"5862","4-22-96-14-SW",0,0,0,0,0,0,0,9.845611782641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.295496056384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5863","4-22-96-15-NE",0,0,0,0,0,0,0,36.520274851735,7.88718691228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19557764151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5172635956131,0,0,0
"5864","4-22-96-15-NW",0,0,0,7.991212848285,1.83109266067,0,0,24.4289609823,5.863402884359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5865","4-22-96-15-SE",0,0,0,5.084608929309,0,0,0,46.0499446702698,9.080988847084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666636685351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06573742599853,0,0,0
"5866","4-22-96-15-SW",0,0,0,4.65349080397,0,0,0,22.262978787613,5.5326675744724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821910138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23553399984,0,0,0
