"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"2893","4-12-75-4-SW",0,0,21.4942160670041,0,0,0,0,2.688452916017,21.9971375064072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47299670538902,0,0
"2894","4-12-75-5-NE",0,0,0,0,0,0,0,6.86628400205,48.5449151604984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03741935531,0,0,0,0,0,0,0.0212571247173553,0,0
"2895","4-12-75-5-NW",0,0,0,0,0,0,0,12.605122874848,51.2204326277761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6741143691835,0,0,0,0,0,0,0.53415973337672,0,0.121089291398
"2896","4-12-75-5-SE",0,0,14.2352832067446,0,0,0,0,19.573079853216,20.1833398204397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18509087661,0,4.472371427724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055911232442,0,0
"2897","4-12-75-5-SW",0,0,1.5233372222054,0,0,0,0,19.4750368040078,46.818247203276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52507183049771,0,0.0942534626005
"2898","4-12-75-6-NE",0,0,0,0,0,0,0,56.181257019,7.510707370237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663147443907,0,0,0,0,0,0,0,0,0
"2899","4-12-75-6-NW",0,0,0,0,0,0,0,64.2027725907475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46114066123335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0942973240929,0,0,0,0,0,0,0.269240305613,0,0.212847254464
"2900","4-12-75-6-SE",0,0,0,0,0,0,0,14.6645604353,52.025887439768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2901","4-12-75-6-SW",0,0,0,0,0,0,0,51.4720746195692,16.0595935966358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2576156007277,0,0,0,0,0,0,0,0,0
"2902","4-12-75-7-NE",0,0,0,2.27571878008,0,0,0,37.79947050633,1.05988729366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.211364703151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2903","4-12-75-7-NW",0,0,0,0,0,0,0,48.6480784197311,2.05452182061782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58915851809304,5.78451886271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105430415337,0,0
"2904","4-12-75-7-SE",0,0,0,0.0503875824839,0,0,0,64.9090060381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2905","4-12-75-7-SW",0,0,0,0,0,0,0,60.0005086160881,1.66822694074561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.894931548706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786159635206,0,0.0839677544348
"2906","4-12-75-8-NE",0,0,0,0,0,0,0,53.401087268157,9.60406662662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2907","4-12-75-8-NW",0,0,0.156083287247,2.109128607164,0,0,0,61.99945234718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431601918391,0,0
"2908","4-12-75-8-SE",0,0,0,0,0,0,0,20.1958865055,38.609035684246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113939587092,0,0.0826816992145
"2909","4-12-75-8-SW",0,0,0,0,0,0,0,60.77083475601,5.26426951131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230431492647,0,0.0617229709218
"2910","4-12-75-9-NW",0,0,0,0,0,0,0,7.446379616863,37.528199271289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43239216134732,0,0
"2911","4-12-75-9-SE",0,0,0,0,0.186502055387,0,0,9.072492797083,12.499808413125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53242268043514,0,0
"2912","4-12-75-9-SW",0,0,0,0,0,0,0,12.694503496225,50.052945285518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82607399531895,0,0
"2913","4-13-68-34-NE",0,0,1.2897886611386,0.141903350874,0,0,0,0,4.01562926463036,0,0,1.827709126552,0,0,0,0,6.41434433885092,7.74889901878215,0,0,20.1999359944957,0,0,0,0.162744810031,0,0,0,0,0,0.564360422444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3946369562167,0,0,0,0,0,0,0,0,0,0,0,0,20.19993778311,0,0,0,0,0,0,0,0,0,0.1459751059043,0,0
"2914","4-13-68-34-NW",0,0,0,0,0,0,0,0,0.10507206884948,0,0,0,0,0,0,0,0.01496019919959,0,0,0,0,0,0,0,0,0,0,0,0,0.002893807895933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867107468879,0,0
"2915","4-13-68-34-SE",0,0,8.007484309402,3.91537540429,0,0,0,0,8.670515298166,0,0,0,0,0,0.00152207391568,0,5.34347660838329,11.426589466878,0,0,8.40666899664,0,0,0,0,0,0,0.095507856091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40666798773,0,0,0.29414017767,0,0,0,0,0,0,0,0,0.11767913825
"2916","4-13-68-34-SW",0,0,0.000853563298142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2917","4-13-68-35-NE",0,0,0.147824580538,0,0,0,0.198086254577,1.44793576093,0.00638318141789,0,0.0002443504915207,0,0,0,0,0,21.6752228540691,7.33660779365361,0,0.149554376473,3.27232474491,0,0,0,0,0.44035196576,0,0,1.30032803686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421879466715,0,0,0.755754693902,0,0,0,0,0,0,0.0469140645907,0,0
"2918","4-13-68-35-NW",0,0,10.27615384047,0,0,0,0,0,13.3454212408063,0,0,1.255371949757,0,0,6.425429501741e-05,0,16.8532859912684,7.61230484911546,0,0,4.9769257232238,0,0,0,3.497162665897,0.491513374244,0,0,0,0.52315314020675,0.2481177577965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4262953965712,0,0,0,0,0,0,0,0,0,0,0,0,4.9769258828155,0,0,0,0,0,0,0,0,0,0.31297137036889,0,0
"2919","4-13-68-35-SE",0,0,2.88965337846,0,0,0,1.04243209172,0,1.63555584781,0,0,2.280951848685,0,0,0,0,3.7131859598345,26.693701786898,0,0,0.267440181295,0,0,0,1.15573824936,0,0,0,1.125048401554,2.01121620359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267440114936,0,0,0.830646127992,0,0,0,0,0,0,0.190297624656762,0,0
"2920","4-13-68-35-SW",0,0,7.13038038906,1.54596936967,0,0,0,0,1.573132291761,0,0,3.78768290228,0,0,0,0,2.120682555094,18.064448013123,0,0,16.207267256633,0,0,0,0,0.630395611763,0,0.1140666359757,0.0392112432269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.082518285578,0,0,1.3740683210928,0,0,0,0,0.02910206356834,0,0.2577654878746,0,0.14129649024
"2921","4-13-68-36-NE",0,0,1.887551701175,0,0,0,0,6.68535219842158,3.369956216124,0,0,0,0,0,0,0,1.48069318134977,8.376061794251,0,0,0,0,0,0,1.177415855455,0,0,0,0,1.5224079295302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22078674862261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194671870851,0,0
"2922","4-13-68-36-NW",0,0,1.235135267903,0,0,0,0,2.1613338050831,2.72113849480264,0,0.00577266406328134,0,0,0,0,0,7.83955377453549,18.3429863992098,0,0,17.37377623352,0,0,0,0,0,0,0,0,3.171672280688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.10405511418,0,0,0,0,0,0,0,0,0,0.358403388708165,0,0.269720879204
"2923","4-13-68-36-SE",0,0,0,0,0,0,0,0,1.622136856375,0,0,1.10180576497,0,0,0,0,6.92845446326123,7.006789442294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15634052630646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767678791878,0,0,0,0,0,0,0,0,0
"2924","4-13-68-36-SW",0,0,6.27476305637,0,0,0,0,0,1.6974415626807,0,0,2.894940831257,0,0,0,0,5.099584182933,7.5901461485761,0,0,5.76666340211,0,0,0,0,0,0,0,0,3.15996879129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76666340212,0,0,0.8000517830978,0,0,0,0,0,0,0.1284551424005,0,0
"2925","4-13-69-1-NE",0,0,2.7855320290895,0,0,0,0,0,1.5628372378466,0,0,0,0,0,0,0,42.2497180397305,5.40769900414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08270663044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15688798140904,0,0
"2926","4-13-69-1-NW",0,0,0.421139390592,0,0,0,0,0,0,0,0,0,0,0,0,0,43.938827826993,4.34394138936,0,0,0,0,0,0,1.228093626014,0,0,0,0,0,0.510242872439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7366857796514,0,0,0,0,0.0241290173876,0,0.286866010998,0,0.24395242613
"2927","4-13-69-1-SE",0,0,3.3519395756028,0,0,0,0,1.2595070235059,15.4269205305217,0,0,0,0,0,0,0,4.7579666343276,6.938124366805,0,0,0,0,0,0,0,0,0,0,0,1.6018588479162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2928","4-13-69-1-SW",0,0,5.85196614910984,0,0,0,0,2.9913433696232,2.4327537203597,0,0.002022534711678,0,0,0,0,0,37.6736135089106,9.123357202692,0,0,1.10706969665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711540176239,0,0,0,0,0,0,0,0,0,0,1.107069696645,0,0,0.0652683123447,0,0,0,0,0,0,0.33050749160916,0,0
"2929","4-13-69-10-NE",0,0,0,0,0,0,0,0,0.6923732366,0,0.010267933279144,0,0,0,0.0514942709153,1.28543594989,0.8055548347748,33.6111029075299,0,0,9.3021391047549,0.556837605835,0,0,0,0,0,0,0,0,0.0489067272311,0,0,0,1.55487404958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0205583229,0,0,0,0,0,0,11.4138507601898,0,0,0,0,0,0,0,0,0,0.696818343940317,0,0.999911056157
"2930","4-13-69-10-NW",0,0,4.8018999451552,0,0,0,0,0,7.846583558482,0,0,0,0,0,0,0,6.52040950080557,5.1257143032521,0,0,0.384747999254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247813231393,8.3675398101734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384747999254,0,0,0,0,0,0,0,0,0,0.0131342418565,0,0
"2931","4-13-69-10-SE",0,0,1.6122134792,0,0,0,0,0,1.63965045443,0,0,0,0,0,0.0553126839135,0,0,30.210078894639,0,0,21.6758716959,0,0,0,0,0,0,0,0,0,0.147144344385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6758716959,0,0,0,0,0,0,0,0,0,0.346754616115,0,0
"2932","4-13-69-10-SW",0,0,0.409946255787,0,0,0,0,0,0.7809025804,0,0,0,0,0,0.05457772978044,0,9.9305240955216,22.442302226895,0,0,29.6146582739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.48098453715,0,0,0,0,0,0,0,0,0,0.267749380340895,0,0.136712482802
"2933","4-13-69-11-NE",0,0,1.47379154989,0,0,0,0,0,0,0,0.0103478857502,0,0,0,0,0,14.410135398078,19.010278605747,0,0,4.62958168657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813508743462,0,0,0,0,0,0,0,0,0,0,0,0,4.62958168657,0,0,0,0,0,0,0,0,0,0.0119127125824,0,0
"2934","4-13-69-11-NW",0,0,0,0,0,0,0,0,0,0,0.027765582150394,0,0,0,0,0,14.3108848799394,27.1970333594209,0,0,23.388719492574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334766170244,0,0,0,0,0,0,0,0,0,0,0,0,23.388719492586,0,0,0,0,0,0,0,0,0,0.01790835527385,0,0
"2935","4-13-69-11-SE",0,0,0,0,0,0,0,0,0,0,0.00467606730201,0,0,0,0,0.292806684854,37.9958105641686,1.30901561147325,0,1.49008156546,0,0,0,0,0,0,8.548049177625,0,0,1.07969801347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42155507034,0,0,0.5745472047482,0,0,0,0,0.493436902746,0,0.395758140651053,0,0.0259999969697
"2936","4-13-69-11-SW",0,0,0,0.401706422904,0,0,0,0,1.21298362978,0,0.0315079463036,0,0,0,0,0,11.0766652463557,20.81666571735,0,11.3803769873,5.6504655829,0,0,0,0,0,0,0,0,0,5.02967001089131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08077734776,0,0,0,0,0,0,0,0,0,0,0,0,16.89171869362,0,0,0.494332474185,0,0,0,0,0,0,0.53078285634771,0,0.319070715426
"2937","4-13-69-12-NE",0,0,4.5287296591708,0,0,0,0,0,0,0,0.008981663887,0,0,0,0,0,5.967218732608,11.2845419593457,0,3.84422740631,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98943762893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83366503523,0,0,0,0,0,0,0,0,0,0.2329556355604,0,0
"2938","4-13-69-12-NW",0,0,0.3211247027415,0,0,0,0,0,0.792513262207,0,1.91419103576892,0,0,0,0,0,5.96878372125673,23.0137815749104,0,1.33815009705,5.845876158597,0,0,0,0,0,0,0,0,0,1.28081686205,0,0,0.797503801093,7.36823758523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28412608918,0,0,0,0,0,0,0,0,0,0.739810829695429,0,0.319263656321
"2939","4-13-69-12-SE",0,0,0.12809570101238,0,0,0,0,0,0,0,0.14223069790292,0,0,0,0,0,36.0246401433618,2.139423622176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8759444463395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903894284113,0.799378677413,0.420872128666,0,0,0,0,0,0,0,0,0,0,15.8759444463269,0,0,0,0,0,0,0,0,0,0.59511468969263,0,0
"2940","4-13-69-12-SW",0,0,0,0,0,0,0,0,2.07711485784,0,1.26173556661885,0,0,0,0,0,50.2655658166575,0.7010401771871,0,0,0,0,0,0,0,0,1.983545707942,0,0,0,1.043353742335,0,0,3.548071790549,0.252343539186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335184219573,0,0,0,0,0,0,0,0,0,0,0,0,3.686036488904,0,0,0,0,0,0,0,0,0,0.66157366308776,0,0.680612302888
"2941","4-13-69-13-NE",0,0,0.0391234941234,0,0,0,0,0.75988881804,9.63360061875,0.006111924155874,0.015130709032508,0,0,0,0,0,12.4456312888632,16.3975195549103,0,3.08085209406,3.859915930172,0,0,0,0,0,0,0,0,0,0,5.56326566882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.504033904987,0,0,0.698251644541,0,0,0,0,0,0,0.86473257123374,0,0
"2942","4-13-69-13-NW",0,0,0.2285374699276,0,0,0,0,5.44203915141,0,0,0.021717321787549,14.409730817365,0,0,0,0,7.62853277762,18.801397237975,0,0,4.972352538664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.972352538662,0,0,0.018556049754,0,0,0,0,0,0,0.62137056130906,0,0.0181263730672
"2943","4-13-69-13-SE",0,0,0,0,0,0,0,0,4.06921042871,0.000784925080409,0.028193791493354,0,0,0,0,0,3.3050420890582,17.7781931352024,0,22.670506855755,0,0,0,0,0,0,0,0,0,1.765364767323,0,3.35522459022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.025729886626,0,0,0,0,0,0,0,0,0,0,0,0
"2944","4-13-69-13-SW",0,0,0,0,0,0,0,0,1.44732555425,0,0.028640564681969,1.93924613752,0,0,0,0,6.330637562872,16.3439597568931,0,3.87222153869,16.790791513184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.663013051852,0,0,0,0,0,0,0,0,0,0.1501122682432,0,0
"2945","4-13-69-14-NE",0,0,2.0089494052888,0,0,0,0,0,0,0,0.00513630912041,22.1528505072,0,0,0,0,4.248015752,25.6449958414226,0,0,8.73790450671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7379045067,0,0,0,0,0,0,0,0,0,0.8801998998449,0,0
"2946","4-13-69-14-NW",0,0,11.648092191527,0,0,0,0,0,13.685684416232,0,0,0,0,0,0,0,2.872493618948,5.597872915423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39371802829,0,0,0,0,0,0,0,0,0,0,0,0,0.175755153028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32498506805847,0,0
"2947","4-13-69-14-SE",0,0,0,0,0,0,0,0,0,0,0.01072529324616,0.00622114272756,0,0,0,0,11.170739333662,51.0534083696674,0,0,3.714794403756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180218081993,0,0,0,0,0,0,0,0,0,0,0,0,3.714794403766,0,0,0,0,0,0,0,0,0,0.179480290828,0,0.999892272667
"2948","4-13-69-14-SW",0,0,4.33434384087,0,0,0,0,0,0.4451802419766,0,0.03040637720216,0,0,0,0,0,8.2359890644356,14.9900971764292,0,0,21.117875779161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.117875779161,0,0,0,0,0,0,0,0,0,0.4606175851669,0,0
"2949","4-13-69-15-SE",0,0,0.162922450688,0,0,0,0,0,1.798279921095,0,0,0,0,0,0.00361017977983,0,6.4781140735186,7.66456018165394,0,0,2.188004758427,1.144053691073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39442514442,5.21650184459167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332058449497,0,0,0,0,0,0,0,0,0,0.535360102879253,0,0.517222169303
"2950","4-13-69-15-SW",0,0,0,0,0,0,0,0,10.4187994196903,0,0,0,0,0,0,0,0.496702048434,6.3377674869336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.024652071626,20.2930943041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279810520735,0,0,0,0,0,0,0,0.031575196961234,0,0,0.43773862363651,0,0
"2951","4-13-69-17-NW",0,0,0,0,0,0,0,0,5.68118138857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68118137552e-06,0,0
"2952","4-13-69-18-NE",0,0,0.00934246082094,0,0,0,0,0,0.00623984580309,0,0,0,0,0,0,0,0,0.01873347874056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055348812637,0,0
