"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP10","MixedwoodUP20","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"4244","4-22-83-31-SE",0,0,0,0,0,0,0,26.2998331742,36.6352712792789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25970123101155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4245","4-22-83-31-SW",0,0,3.10088484305224,0,0,0,0,12.40735051971,43.6163892725273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64164830689,0.722262411399871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01969560655042,0,0,0
"4246","4-22-83-32-NE",0,0,0,0,0,0,0,12.4858772537402,31.2574662328299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1681340405382,0,0,0
"4247","4-22-83-32-NW",0,0,1.17798435681,1.2216195792,0,0,0,3.32910064175105,31.1239864714895,0,0,0,0,0,0,0,0,2.98631831013497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6973098466123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4248","4-22-83-32-SE",0,0,2.99274031301,6.403077086613,0,0,0,0.464042073953,32.8532895825506,0,0,0,0,0,0,0,2.3835519155723,13.137102081159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09108259862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657096542127,0,0,0
"4249","4-22-83-32-SW",0,0,0,0.581722754745,0,0,0,0,54.4549851623793,0,0,0,0,0,0,0,2.41653379484,0.521648472077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.134092420995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410013270829,0,0,0
"4250","4-22-83-33-NE",0,0,0,3.20887639335,0,0,0,5.79525098906769,37.9565299683141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549104717228,0,0,0
"4251","4-22-83-33-NW",0,0,0,0,0,0,0,25.2871639501352,41.2026005575193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02355532337351,0,0,1.00112218192
"4252","4-22-83-33-SE",0,0,0,5.357957536327,2.86860491188,0,0,0,35.209545538147,0,0,0.0923131160846,0,0,0,0,1.41319079485,0,0,0,0,0,0,0,2.81281072681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.598414213737,1.082996152566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452965251832,0,0,0
"4253","4-22-83-33-SW",0,0,0.19764311927,1.053577873894,0.628851164869,0,0,4.75139375929,26.028456777789,0,0,4.45398375057,0,0,0,0,9.916321242529,2.090102562291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803810258664,0,0,0,0,10.696941148875,6.034434971698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1312053055293,0,0,0
"4254","4-22-83-34-NE",0,0,0,0,0,0,0,2.084017218074,58.0986181365871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23937716544987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99890049738478,0,0,1.00108789947
"4255","4-22-83-34-NW",0,0,0,0,0,0,0,0,53.3020641987364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4256","4-22-83-34-SE",0,0,0,0,0,0,0,20.771585118,42.2109853474089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54033799556,0,0,0,0,0.3213646924528,0,0,0.0430256868141
"4257","4-22-83-34-SW",0,0,0,0,0,0,0,0.082059450691,43.7220683247562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414276751795629,0,0,0.218905703366
"4258","4-22-83-35-NE",0,0,0,0,0,0,0,8.9558457508,31.0940047770614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443678755489,0,0,0
"4259","4-22-83-35-NW",0,0,0,0,0,0,0,19.0109663385973,46.2355775224516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19146894912097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1648976111155,0,0,0
"4260","4-22-83-35-SE",0,0,0,1.0101037841605,0,0,0,14.474815095608,47.084993171575,0,0,0,0,0,0,0,1.10284965746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0387261385,0,0,0,0,0.02360528528556,0,0,0
"4261","4-22-83-35-SW",0,0,0,0,0,0,0,37.296892178843,27.9476201821394,0,0,0,0,0,0,0,0.0166918994995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0675579495011,0,0,0,0,0.6387916777803,0,0,0
"4262","4-22-83-36-NE",0,0,0,13.3627069534934,0,0,0,0,43.8957481436294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882916266403,0,0,0,0,0.39740842274133,0,0,0.245379615638
"4263","4-22-83-36-NW",0,0,0,0.34822444372,0,0,0,2.148918917721,61.7600876316736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892588109034,0,0,0,0,0.47996458968795,0,0,1.00106070602
"4264","4-22-83-36-SE",0,0,0,0,0,0,0,0,59.868462851132,0,0,0,0,0,0,0.929880966445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20554647483505,0,0,1.00105448018
"4265","4-22-83-36-SW",0,0,1.02071273803,10.782576374169,0,0,0,7.011464427245,46.034178732025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1789251963624,0,0,0,0,0.4986970499056,0,0,0
"4266","4-22-83-4-NE",0,0,0,1.1887964969934,0,0,0,1.32753036636,25.5457251133631,2.05790135987,0,0,1.14376845898,0,0,0,0,0,0,0,20.71768094175,7.313292152369,0.5434075128626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.878151571249,0,0,0,0,0,0,0,0,29.924316695341,0,0,0,0,0,0,0,0,0.3992873964152,0,0,0.472937660638
"4267","4-22-83-4-NW",0,0,0,10.4413751609796,0,0,0,0,15.2620564293963,0.0889913987012,13.84824561804,0,2.345951685004,0,0,0,0,0,0,0,4.455258641584,3.05398737288,0,0,0.1721964271,0,0,0,1.4590562162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5696480799033,0,0,0,0,0,0,0,0,0.512084122728,0.0942128487829,0,0
"4268","4-22-83-4-SE",0,0,0,0.144533958797,0,0,0,0,8.516420315883,2.5257565461524,11.8967833875,0,0,0,0.524808895493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.266310607992,0.867619292032,0,0,0,0,0,0,0,0,0,0,4.7920671405245,0,0,0,0,0,0,0,0,0.2134560964445,0,0,0
"4269","4-22-83-4-SW",0,0,0.788290132392,2.5571295904842,0,0,0,0,5.0767369390564,0.5453195760733,6.4486465012201,0,3.532650975314,0,0,0,0,0,0,0.619429234889,0,0.605078000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840272557051,0,0,0,0,0,0,0,0,1.7698268135206,0,0,0,0,0,0,0,0,0.11907897092403,0,0,0
"4270","4-22-83-5-NE",0,0,6.14348945437,17.2712945526216,0,0,0,0,1.3175413444,0,12.83348816773,0,0.42854448053,0,0,0,0,0,0,0,4.0584016820352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155596273168,0.803427132155,0,0,0,0,0,0,0,0,0,4.035253923029,0,0,0,0,0,0,0,0,0,0.02776334994871,0,0.264810331048
"4271","4-22-83-5-NW",0,0.62228228775,10.381875460178,0,0,0,0,0,0.00768931381765,0,23.867378058564,0,0.0260756182205,0,0,0,0,0,0,0,7.448435095,0,2.8571338395253,0.460494268546,0,0,0,0,0,0.934189410965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60413770082e-05,0,0,0,0,0,0,0,0,0,7.4484348789,0,0,0,0,0,0,0,0,0.376710187848954,0,0,0
"4272","4-22-83-5-SE",0,0,5.35271878195,1.3933749842237,0,0,0,0,0.7512596480028,0,20.468205556717,0,0,0,0,0,0,0,0,0,10.6681287676,7.84738070913,4.151307837565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51550698332,0,0,0,0,0,0,0,0,0,0,0,0
"4273","4-22-83-5-SW",0,0,13.72484883037,2.96732001795,0,0,0,0,0,0,2.58406648913358,0,6.360392473719,0,0,1.1784222644624,0,0,0,0,7.99506266192,0,0.000118968313124,0,1.7269827897752,1.1350060167613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169909791934,0,2.0987000593709,0,0,0,0,0,0,0,0,7.995063995898,0,0,0,0,0,0,0,0,0.323745011187813,0,0,0.123107211167
"4274","4-22-83-6-NE",0,0,8.145689833988,3.39926786564,0,0,0,0,8.5613928197,0.091052169926,7.806929529394,0.820002563124,0.270198024307,0,0,2.11674434242,1.14180857233,0,0,0,1.52589175408,0,0,0,0,0,0,0,0,4.69903031199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52798653652,0,0,0,0,0,0,0,0,0,0,1.6169434840653,0,0,0,0,0,0,0,0,0.529105450262,0,0,0
"4275","4-22-83-6-NW",0,0,1.34621334572371,2.12687477793049,0,0,0,0,0,0,0,0,23.4394037624211,0,0,0,0,0,0,0,6.779040933738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4152111221867,1.0668357964658,0,0,0,0,0,0,0,0,6.77904384922,0,0,0,0,0,0,0,0,0,0,0,0
"4276","4-22-83-6-SE",0,0,0.0201855312851,4.204439504013,0,0,2.19012870986,0,0,0,20.0892682018,0,2.790833259502,0,0.0402390907613058,3.73523681327,0,0,0,0.00638385160438,1.09740793213,6.3215045618,0,0,0.00814009498154,8.25906775418801,0,0,0,0,0,0.946514823939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123205942148,0,0,0,0,0,0,0,0,0,0,7.43524120086706,2.49561455538789,0,1.98155591357553,0.287033078248279,0,0.00960032397535,0,0.85101323257785,0.599579388082446,0,0,0.878039346609
"4277","4-22-83-6-SW",0,0,0,8.58142369468,0,0,0,0,8.23670375076,0,0.340772469666,0,5.32576780754769,0,0.144204407213051,0,2.86528329698727,0.175390310229,0,3.03906254784,4.709770925372,0,0,0,0,4.092266001753,0,0,0,0,0,3.86725239802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92640307892159,4.55810484784,0,0.0158600725746,0,0,0.000195714787573,0.00115260334575,0,0.446086285474,0,0,1.6285633048212
"4278","4-22-83-7-NE",0,0,2.22280869229,4.85024704192,0,0,0,0,11.2626863732135,0,5.8710956158967,0,0.6513789502632,0,0,5.73353319989e-05,0,0,0,0,23.11268851497,0,2.338536924806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9307475439354,1.17949285941,0,1.18131954751,0,0,0,0,0,0,0,0,35.0434355215355,0,0,0,0,0,0,0,0,0.110875518992,0,0,0
"4279","4-22-83-7-NW",0,0,0,6.38469978698102,3.6083381387525,0,0,0,1.903174081398,4.37322589929,0,0,0,0,0,1.798188979e-05,0,0,0,0,22.1022937948215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2206126397,0,0,0,0,0,0,0,0,0,0,0,48.6961341488537,0,0,0,0,0,0,0,0,0.0355854361499,0,0,0
"4280","4-22-83-7-SE",0,0,0,1.38371188103,0,0,0,0,5.34724316488,1.2051790768904,5.85207351035054,2.78216748946,19.252989322092,0,0,0,0,0,0,0,0.545060078739,0,0.47559008303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7279468717122,8.47991379473e-05,0,1.346796567742,0,0,0,0,0,0,0,0,2.4781861139692,0,0,0,0,0,0,0,0,0.2569076730212,0,0,0
"4281","4-22-83-7-SW",0,0,1.70263522723671,21.1658829660607,0,0,0,0,11.8332693384019,0,7.93515163874,0,9.54687525966,0,0,0,0,0,0,0,0.481961014927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21742308213,0,0,0,0,0,0,0,0,0,0,0,3.612089540666,0,0,0,0,0,0,0,0,0.750102049951471,0,0,1.00116081271
"4282","4-22-83-8-NE",0,0,0.590733343203,10.1147631327,2.80633223827,0,0,0,1.7467493198,2.757528875422,0,2.53558852834,0,0,0,0.060912025322598,0,0,0,0,23.944482894611,3.44708383077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144794478796,0,3.506813548649,9.2547076036308,0,0,0,0,0,0,0,0,30.293889977059,0,0,0,0,0,0,0,0,0.59662102607515,0,0,0
"4283","4-22-83-8-NW",0,0,0.562530264917,7.86746318307,0,0,0,0,9.161237804176,0.260850052696,5.099851280859,0.40707808844,0,0,0,0,0,0,0,0,22.52373890445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265750477828,5.695400734674,0,2.27250496187185,0,0,0,0,0,0,0,0,23.050338553914,0,0,0,0,0,0,0,0,0.0572454614738,0,0,0
"4284","4-22-83-8-SE",0,0,4.60461980106,12.3136828274565,0,0,0,0,35.431707746299,0.0358582360371,1.84227288172,0.288267223762,0,0,0,0,0,0,0,0,3.2279567330861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2645308730511,0,0,0,0,0,0,0,0,0,0,0,5.5283457846585,0,0,0,0,0,0,0,0,0.63632648530151,0,0,0
"4285","4-22-83-8-SW",0,0,0.469314216431,6.64645104786,0,0,0,0,4.5799826159535,3.177838371938,13.4052195487908,0.0109269433602,0,0,0,1.03643147643,0,0,0,0,15.4925193996,0,0,1.06542808489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.761142606431,0,0,0,0,0,0,0,0,0,0,0,33.431501183701,0,0,0,0,0,0,0,0,0.26203167024637,0,0,0
"4286","4-22-83-9-NE",0,0,0,6.567936235337,0,0,0,0,46.2056531703358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90632922155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906329453149,0,0,0,0,0,0,0,0,0,0.106716600918,0,0.951105896571
"4287","4-22-83-9-NW",0,0,0,11.924733387733,0.627434142024,0,0,0,25.7964896989538,0,0,0,0,0,0,0,0,0,0,0,12.9435174420477,0.0001641766211617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.943682259309,0,0,0,0,0,0,0,0,0.1342376798325,0,0,0
"4288","4-22-83-9-SE",0,0,0,8.68844611667,0,0,0,4.515347961699,33.835185409072,0,0,0,0,0,0,0.0404677959206,0,0,0,0,2.20355878508,0.6243449267421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83680505439,0,0,0,0,0,0,0,0,0,0.4850256006172,0,0,0,0,0,0,0,0,2.827903719202,0,0,0,0,0,0,0,0,0.2688053964852,0.162270602946,0,0
"4289","4-22-83-9-SW",0,0,0.00682267959399,1.09975880432515,0,0,0,0,39.1610119883321,0,0,0,0,0,0,0.02434495269198,0,0,0,0,7.791958153078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16364633843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.607369912989,0.0914949226375,0,0,0,0,0,0,0,0.58792399792271,0.61198029078,0,0
"4290","4-22-84-1-NE",0,0,22.829419479111,8.857879045887,7.8289375768,0,0,0,21.62889265601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14085481879,0,0,0,0,1.27623122680217,0,0,1.732293370524
"4291","4-22-84-1-NW",0,0,38.75219314705,0.850575981814,1.16875990545,0,0,0,14.652954812418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18499412421204,0,0,0,0,0.5941353193564,0,0,0.941853633237
"4292","4-22-84-1-SE",0,0,14.1637855757884,30.2546984994795,0,0,0,0.178527217265,2.326979678033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11157120637206,0,0,0,0,0.766724125180137,0,0,0.5078492511084
"4293","4-22-84-1-SW",0,0,24.0309501389845,0.107240418395638,1.673338264851,0,0,3.28845069547,29.6696321975294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1522130867053,0,0,0,0,1.06031397156507,0,0,0
"4294","4-22-84-10-NE",0,0,39.4642017668063,0.0497157293342,0,0,0,0,12.246734245048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360541821317,0,0,0
"4295","4-22-84-10-NW",0,0,0.603376307362243,5.89459659201,0,0,0,19.069423084766,36.453260064759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402672488351,0,0,0
"4296","4-22-84-10-SE",0,0,55.058756442105,0,0,0,0,1.13891610268,7.83182385666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90671932747439,0,0,0
"4297","4-22-84-10-SW",0,0,9.824945112967,1.57342927993,0,0,0,10.5522429335,26.3255609349554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9399607232328,0,0,0
"4298","4-22-84-11-NE",0,0,55.3694715998129,0,0,0,0,0,0.150804719577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607335368651,0,0,0,0,0.2037936423069,0,0,0
"4299","4-22-84-11-NW",0,0,40.7123702326836,6.183959841675,0,0,0,0,2.58616894355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220042093902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691512453959,0,0,0,0,0,8.05101857842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4716800873623,0,0,0
"4300","4-22-84-11-SE",0,0,52.8075937604,0,0,0,0,0,11.3752308055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586696597161,0,0,0
"4301","4-22-84-11-SW",0,0,66.44543647325,0.00436433217609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2352140868867,0,0,0
"4302","4-22-84-12-NE",0,0,34.8738796902058,0.0051181724314,0.100416728504,0,0,15.7819290472,8.53573366609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856429042095,0,0,0.898600367668
"4303","4-22-84-12-NW",0,0,28.1597989771623,1.84271281716,0,0,0,9.11589850272,0.05605806416859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6885128310833,0,0,0,0,0.0231709071879,0,0,1.0803903872428
"4304","4-22-84-12-SE",0,0,21.32213874941,0.934082909147,4.46333976712,0,0,0,38.113761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24159412501798,0,0,0.130435806899
"4305","4-22-84-12-SW",0,0,26.882445723703,7.64000438194,0,0,0,1.0872055547376,22.6673426846822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6683478355702,0,0,0,0,0.7699195748716,0,0,0.2730825826923
"4306","4-22-84-13-NE",0,0,25.51065355872,8.4800164535548,0.454356864826,0,0,14.19289794216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.946588653875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728287720818,0,0,0,0,1.3849555113706,0,0,0
"4307","4-22-84-13-NW",0,0,15.568198184877,0.0555645399657,2.808668974658,0,0,43.80685299276,0,0,0,0,0,0,0,0,1.28953300979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738608788709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7892111352502,0,0,0,0,0.5278226468367,0,0,0.235672417169
"4308","4-22-84-13-SE",0,0,32.2735841949605,7.60243065291,8.578706990492,0,0,0.6958620912032,9.930050448984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8337441629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4950916090052,0,0,0
"4309","4-22-84-13-SW",0,0,12.3396549348189,5.45594635561,5.190403969071,0,0,29.171898827731,12.700628868217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721340256294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266509114095,0,0,0,0,0.1994411351829,0,0,0
"4310","4-22-84-14-NE",0,0,6.670038799785,2.240053005917,0.608708073465,0,0,51.64273992666,0,0,0,0,0,0,0,0,0.930832327349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384243525453,0,0,0,0,0.0163548983912,0,0,0.122878729398
