"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","Pine100","Pine120","Pine140","Pine40","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"362","4-14-72-26-NE",0,0,0,7.004552607969,0,0,0,0,39.926594790154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8920960843519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481212387957,0,0
"363","4-14-72-26-NW",0,0,0,14.8193181179192,0,0,0,0,6.634973286698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.94833681592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07531156842,0,0,0,0.3834370221313,0,0.244473828968
"364","4-14-72-26-SE",0,0,0,0.707522407356,2.22251062287,0,0,0,20.899675584598,0,0,0,0,0,0,0,0,2.1138741527198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.424831027135,0,18.1718971626557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129162001374,0,0,0,0,0,0,0,0,0,0.04485744800098,0,0
"365","4-14-72-26-SW",0,0,0,0.172353532799,0,0,0,0,19.6165964147304,0,0,0,0,1.297903482163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8470710970609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57244235898973,0,0
"366","4-14-72-27-NE",0,0,0,22.64722209196,0,0,0,0,12.16790767497,0,0,0,0,0,0.231990276013,0,0,0.987674843688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45691818904,0,0,27.222236763502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231990276015,0,0,0,0,0,0,0,0.812319535852509,0,0
"367","4-14-72-27-NW",0,0,0,0,0,0,0,0,7.1069519758295,0,0,0,0,0,12.541905969453,0,0,18.531565319442,0,0,0,0,0,0,0,2.955746801648,1.613451911798,0,0,0,0,0,0,0,0,0,0,18.4357989139238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.541905969451,0,0,0,0,0,0,0,0.31945695033431,0,0.227009238688
"368","4-14-72-27-SE",0,0,0,9.8119787818,0,0,0,0,1.541164256391,0,0,0,0,0.839943687905,0,0,0,14.6285493310201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7164150842409,0,0,0,0,0,0,0,0,0.589580694697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58312499601175,0,0
"369","4-14-72-27-SW",0,0,0,0,0,0,0,0,3.17215138442,0,0.224604929905,0,0,14.23949223021,1.929863493852,0,0,41.0903128324487,0,0,0,0,0,0,0,0,1.990707170078,0,0,0,0,0,0,0,0,0,0,5.3397766700432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1544684237531,0,0,0,0,0,0,0,0.6646178857837,0,0
"370","4-14-72-28-NE",0,0,0,3.55150320126,0,0,0,0,0.373356253435,0.218591289811,0,0,2.24034514694,25.9526059413,9.85833296392,0,0,11.1211860885,0,0,0,0,0,0,0,8.19430077043,0.00356312100627,0,0,0,0,0,0,0,0,0,0,0.0263733242215,0,0,0.81548189952,0,0,0,0,0,0.861855804859,0,0,0,0,0,0,0,10.892406153269,0,0,0,0,0,0,0,1.39378173483398,0,0
"371","4-14-72-28-NW",0,0,0,4.7245250394134,0,0,0,0,0,0.485014763817,10.968614106607,0,2.98525775958,17.5423322566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.602281408145,0,0,0,0,0,8.93979329655578,0,3.48467166882,0,0,0,2.83575848981,0,0,0,0,0,0,0,20.3934222292396,0,0,0,0.268357471108,0,0,0,0.617971998543966,0,0.266385775327
"372","4-14-72-28-SE",0,0,0,0.00536567413932,1.80284164935,0,0,0,0,0.220021525053,10.22976102587,0,25.259672594736,0.581352199397,0,0,0,7.703996700076,0,0,0,0,0,0,6.479908794374,12.6354861875,0.941261729692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.449782550946,0,0,0,0,0,0,0,0.83844421818504,0,0
"373","4-14-72-28-SW",0,0,0,13.7177601869644,8.49180694122,0,0,0,0,0.520037357954,14.2180736608935,0,19.028186178902,0,0,0,0,0,0,0,0,0,2.535678559727,0,0,0.11121289076,0,0,0,0,0,0,0,0,0.360987592223,0,0,0,0,0,8.1573056127933,0,0,0,0,0.861491516331,0,0,0,0,0,0,0,0,22.8954166316307,0,0,0,0,0,0,0,0.294237428431,0,0
"374","4-14-72-29-NE",0,0,0,11.177898493786,4.170803147091,2.81653177472,0,0,0,0,3.4109501031741,0,0,0,0.000329012489037,0,0,0,0,0,0,0,0,0,0,0,1.47403854357,0,0,0,0,0,0,0,17.929354708051,0,0,0,0,0,5.436858211286,3.17645028641,0,0,0,0,0,0,0,0,0,0,0,0,16.3151574184047,0,0,0,9.46644179767e-06,0,0,0,0.11152185093665,0.0212823135322,0
"375","4-14-72-29-NW",0,0,0,1.07539876085,0,0,0,0,0,0,0,0,0,0,22.37103159056,0,0,0,0,0,0,1.380937887248,0,0,3.06098205933,4.036279685743,8.87856497101,0,0,0,0,0,0.0750779450890904,0,0,0,0,0,0,0,0,4.94157673144,5.10390314932,0,0,0,0,0,0,0,0,0,0,0,36.1511194159069,0,0,0,0.2414473220948,0,0,0,0.14999006689979,0,0.115131944436
"376","4-14-72-29-SE",0,0,1.72969326177,9.038174080409,5.899787150079,0,0,0,0,0,5.0936950689548,0,5.291316622269,0,3.7849957986,0,0,0,0,0,0,0,0,0,0,0,1.87922912412,0,0,0,0,0,0,0,1.717194126134,0,0,0,0,0,0.840631579751,0,2.35559776324,0,0,3.3886431748,9.9510198567717,0,0,0,0,0,0,0,11.5982545490598,0,0,0,0.302384127921,0,0,0,0.0871119958161,0,0.00411239442514
"377","4-14-72-29-SW",0,0,0,0.022819695845,0,0,0,0,0,0,0,0,2.7479989492688,0,22.565269865393,0,0,0,0,0,0,0,0,0,0,0,16.667337973322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.367367459095,0,0,2.7652662358965,2.2677446377753,0,0,0,0,0,0,0,39.232619076657,0,0,0,0,0,0,0,0.0794389650423,0,0
"378","4-14-72-3-NE",0,0,0,18.01125744799,0,0,0,0,0,3.14128693502,0,0,31.12180646316,0,0,5.16507056215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754229990452,3.33715644678,0,0,1.12545169071,0,0,0.3768447352569,0,0,0,0,0,9.060587565581,0,0,0,0,0,0,0,0.278678482053,0,0
"379","4-14-72-3-NW",0,0,1.930635556221,9.483401175025,0,0,0,0,0,20.8513208191147,9.30614731817,0,17.603036934194,0,0,0.000505823573912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99938625105,0,0,0,0,0,0,2.46103131702,0,0,0,0,0,0,0,0,0,0,0,0,32.5880548657488,0,0,0,0.283881819485,0,0,0,0.1915819475144,0,0.0872284137885
"380","4-14-72-3-SE",0,0,0,1.0016614034336,0,0,0,0,0,0.190487937774,0,0,18.7356858669,0,0,5.34412401865,0,0,0,0,0,0,0,0,0,0,0,10.9274223368899,0,0,0,0,0,0,0,0,0,0,1.69216016706,0,0,0,0,0,0,0,0,0,28.5520087578922,0,0,0,0,0,7.22677212348,0,0,0,0,0,0,0,0,0,0
"381","4-14-72-3-SW",0,0,0,0,0,0,0,0,0,33.2909848273197,12.796424447198,0,2.0008225364243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14441320481,0,0,0,0,0,0,0,0,0,0,0.63693580916,0,0,0,0,0,0,0,0,0,3.6122615047466,0,0,0,0,0,46.7243468674401,0,0,0,0,0,0,0,0,0,0
"382","4-14-72-30-NE",0,0,0,17.38121261717,5.83935302644,0,0,0,0,0,0,0,0,0,18.416868344324,0,0,0,0,0,0,0.856121148846,0,0,0,5.725554618259,0,0,0,0,0,0,1.14604582844e-05,0,2.8296918067901,0,0,0,0,0,0,2.45529165776,0,0,0,0,0,0,0,0,0,0,0,0,20.7738126463297,0,0,0,0.89064316826337,0,0.00145907752763,0,0.3630926584258,0,0.11487246822314
"383","4-14-72-30-NW",0,0,19.7160160172209,19.6551048342664,0,0,0,0,0,0,0,0,0,0,11.9910904120371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43010371169053,0,0,0,0,0,0,1.6216979857585,0,0,0,0,0,0,0,0,0,0,0,0,13.6127883978196,0,0,0,0.210259994929,0,0,0,0.2703149406571,0,0
"384","4-14-72-30-SE",0,0,0,4.82686996437,0,0,0,0,0,0,0,1.250027538866,26.9489554017507,1.63014832289,0.000342956728209,0,0,0,0,0,0,0,0,0,0,11.2970224042435,0,0,0,0,0,0,0.000320045291756,0,1.66062389764031,0,0,0,0,0,0,0,0,0,0,0,0.514814641365,0,0,0,0,0,0,0,0.0006626617761417,0,0,0,0,0,0,0,0.30131058041184,0,0
"385","4-14-72-30-SW",0,0,6.04032094675273,17.2774814296326,0,0,0,0,0,0,0,0,1.79485140473,0,21.1700794233422,0,0,0,0,0,0,0,0,0,0,2.71857100909,0,0,0,0,0,0,0,0,0.0459483743528,0,0,0,0,0,0,6.1311240758404,0,0,0,0,0,0,0,0,0,0,0,0,27.301200719519,0,0,0,0.2868271797225,0,0,0,0.0697622503153,0,0
"386","4-14-72-31-NE",0,0,0,9.770998344555,0,0,0,0,0,0,0,0,0.342562569314,0,26.510355508136,0,0,0,0,0,0,0,0,0,3.49118847471,0,0,0,0,0,0,0,0,0,10.929719105068,0,0,0,0,0,0,0.359372497827,0,0,0,1.53958269079,0,0,0,0,0,0,0,0,26.605432206659,0,0,0,0.198543885071,0,0,0,0,0,0.264297414711
"387","4-14-72-31-NW",0,0,0.87547111272531,2.83788551053114,0,0,0,0,0,0,0,0,0.245958634104,0,25.5180907949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0554055842954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4475286352,0,0,0,0,0,0,0,0.00223068793101,0,0.0705609230177
"388","4-14-72-31-SE",0,0,0,1.918659983428,0,0,0,0,0,0,0,0,0,0,37.1748872713085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.17003766074,0,0,0,0,0,0,2.96284812242,0,0,0,0,0,0,0,0,0,0,0,0,40.1377353937782,0,0,0,0.283733717637,0,0,0,0.1219334982857,0,0
"389","4-14-72-31-SW",0,0,15.8787847520427,5.28056662630647,0,0,0,0,0,0,0,0,0,0,24.4204358839971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7115196978551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4204358839808,0,0,0,0,0,0,0,0.2203456687173,0,0
"390","4-14-72-32-NE",0,0,0,22.760823588726,0,0,0,0,0,0,18.6789151028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.092822335439,0,0,0,0,0,3.29751877191,0,0,0,0,0,0,0,0,0,0,0,0,0,21.976433622445,0,0,0,0.3004120871554,0,0,0,0.04775392392922,0.054649307233,0
"391","4-14-72-32-NW",0,0,0,18.195544368484,0,0,0,0,0,0,0,0,0.346137354837,0,1.593235338266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.316245150369,0,0,0,0,0,6.633246992511,14.59112461306,0,0,0,0,0,0,0,0,0,0,0,0,22.817607796645,0,0,0,0.623586701017,0,0,0,0.0875704171098,0,0
"392","4-14-72-32-SE",0,0,0,25.19856764708,0,0,0,0,0,0,11.1750094944,0,0,0,0.256741830366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7505797649,0,0,0,0,0,9.226206297815,1.31523150008,0,0,0,0,0,0,0,0,0,0,0,0,21.968500506854,0,0,0,0,0,0,0,0.0588207935138,0.00472808487458,0
"393","4-14-72-32-SW",0,0,0,16.8937842290828,0,0,0,0,0,0,0,0,0,0,24.627170371521,0,0,0,0,0,0,0,0,0,0.0125530919198,0,0,0,0,0,0,0,0,0,1.354889065657,0,0,0,0,0,2.06810135254,17.949944125324,0,0,0,0,0,0,0,0,0,0,0,0,44.645215526893,0,0,0,0.314472447853,0,0,0,0.1251531428524,0,0
"394","4-14-72-33-NE",0,0,0,2.1677971445109,1.92046897791,0,0,0,2.26445184769,4.69748092096,0,0,0,0.0631886674026,23.400361890826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326225535363,0,0,2.26086783919,0,0,19.05298844851,0,0,0,0,0,0,0,0,0,0,0,0,0,47.150830957636,0,0,0,0,0,0,0,0.0990499722922,0,0
"395","4-14-72-33-NW",0,0,0,23.7104249795058,0,0,0,0,0,5.9654847959,2.162077902526,0,0,0,5.81108582784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0281449470518,0,0,0,0,0,8.3297978298559,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2684470643946,0,0,0,0.4045889815561,0,0,0,0.27356806738281,0,0
"396","4-14-72-33-SE",0,0,0,5.32128556566,0,0,0,0,7.563571465563,7.951596201928,0.302435758343,0,0,9.292038354286,6.815503557076,0,0,2.310354328902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406726083633,0,0,16.811561478846,0,0,0,0,0,0,0,0,0,0,0,0,0,31.881097344001,0,0,0,0.089724040737,0,0,0,0.69224621398172,0,0
"397","4-14-72-33-SW",0,0,0,21.731236038386,0,0,0,0,0,5.5298691114,3.3726910605075,0,0,0.0636295389544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20334736748,0,0,0,0,0,12.413226485763,6.18985893054,0,0,0,0,0,0,0,0,0,0,0,0,27.4527529612178,0,0,0,0.317864142631,0,0,0,0.1787942880295,0,0.0891257720622
"398","4-14-72-34-NE",0,0,0,1.31936750372,0,0,0,0,0,0,0,0,0,18.9053669793265,0,0,0,6.99750448946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53833814399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141590273206,0,0
"399","4-14-72-34-NW",0,0,0,3.01045688858,0,0,0,0,4.556075479246,0,0,0,0,10.467067383168,0.715996932654,0,0,7.22876912013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7091241797374,0,0,1.915858636195,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631854984142,0,0,0,0,0,0,0,0.6543277507666,0,0
"400","4-14-72-34-SE",0,0,0,7.816711734485,0,0,0,0,25.489066116063,0,0,0,0,5.092320396386,0.307301495593,0,0,5.0826936051979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286178215995,0,0,4.8690740983169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307301495592,0,0,0,0.1521211626527,0,0,0,0.260533553483,0,0
"401","4-14-72-34-SW",0,0,0,0,0,0,0,0,9.5908332323871,0,0,0,0,8.4225540109706,4.0861273584301,0,0,3.927428385947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.345398417516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0861274558201,0,0,0,0.265173703621,0,0,0,0.44003580044925,0,0.219824391392
"402","4-14-72-35-NE",0,0,0,4.487507485504,0,0,0,0,21.80032029214,0,0,0,0,0.911978787311,0,0,0,0,0,0,0,0,0,0,0,0.676944414211,0,0,0,0,0,0,0,0,0,0,0,33.907793935111,0,0,0,0,0,0,0,0,1.63228104189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349190374441,0,0
"403","4-14-72-35-NW",0,0,0,4.335760050093,0,0,0,0,23.8953070555536,0,0,0,0,2.164065718839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.693202172231,0,0,17.680284107804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134306618703,0,0
"404","4-14-72-35-SE",0,0,0,0.182836237238,0,0,0,0,29.41823453911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.306175367583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107859660464,0,0,0,0.0448286848562,0,0
"405","4-14-72-35-SW",0,0,0,6.6157350580411,0,0,0,0,10.787241446862,0,0,0,0,0,0,0,0,3.709044919302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.650087590378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02140648934276,0,0,0,0.254258741653216,0,0.0581369115148
"406","4-14-72-36-NE",0,0,0,8.405093064662,1.05982627578,0,0,0,31.052010065225,0,0,0,0,0.798013068823,0,0,0,0.111399780676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000865667357224,0,0,0,0.196756902262,0,0
"407","4-14-72-36-NW",0,0,0,30.0651083317756,0.155774063282,0,0,0,32.366099772874,0,0,0,1.149473556021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561715581419,0,0,0,0,0,0,0,0,0.712982709102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3260888226752,0,0
"408","4-14-72-36-SE",0,0,0,13.2831948396809,0,0,0,0,38.8887766255589,0,0,0,0,1.58818506571,0,0,0,3.18952299177322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18587381551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221042096036,0,0,0,0.2743237614743,0,0
"409","4-14-72-36-SW",0,0,0,18.7151212631775,0,0,0,0,34.549266881476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7014538575787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290550330008,0,0,0,0.125521186718,0,0.055052206607
"410","4-14-72-4-NE",0,0,2.950295167366,4.4624997935,0,0,0,0,0,0,3.97735739209,0,43.45674513939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46624759341,0,0,0,0,0,0,0,0,0,0,0,0,7.44360498548,0,0,0,0,0,0,0,0.252290482087,0,0
"411","4-14-72-4-NW",0,0,0.3815958348741,12.4934368696084,0.131464726445,0,0,0,0,0,0,0,36.707853665238,0,0,0,0,0,0,0,0,0,0,0,0,11.3737913367132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340965784039,0,0,0,0,0,0,0,0,0,0,0,0,0.340965784036,0,0,0,0,0,0,0,0.66669361267114,0,0
"412","4-14-72-4-SE",0,0,0,0,0,0,0,0,0,0,0.635861066927,0,53.596835942943,0,0,0.107826977014,0,0,0,0,0,0,0,0,0,0,0,0.464753922249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91664074521,0,0,4.104263400802,0,0,0,0,0,0.743687289154,0,0,0,0,0,0,0,0,0,0
"413","4-14-72-4-SW",0,0,0,0,0,0,0,0,0,0,0,0,58.1075692459947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67385741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.922613868017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3347525948828,0,0
"414","4-14-72-5-NE",0,0,0.0854807203521,39.558515116674,13.081216222018,0,0,0,0,0,0,0,0.902169209801,0,0,0,0,0,0,0,0,0,0,0,0,2.596718525023,0,0,0,0,0,0,0,0,5.18231796014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60130530315722,0,0
"415","4-14-72-5-NW",0,0,1.17213724688,30.6284470816941,8.2566415685193,0,0,0,0,0,0,0,0,0,9.632667874143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.00735116605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.640019040256,0,0,0,0,0,0,0,0.2941228579101,0,0
"416","4-14-72-5-SE",0,0,3.032881116882,3.865380355533,5.2828308723245,0,0,0,0,1.06729719747,0,0,43.145594243186,0,0,0,0,0,0,0,0,0,0,0,0,3.0312924372975,0,0.570052496902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06729775906,0,0,0,0,0,0,0,0.00332119653517,0,0
"417","4-14-72-5-SW",7.722613661803,0,5.977061289656,24.072071593374,8.11207273193,0,0,0,0,1.2542190290861,0,0,0.48450606842128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4847906136724,0,0,0,0,0,0,0,0,0,0,17.8800919521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8569255849281,0,0,0,0.000420497217268,0,0,0,0,0,0
"418","4-14-72-6-NE",0,0,0.0145982733446,29.37629041559,0,0,0,0,0,0,0,0,0,0,5.97773557698859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74112465073,0,3.478681767206,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9891615920716,0,0,0,0.296874361195,0,0,0,0.286791657224,0,0.229288972713
"419","4-14-72-6-NW",0,0,0,21.268961880929,0,0,0,0,0,0.00900107836135,0,0,3.25354580407096,0,12.7271167816377,0,0,0,0,0,0,0,0,0,0,0,0,5.12512110305793,0,0,0,0,0,0,4.30364781296956,0,0,0,3.94573020151,0,0,0,0,0,0,0,0,0,1.56110478212,0,0,0,0,0,16.6818479210076,0,0,0,0.6137473304463,0,0,0,0,0,0
"420","4-14-72-6-SE",0.0685927650222,0,27.342682413227,18.960749004202,1.675373061575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01434985065,0,0,0,0,0,1.973725074727,0,0,0,0,0,0,0,15.082942615672,0,0,0,0,0,0,0,0.3645705534605,0,0
"421","4-14-72-6-SW",0,0,0.13889181485589,41.2244052388835,6.00065230471042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36910030761053,0,0,0,0,0,6.18656740451,0.00786179946348,0,0,0,0,0,0,0,0,0,0,0,0,6.1944297978278,0,0,0,0.2890063956054,0,0,0,0.0474315819606,0,0
"422","4-14-72-7-NE",0,0,0,15.232705540048,5.27523164079,0,0,0,0,0,0,0,2.12570654362,9.78903664266,24.6516512529,0,0,0,0,0,0,0,0,0,0,1.19603043054,0,0.393277461936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46236353254,0,0,0,0,0,24.65165125286,0,0,0,0,0,0,0,0.194731196385,0,0
"423","4-14-72-7-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,22.6112475733635,15.15442151678,0,0,0,0,0,0,0,0,0,0,2.669388123501,3.42124537289142,18.2345432279856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15485163571621,0,0,0,0,0,18.4915197970393,0,0,0,0,0,0,0,0.10568218409227,0,1.00012933276
"424","4-14-72-7-SE",0,0,0,0.376728608872,0,0,0,0,0,0,0,0,0,12.40564263004,30.1195078605794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53766434394,0,0,0,0,0,0,1.66733542912,0,0,2.14761847812,0,0,0,0,0,32.6571722045194,0,0,0,0,0,0,0,0,0,0
"425","4-14-72-7-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,5.892175763533,28.639857187091,0,0,0,0,0,0,0,0,0,0,0,29.3246649334787,2.55982593203785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9645221205725,0,0,0,0,0,0,0,0,0,0
"426","4-14-72-8-NE",0,0,0.00905019316303,0.00264963147588,0,0,0,0,0,0,0,0,0.573332680569,0,39.682436521184,0,0,0,0,0,0,0,0,0,0,0,15.2945388161,4.75088996089,0,0,0,0,0,0,0,0,0,0,2.04178012461948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0187554619008,0,0,0,0,0,0,0,0.0604137937586,0,0
"427","4-14-72-8-NW",0,0,3.771060101598,23.6541686163712,3.853297629869,0,0,0,0,0,0,0,0.540471515763,0,26.105492968321,0,0,0,0,0,0,0,0,0,0,0,2.22806082974,1.7829243217,0,0,0,0,0,0,0,0,0,0,1.5891875480037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.922741346093,0,0,0,0.0958572331675,0,0,0,0.435192791142543,0,0
"428","4-14-72-8-SE",0,0,0,15.252275708435,0.03908305495031,0,0,0,0,0,0,0,0,0,19.2249031204538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02357382346,0,0,0,10.627444424246,0,0,0.941251686511,0,0,0,0,0.0973840701495,0,0,0,0,0,0,0,30.7935992312247,0,0,0,0,0,0,0,0.0361593269781,0,0
"429","4-14-72-8-SW",0,0,0,5.59429447728,6.470503632023,0,0,0,0,0,0,0,0,0,32.5861554268259,0,0,0,0,0,0,0,0,0,0,0,0,0.0599321313445,0,0,0,0,0,0,0,0,0,0,4.69728332318,0,0,0,0,0,0,0.3689940992066,0,0,0,0,0,0,0,0,37.2834387499248,0,0,0,0,0,0,0,0.0899162056313,0,0
"430","4-14-72-9-NE",0,0,0,18.2086702094714,0.00721333606479,0,0,0,0,17.36113959655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07036933127345,0,0,0,0,0,0,0,0,0,0,0,0,21.4315087653634,0,0,0,0.23991443480816,0,0,0,0,0,0
"431","4-14-72-9-NW",0,0,0,10.113511318293,0.0331851092671,0,0,0,0,6.63347443125,0,0,2.40416234356,0,15.2781348014989,0,0,0,0,0,0,0,0,0,0,0,4.16661303898,0,0,0,0,0,0,0,0.2181207299139,0,0,0,10.7989004492091,0,0,2.086664004362,0,0,0,0,0,0,0,0,0,0,0,0,38.8695117299628,0,0,0,0.32326192709,0,0,0,0.07880262629801,0.22128794178831,0.662838140509
