"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP40","Pine0","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Municipal..Water.and.Sewage.","Other.Disturbed.Vegetation","Peat.Mine","Pipeline","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"4118","5-1-83-6-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5155676641504,0.941277341508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3094896428983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19288743028818,0,0.01202351355423
"4119","5-1-83-6-SE",0,0,0,0.031214342769,0,0,0,1.46500159748,0,0,0,1.028034324155,3.642785809016,0,0,0,14.0449409708283,17.914074406268,0,0,0,0,0,0,0,0,0.276858978569,0,0,0,2.3413959172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83467800355,0,0,0,2.511824615099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5746785669632,0,0
"4120","5-1-83-6-SW",0,0,0,0,0,0,0,1.663245931987,0,0,0,0,0,0,0,0,23.6419492560011,18.461494505886,0,0,0,0,0,0,0,0,0,0,0,0,4.06142394388,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2064414095,0,0,0,0,0,0,6.2238032430123,0,0,0,1.52583827359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4640476394117,0,0
"4121","5-1-83-7-NE",0,0,5.3624622141,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41520570229,8.11579439223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865284255161,0,0
"4122","5-1-83-7-NW",0,0,1.02089156917,0,0,0,0,0,0.212484773399,0,0,0,0,0,0,0,0,2.461371806293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197490461393,0,0,0,0,0,0,0,0
"4123","5-1-83-7-SE",0,0,0.52899801024,0.000549718735741,0,0,0,0,0,0,0,0,0,0,0,0,25.7348850729,4.16961257837,0,0,0,0,0,0,4.11722862209,12.4431106614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39938658158,2.09451434662,0,0,0,0,3.61833448599,0,0,0,0,0,0,0,0,0,0,0,0,0.9473013531157,0,0,0,0,0,0.0919860000533,0,0.0902324745808
"4124","5-1-83-7-SW",0,0,0,0,0,0,0,0,25.6928326489584,0,0,0,0,0,0,0,9.39477135737,9.38194795635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2119752853237,0,0,0,0,0,0.2737625881379,0,0.00244774047019
"4125","5-1-83-8-NE",0,0,0,22.056081722085,0,0,0,0,0,0,0,0,0.270096629639,0,0,0,1.24472555801,0.111470622124,0,0,0,0,0,0,0.357751089422,0,35.0176157341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5562692340401,0,0
"4126","5-1-83-8-NW",0,0,0,37.455911108719,0,0,0,0,12.5212060485,0,0,0,0,0,0,0,0,0.126593030227,0,0,0,0,0,0,1.54699901802,0.738345741823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343116093897,0,0,0,0,0,0.65547457539778,0,0.242445972479
"4127","5-1-83-8-SE",0,0,0,11.6989744519653,0,0,0,4.07279860977,0,0,0,0,0,0,0,0,17.98631825056,6.65164222772,0,0,0,0,0,0,0,0,0.384017045838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794448966271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236940130065,0,0,0,0,0,0.643796212300404,0,0.215753285345
"4128","5-1-83-8-SW",0,0,0,15.6079748975179,0,0,5.98538785599,0,0,0,0,0,0,0,0,0,8.338835674313,7.19326768746,0,0,0,0,0,0,0,23.13699778242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0578275014393,0,0,0,0,0,0.3298769766749,0,0
"4129","5-1-83-9-NE",0,0,0,2.157836002274,0,0,0,2.58988495255,2.11612009835,0,0,0,0,0,0,0,13.549865286691,11.3575611171,0,0,0,0,0,0,2.96473162708,13.8484925126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50021751599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4130","5-1-83-9-NW",0,0,0,14.26453199944,0,0,0,0,2.98171019512,0,0,0,5.449375611845,0,0,0,0.505062271356,0,0,0,0,0,0,0,0,7.74046812961,2.69247993151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8295765292688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2638020881171,0,0.25881202366
"4131","5-1-83-9-SE",0,0,0,5.437718686297,0,0,0,29.0608516449,0,0,0,0,0,0,0,0,18.6753460473756,2.5290849539,0,0,0,0,0,0,0,0,4.78547057449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485175649284,0,0
"4132","5-1-83-9-SW",0,0,0,1.97249201941,0,0,0,16.771828235912,0,0,0,0,0,0,0,0,25.007918324589,0,0,0,0,0,0,0,0,0,17.797976301074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.665159914369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44918601428934,0,0.742822462782
"4133","5-2-80-1-NE",0,0,29.8637978071558,0,0,0,0,0,20.48058329801,0,0,0,0,1.20419030857,0,0,0,0,0,0,0,6.0267006096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109117281271,0,0,0,0,0,0,0.0862529697014071,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02669787227,0,0,0,0,0,0,0,0,0,0,0,0.908224985267,0,0
"4134","5-2-80-1-NW",0,0,11.081146904777,1.7347839052908,0,0,0,0,27.187310200511,0.00389544482438,0,0,0,0.477256479309,0,0,0,0,0,6.262265451721,0,0.000457098503999,0,0,0,0,0,0,0,0,0,0,3.416634728905,0,0,0,0,0,0,0,0,0.680081990326,0,0,0,0,0,0,0.00584415234236,0,0,6.72028416126,0,0,0,0,0,0,0,0,0,0,9.67935727905401,0,0,0,0,0,0,0,0,0,0,0,0.531270141366,0,0
"4135","5-2-80-1-SE",0,0,52.1922484322835,0,0,0,0,0,10.586997289392,0,0,0,0,0.508154553271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887342496599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315721836644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887342496589,0,0,0,0,0,0,0,0,0,0,0,0.523363142522668,0,0
"4136","5-2-80-1-SW",0,0,11.2086276115737,13.9502076712042,0,0,0,0,16.0688646871,0,0,0,0,11.4754948862723,0,0,0,3.070617383765,0,0.110250027745274,0,3.113200140054,0,0,0,0,0,0,0,0,0,0,0.141774646045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28581591433437,0,0,0.403201785013,0,0,0,3.0922259495652,0,0,0,0,0,0,3.26212455503077,0,0,0,0,0,0,0,0,0,0,0,0.521366563095,0,0
"4137","5-2-80-10-NE",0,0,0,0.742060347143,0,0,0,0,0,0.1637878506645,0,0,0,0.936966510608,0,0,0,0,0,44.428245079088,0,0,0.00322476157021,0,0,0.720224549327,0,0,0,0,0,0,0,0,0,0,0,2.13399252775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.78705964523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4138","5-2-80-10-NW",0,0,9.66866967033,2.79436068764,0,0,0,0,0,0.215634659945,0,0,0,7.0661469329,0.3973841012446,0,0.657422981534,0,0,8.631822374537,0,8.25170017284,4.23387646831327,0.000132381778804,0,0.611426742919,0,0,0,0,0,0,0,0,0,0,0,0.900531529818,0,0,0,0,0,0,0,0,0,9.85177487539,0,0,0,2.145479963419,0,0,0,0,0,0,0,0,0,0,16.883522547475,0,0,0,0,0,0,0,0,0,0,0,0.38435002816335,0,0
"4139","5-2-80-10-SE",0,0,0,0,0,0,0,0,0,0.000277513504321,0,0,0,22.69899901452,0,0,0,0,0,9.2018273398881,0,0,0.179345531104,0.752604724478,0,0,0.166123641909,0,0,0,0,0,0.00300826082684,0,0,0,11.673731038,8.53210749175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17071066034123,0,0,0,0,0,0,0,0,0,0.711129392553,0,0,0,0
"4140","5-2-80-10-SW",0,0,0.302153065834,0.0634971701438,0,0,0,0,2.8467844097584,0.0368069285689,0,0,0,1.541568559274,0.741295866364,0,0,2.5361253452491,0,2.6261245935952,0,2.69107148157876,7.52970312229419,0.063208588008217,0,0,0.570481713944,0,0,0,1.75683456145,0,0.693690100456,0,0,0,0.00331213276247,3.69359334249,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43088761633,0,0,0,0.798949091474,0,0,0,0,0,0,5.925909788655,0,0,0,0,0,0.0818728228406,0,0,0,0,0,0.2522430612943,0,0
"4141","5-2-80-11-NE",0,0,0,10.79096448288,2.26433218577,0,0,0,0,0,0,0,0,10.8012723359528,0,0,0,0,0,4.39586141672274,0,5.3658543198566,2.47249995945,0,0,0,12.079386491269,0,0,0,0,0,1.32420575903861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556551938767,0.00477549158994,0,0,5.510317478664,0,0,0,0,0,0,0,0,0,0,11.0859214956009,0,0,0,0,0,0,0,0,0,0,0,0.1717564199909,0,0
"4142","5-2-80-11-NW",0,0,0,4.130326558022,2.21095098733,0,0,0,0,0.37326337636213,0,0,6.719957634215,9.993591031833,0,0,0,1.48568622281,0,7.46552798334,0,0,0,0,0,0,2.500947266852,0,0,0,0,0,15.6549697816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04743498390381,0,0,0,2.11012383744059,0,0,0,0,0,0,0,0,0,0,23.12049825831,0,0,0,0,0,0,0,0,0,0,0,0.48861566194,0,0
"4143","5-2-80-11-SE",0,0,1.69277084713,15.76551729222,6.75800605,0,0,13.4271149749,0,0,0,0,0,8.598418225673,0,0,0,0,0,0,0,2.27335159418,5.460694360276,0.00410492034099,0,0,0,0,0,0,0,0,0,0,3.12139375046,0,0,0,0,0,0,0.929896754189,0,0,0,0,0,0,0.00419764444679,0,0,1.50900609988,0,0,0,0,0,0,0,0,0,0,5.39474534467,0,0,0,0,0,0.330807964402,0,0,0,0,0,0,0,0
"4144","5-2-80-11-SW",0,0,0,15.637514057743,9.053217415368,0,0,4.96323319676,0,0.0110070204234,0,0,0,8.88329667078,0,0,0,8.645898469775,0,3.2133636233785,0,0,0.0003009715917678,0,0,0,1.1263637717677,0,0,0,0,0,0.307527010328,0,0,0,2.260364787986,0,0,0,0,1.83685190052,0,0,0,0,0,0.00523838794234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5208906337658,0,0,0,0,0,0.20799040121008,0,0,0,0,0,0.467687795932,0,0
"4145","5-2-80-12-NE",0,0,9.945692123786,1.58133320336,0.0271454561245,0,0,0,0.972780208808,0,0,0,0,0,0,0,0,0,0,0,0,28.5406508934,14.504066855456,0.000207631997421,0,0,0.260194059589,0,0,0,0,0,0,0,0.0545612779091,0,0,0,0,0,0,0.134154846621,0,0,0,0,0,0,0.874644450147,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5952097661076,0,0,0,0,0,0,0,0,0,0,0,0.096169654765,0,0
"4146","5-2-80-12-NW",0,0,2.919172219345,3.72087811502,0,0,0,0,0,0,0,0,0,10.825263448987,0,0,1.91996635192,0,0,0,0,1.35357052911,9.0322368037741,0.00155591477214,0,0,8.55924038265,0,0,0,0,0,0.0138605980662,0,7.698730046125,0,0,0,0,0,0,0.0239156727605,0,0,0,0,0,0,0.04899255322008,0,0,8.52468199845,0,0,0,0,0,0,0,0,0,0,9.0661611732194,0,0,0,0,0,0,0,0,0,0,0,0.27523759450961,0,0
"4147","5-2-80-12-SE",0,0,1.2645937010613,0.270150874498,1.049872606711,0,0,0,25.3592945579682,0,0,0,0,0,0,0,0,0,0,0,0,3.37207671715,17.597041181028,0.000147210733723,0,0,0.124157227981,0,0,0,0,0,0,0,0.00264711954246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2132770371997,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37472383671303,0,0,0,0,0,0.2630909825322,0,0,0,0,0,0.00790808704112,0,0
"4148","5-2-80-12-SW",0,0,6.628826717625,3.1815507285376,0,0,0,0,23.124278640504,0,0,0,0,3.512046067293,0,0,0,0,0,0,0,0,2.22991177377,0.016057999229758,0,0,0,0,0,0,0,0,0,0,17.063464496941,0,0,0,0,0,0,2.039964543412,0,0,0,0,0,0,0,0,0,4.5741650408,0,0,0,0,0,0,0,0,0,0,17.063464497042,0,0,0,0,0,0.4169553671487,0,0,0,0,0,0,0,0
"4149","5-2-80-13-NE",0,0,0,0,0,0,0,0,1.6206586228087,3.42231939770675,0.0203700672896,0,0,10.95495212875,0,0,0,0,0,1.289507641481,0,0,0,0,0,0,4.848058861894,0,0,0,0,0,0,0,0,0,0,18.1848341064,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74471507258,0,0,0,0,0,0,0,0,0,0,1.289507641446,0,0,0,0,0,0,0,0,0,0,0,0.0387398041178,0,0
"4150","5-2-80-13-NW",0,0,0,0,0,0,0,0,0,2.72498772978,0,0,0,11.15681937051,0,0,0,0,0,0.000323497383083,0,0,0,0,0,0,0.34124199630957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323497383074,0,0,0,0,0,0,0,0,0,0,0,0.168030022325085,0,0
"4151","5-2-80-13-SE",0,0,0.5409255852783,0,4.0742942232369,0,0,0,33.80781072003,0.01388876339851,0.000457498136307,0,0,0,0,0,0,0,0,7.3071587365,0,0,3.406848318272,0,0,0,0.0156810994984,0,0,0,0,0,0,0,0,0,0,0.0108302622745,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9030232369938,0,0,0,0,0,0,0,0,0,0,7.30715873656,0,0,0,0,0,0,0,0,0,0,0,0.307250456480367,0,0
"4152","5-2-80-13-SW",0,0,0,0,0,0,0,0,0,0.0347298796635742,0,0,0,4.05920729402024,0,0,0,0,0,0.00206333909079,0,13.98540132739,0,0,0,0,5.7645959312871,0,0,0,0,0,0,0,2.335257209582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401712980057227,0,0,19.676864363168,0,0,0,0,0,0,0,0,0,0,16.32272229912,0,0,0,0,0,0,0,0,0,0,0,0.1014602243133,0,0
"4153","5-2-80-14-NE",0,0,0,0,0,0,0,0,0,0.00566282120927,0,11.8240397388997,0,0,0,0,0,0,0,5.640812097787,0,0,0,0,0,0,1.08767939152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.640812097811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4154","5-2-80-14-NW",0,0,8.057836179124,0,0,0,0,0,0,0.0183808931089,0.595156719178,9.30590679625371,0,4.360835731803,0,0,0,0,0,20.9599886047,0,0,0.0577891928686,0,0,0,0.766929965409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.636064936742,0,0,0,0,0,0,0,0,0,0,20.9599886048,0,0,0,0,0,0,0,0,0,0,0,0.70113214969998,0,0
"4155","5-2-80-14-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,7.061915074474,0,0,0,0,0,0.042526199547436,0,0,0,0,0,0,1.063862336387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18955238747,0,0,0,0,0,0,0,0,0,0,0.042526199511081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4156","5-2-80-14-SW",0,0,0,0,0,0,0,0,0,0.00390987284206,0,0,16.0161269375496,1.40306915921915,0,0,0,0.19094940291,0,0.000151582549679,0,0,0,0,0,2.10072518457,0,0,0,0,0,0,2.4203980928394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71399239720812,0,0,0,0,0,0,0,0,0,0,2.42054967540981,0,0,0,0,0,0,0,0,0,0,0,0.3029992067759,0,0
"4157","5-2-80-15-NE",0,0,1.40636238718,0,0,5.53247503124,0,0,0,0.00498369243012,0,2.458459177512,0.771095787489,25.6824868020276,3.73676026776,0,0,0,0,14.3532915541,0,0,0.479943360956,0,0,0,2.029229047438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3532915541,0,0,0,0,0,0,0,0,0,0,0,0.86495642897477,0,0
"4158","5-2-80-15-NW",0,0,0,7.97761015508874,0.0482042262501,0.016405100935,0,0,0,0.006315206563763,0,0,0,32.6720228027685,1.68209729543665,0,0,0,0,4.61569502270583,0,3.497949396599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869222189292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765439497095,0,0,0,0,0,0,0,0,0,0,0,0.90844707469042,0,0
"4159","5-2-80-15-SE",0,0,0,4.016595359978,0,0,0,0,0,0.11040291281857,0,1.08886087831,11.438443125462,4.0742748211092,0,0,0,1.31770748142,0,5.04562817680606,0,0,0.001913265802015,0,0,1.7516323889044,0,0,0,0,0.988810323985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27391609020577,0,0,0,0,0,0,0,0,0,0,4.795524153798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4160","5-2-80-15-SW",0,0,0,4.1051810513573,6.27058366714,0.940738704691,0,0,0,0.39305555141319,0,0,0,10.52100886476,0.900535505419,0,0,0,0,18.50243238425,0,2.003415222915,0.5353918718265,0,0,0.0646772714538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.232358745305,0,0,0,1.585357837427,0,0,0,0,0,0,0,0,0,0,20.505847607092,0,0,0,0,0,0,0,0,0,0,0,0.27687869724433,0,0
"4161","5-2-80-16-NE",0,0,1.85763744663,0,0,0,0,0,2.85447826562,0.0018229101395,0,0,0,0.783361656842,2.18264304487769,0,0,0,0,1.38138382837,0,4.95717284918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2421694574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3385566775,0,0,0,0,0,0,0,0,0,0,0,0.37283605981984,0,0
"4162","5-2-80-16-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1874619825437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4163","5-2-80-16-SE",0,0,0,0,0,0,0,0,0.00120443566917,0.208363290991,0,0,0,0,1.06966688165378,0,0,0,0,8.99039000643,0,30.511531805138,2.780201436498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566480270727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.501921811575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4164","5-2-80-16-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3796195736874,0,0,0,0,0,0,1.23082401982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31590369186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23082401982,0,0,0,0,0,0,0,0,0,0,0,0.196543507459,0,0
"4165","5-2-80-17-NE",0,0,0,0,0.160761657246,0,0,0,0,0.00109893706707,0,6.22020201797,0,0,2.78552234589,0,0,0,0,3.69203217487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94680165442,0,0,0,0,0,0,0,0,0,0,0,0,3.69203499106,0,0,0,0,0,0,0,0,0,0,0,0.231543244877,0,0
"4166","5-2-80-17-NW",0,0,0,0,0,0,0,0,0,1.90656591905191,0,40.504143133498,0,0.174597733927,0,0,0,0,0,22.94426042115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.944257644395,0,0,0,0,0,0,0,0,0,0,0,0.53374704449267,0,0
"4167","5-2-80-17-SE",0,0,0,0,0,0,0,0,0,0.58360844818738,1.782035156616,6.11552853995,0,6.8013165686851,12.41106185501,0,0,0,0,7.767797508102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.767797508103,0,0,0,0,0,0,0,0,0,0,0,0.0742038484122,0,0
"4168","5-2-80-17-SW",0,0,0,0,0,0,0,0,0,0.56140581127318,0,33.75797868434,0,8.2416579741,0,0,0,0,0,13.492802704412,0,0,0,0,0,0.578985676284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10175817653,0,0,0,0,0,0,0,0,0,0,0,0,13.492802661852,0,0,0,0,0,0,0,0,0,0,0,0.649707801885,0,0
"4169","5-2-80-18-NE",0,0,0,0,0,0,0,0,0,2.5677057387861,0,17.0825988583424,0,0,0,0,0,1.12688435216,0,15.6737801031,0,0,13.5897641372,0,0,0,11.0100024904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91291958539,0,0,0,0.437241382878,0,0,0,0,0,0,15.6737801031,0,0,0,0,0,0,0,0,0,0,0,0.26246826904233,0,0
"4170","5-2-80-18-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14144790625,0,0,0,0,0.120510582057,0,0,0,6.904008600962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29812973265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4171","5-2-80-18-SE",0,0,0,0,0,0,0,0,0,0,0,9.401349270236,0,0,0,0,0,1.2410115097,0,0,0,0,0,0,0,0.907019519565,1.23282063936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4172","5-2-80-19-NE",0,0,0.341744195997,5.79752524825,26.3595053807363,0,0,0,0,0.00289350166037,0,7.64577719428501,0,0,0,0,0,0,0,2.16130582387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30358151322,0,0,0,0,0,0,0,0,0,0,0,2.16130581113,0,0,0,0,0,0,0,0,0,0,0,0.4801535127404,0,0
"4173","5-2-80-19-NW",0,0,13.99664862854,0,0,0,0,0,0,0.113969400550545,0,0,0,2.540450836295,0,0,0,0,3.135390018378,3.73153776924215,0,0,0,0,0,0,0,0,0,0,0,7.13457027744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001741335959287,0,0.3490182502973,0,0,0,0,0,0,0,0,0,0,0,0,14.0014980650302,0,0,0,0,0,0,0,0,0,0,0,0.12246720836208,0,0
"4174","5-2-80-19-SE",0,0,1.18233686688,14.79819229069,7.22063974829,0,0,0,0,4.97942422413,0,12.19452157653,0,0,0,0,0,0,0,0.0285159570395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.554150539698,0,0.279542739305,0,4.75484498512,0,0,0,0,0,0,0,0,0,0,0.0285159570396,0,0,0,0,0,0,0,0,0,0,0,0.811745843566,0,0
"4175","5-2-80-19-SW",0,0,8.30004015998,0,0,0,0,0,0,0.000366378827734,0,4.709219486385,2.258175419303,0,0,0,0,2.22798296502,0,1.6716995153117,0,0,0,0,0,0,0.48320563636,0,0,0,0,1.61569454445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3015162098,0,0,0,0,0,0,0,0,0,0,0,0,3.2873940597794,0,0,0,0,0,0,0,0,0,0,0,1.3067631486737,0,0
"4176","5-2-80-2-NE",0,0,2.63717638505,12.7451300845131,0,0,0,10.9179997521,8.06364208038,0.0202574970915,0,0,0,4.603803881236,0,0,0,0,0,0.670139520421,0,0.0166505317841,1.73945312697998,0,0,0,0,0,0,0,0,0,10.2185945052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77010107864e-05,4.40823246857,0,0,0,0,0,0,0,0,0,0,0,0,10.8775831291082,0,0,0,0,0,0,0,0,0,0.0278014307941,0,0.482496523995,0,0
"4177","5-2-80-2-NW",0,0,8.608821247531,8.2253323919324,0.459299839657,0,0,18.37051541965,0,0.00028934757455132,0,0,0,0,0,0,0,0,0,3.405199550083,0,0.00184135479153,0.0011353702514,0,0,0,0.013496678352183,0,0,0,0,0,4.85450724996,0,0,0,0,0,0,0,0,1.59318696039,0,0,0,0,0,0.00135274921046,0,0.480728168304,0,0,0,0,0,0,0,0,0,0,0,0,8.2615481547793,0,0,0,0,0,0,0,0,0,0,0,0.86747829761379,0,0
