"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","NA.","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"5491","4-22-93-20-NW",0,0,0,17.1388615892,1.68273894892216,0,0,25.643963547882,3.38765394493,0,0,0,0,1.58846837301,0,0,0,1.074582119151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.260614102416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5492","4-22-93-20-SE",0,0,0,1.973876782388,4.362974065134,0,0,10.906176748858,15.000254437649,0,18.5131191413529,0,0,0.462893578752054,0,0,0,1.85529417445,0,0,0,0,4.0086067280703,0,0,4.420774030824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.893604760152,0,0,0,0,0,0,0.782095628674,0,0,0,0,0,0,0,0,22.5217258694238,0,0,0,0,0,0,0,0,0,0,0,0
"5493","4-22-93-20-SW",0,0,0,7.36690650709,3.683725487125,0,0,23.593853394582,0,0,20.842436199651,0,0,0.866235980544,0,0,0,4.7975770017582,0,0,0,0,2.875619364503,0,0,0.290816050782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.718055564153,0,0,0,0,0,0,0,0,0,0,0,0
"5494","4-22-93-21-NE",0,0,0,0.0405844122353,2.2923340272119,0,0,19.671596211189,10.1753744432,0,12.838852251068,0,0.44733072837,0,0,0,0,3.43227509745,0,0,0,0,0,0,0,0,0,0,0,5.67252001321,0,0,0,0,0,0,0,0,0,0,0,6.2920838778728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83885225109,0,0,0,0,0,0,0,0,0.3674076399809,0,0,0
"5495","4-22-93-21-NW",0,0,0,4.64348243569834,2.562539755485,0,0,3.344061732556,10.677665787122,0,27.7105563379595,0,1.08384966109,0.87571224174,0,0,0,3.023662657669,0,0,0,0,1.5174225950995,0,0,1.31151620923531,0,0,0,0.100231458822,0,0,0,0,0,0,0,0,0,0,0,4.27696706250964,0,0,0,0,0,0,3.60298484858,0,0,0,0,0,0,0,0,29.2279789330736,0,0,0,0,0,0,0,0,0,0,0,0
"5496","4-22-93-21-SE",0,0,0,1.6693023720053,2.74913237614341,0,0,10.7916773785179,2.864664516228,0,15.3545599846983,0,0.490381063664,1.07209800727,0,0,0,6.276553282261,0,0,0,0,0.523866565006,0,0,0,0,0,0,5.20549361724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8784265496884,0,0,0,0,0,0,0,0,0.1389284233867,0,0,0
"5497","4-22-93-21-SW",0,0,0,0,0.761144894628,0,0,6.7331493017826,0,0,36.7918470064944,0,0,0.08145266338526,0,0,0,2.397802424637,0,0,0,0,9.0289071270721,0,0,2.92565161000163,0,0,0,1.0376622981176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.899423446379,0,0,0,0,0,0,0,0,45.8207541335215,0,0,0,0,0,0,0,0,0,0,0,0
"5498","4-22-93-22-NE",0,0,0,1.32159581592,0,0,0,4.093996308619,11.1010560941,0,4.401101119733,0,7.45890781086,0,0,0,0,2.876191665697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13630513262,0,0,0,0,27.866939059632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.401101119746,0,0,0,0,0,0,0,0,0,0,0,0
"5499","4-22-93-22-NW",0,0,0,2.31530533997,0,0,0,22.0675161653742,0,0,9.49679255186397,0,1.01733657032,0,0,0,0,6.972142178854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19778026524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49679255184292,0,0,0,0,0,0,0,0,0,0,0,0
"5500","4-22-93-22-SE",0,0,18.1558066369,18.38628646881,0,0,0,0,3.7286234720135,0,7.255032563381,0,3.81318432396,0,0,0,0,0,0,0,0,0,0.00116273965231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442640237677,0,0,0,0,12.63070861778,0,0,0,0,0,0.221606405019,0,0,0,0,0,0,0,0,0,7.2561953030413,0,0,0,0,0,0,0,0,0,0,0,0
"5501","4-22-93-22-SW",0,0,0,27.645484416261,0,0,0,1.932772823214,2.24536492372637,0,11.7763660170657,0,2.2687450701649,0,0,0,0,0,0,0,0,0,1.590413907249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6017240857635,1.3426615112,0,0,0,0,0.608455708359,0,0,0,0,0,0,0,0,0,14.7094414354982,0,0,0,0,0,0,0,0,0,0,0,0
"5502","4-22-93-23-NE",0,0,0,11.4421205864,0,0,0,0.0701774923919,0,0,19.76466612342,0,0.11426566146686,0.784952829474,0,0,0,1.272793971495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731558416565,0,0,0,24.1060723230694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.764666123441,0,0,0,0,0,0,0,0,0,0,0,0
"5503","4-22-93-23-NW",0,0,0,1.79677054946,0,0,0,0,16.9096965672,0,14.689293259295,0,0,0.435861133684,0,0,0,4.2283127490228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134410310164,0,0,0,24.5438789432957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.689293259311,0,0,0,0,0,0,0,0,0,0,0,0
"5504","4-22-93-23-SE",0,0,0,3.44121606395028,3.3725849586166,0,0,0,5.443388185741,0,18.930668999387,0,0.903873780156,0,0,0,0,2.686755083974,0,0,0,0,5.37009544194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9183551400015,0,0,0,0,0,0.588931869337,0,0,0,0,0,0,0,0,0,24.3007644414024,0,0,0,0,0,0,0,0,0.05609199387254,0,0,0
"5505","4-22-93-23-SW",0,0,8.92705165209,2.14113598175,0.165353910521,0,0,0,7.351669768839,0,26.1795923918188,0,0,0,0,0,0,10.4208916080867,0,0,0,0,4.264547595016,0,0.191562493689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62890772201629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1828627124089,0,0,0,0,0,0,0,0,0.181665263962,0,0,0.296504765011
"5506","4-22-93-24-NE",0,0,0,0.373427205339358,0,0,0,0.514907681331,30.9881613554854,0,0,0,12.3165412986118,8.53503692005536,0,0,0,10.0914516025254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5507","4-22-93-24-NW",0,0,0,1.570281608648,0,0,0,0.194792135868,4.449477138357,0,16.050697034457,0.349504262319,15.6235673261744,0,0,0,0,6.007951737492,0,0,0,0,0,0,0,0.754363475491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3177740748508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.050697034462,0,0,0,0,0,0,0,0,0,0,0,0
"5508","4-22-93-24-SE",0,0,0,4.424517581423,0,0,0,3.88427164731197,15.6251821996298,0,0,0,4.15134460459,0.134227480964,0,0,0,24.4570071326261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85584471169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272985865717,0,0,0
"5509","4-22-93-24-SW",0,0,0,10.45576904925,0,0,0,3.078449950366,5.86323054822579,0,16.197521333285,1.54344882153,3.876858117745,0,0,0,0,5.419628028998,0,0,0,0,4.5704577026506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.737487747295,0,0,0,0,0,0,0.18239875223,0,0,0,0,0,0,0,0,20.7679790359553,0,0,0,0,0,0,0,0,0.0554156370733635,0,0,0
"5510","4-22-93-25-NE",0,0,0,2.57555574871,0,0,0,0,25.571513835014,0,0,0,0,27.6355582211007,0,0,0,7.72458186744578,0,0,0,0,0,0,0,0.48126197085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609273205692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389486684839,0,0,0
"5511","4-22-93-25-NW",0,0,0,11.357278491232,0,0,0,0,38.250973960536,0,0,0.724604456228,0,4.725471098462,0,0,0,4.1828773209956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9736569902801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423880645502,0,0,0
"5512","4-22-93-25-SE",0,0,0,1.294646531322,0,0,0,0.265983702156,19.9962712645996,0,0,0,4.5942568693572,15.9243163309128,0,0,0,13.9642941135514,0,0,0,0,0,0,0,0.12239148831543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243796868328,0,0,0
"5513","4-22-93-25-SW",0,0,0,10.6603167449972,0,0,0,0,33.5994785101684,0,0,0,8.21980856561428,0,0,0,0,15.1679167566963,0,0,0,0,0,0,0,0.0825578809312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5514","4-22-93-26-NE",0,0,0,3.32628150794,0,0,0,0,30.62405938652,0,0,0,0,1.9504138062978,0,0,0,14.4858522247781,0,0,0,0,0,0,0,1.01342776845,0,0,0,0,0,0,0,0,0,0,0,2.298815326105,0,0,0,5.50455158864,3.50641865429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50641865429,0,0,0,0,0,0,0,0,0,0,0,0
"5515","4-22-93-26-NW",0,0,0,0,0,0,0,0,23.0481411984503,0,0,0,1.890025486718,11.702923115514,0,0,0,6.5979450346148,0,0,0,0,0,0,3.98750135986,3.44335389688,0,0,0,0,0,0,0,0,0,0,0,0.336784026613,0,0,0,8.2781934105886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563563522127,0,0,0.243698774755
"5516","4-22-93-26-SE",0,0,0,1.03595558904,0,0,0,2.637606622199,23.0312543020985,0,0,0,1.805690681207,13.7838081281179,0,0,0,14.9174489839703,0,0,0,0,0,0,0,1.2324737358,0,0,0,0,0,0,0,0,0,0,0,3.002331260683,0,0,0,0.7843339194838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5517","4-22-93-26-SW",0,0,2.02612663332,0,0,0,0,0,18.9830113402744,0,0,0,0,21.129001530845,0,0,0,8.729021726144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7657644209184,0,0,0,1.1408585373567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5518","4-22-93-27-NE",0,0,0,0,0,0,0,0,20.0751643225136,0,7.78910587552,0,1.79953580653,0.378983641338,0,0,0,8.5404924848147,0,0,0,0,0.784099791469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28664755553,0,0,0,8.933230771631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.573205667003,0,0,0,0,0,0,0,0,0,0,0,0
"5519","4-22-93-27-NW",0,0,0,0,0,0,0,0,17.7914789889004,0,23.518330023549,0,0,0,0,0,0,1.436499362648,0,0,0,0,1.82055746162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0409503353828,0,0,0,0,0,0,0.597609801553,0,0,0,0,0,0,0,0,25.3388874852524,0,0,0,0,0,0,0,0,0,0,0,0
"5520","4-22-93-27-SE",0,0,0,3.66925277267,0,0,0,9.03984008977429,9.470432643204,0,9.31898170716,0,0.0561682897242,0.59705802778,0,0,0,0,0,0,0,0,5.26882170651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625654472,0,0,0,12.886027850332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.587803413651,0,0,0,0,0,0,0,0,0,0,0,0
"5521","4-22-93-27-SW",0,0,0,0,0.2745081795606,0,0,10.8400725918777,3.868218445023,0,29.039071060996,0,0,0,0,0,0,0.652690349266,0,0,0,0,1.41813361490784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25478052062,0,0,0,0,0,0,0.735042722094,0,0,0,0,0,0,0,0,30.4572046758458,0,0,0,0,0,0,0,0,0,0,0,0
"5522","4-22-93-28-NE",0,0,0,1.06639663174,0,0,0,0,37.33044665757,0,12.4807356149778,0,0,1.49193781688,0,0,0,0.706790040013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0655785917099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.480735614963,0,0,0,0,0,0,0,0,0.0941364125987,0,0,0.0399087767178
"5523","4-22-93-28-NW",0,0,0,2.00373794923597,0,0,0,0,29.755468313604,0,8.287327685044,0,0,0,0,0,0,0.893550802533,0,0,0,0,11.375849485872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9005183539203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6631771708895,0,0,0,0,0,0,0,0,0,0,0,0
"5524","4-22-93-28-SE",0,0,0,1.78784061418,4.580877885394,0,0,7.30547975744,16.651695040542,0,20.4825869251883,0,0.492815963207,0,0,0,0,3.6526110578143,0,0,0,0,3.22137173686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0682326013441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5828074325151,0,0,0,0,0,0,0,0,0.282614982578,0,0,0.219621972302
"5525","4-22-93-28-SW",0,0,0,0.945750173928,0.424477556834,0,0,0,35.96037167603,0,4.679122909624,0,0,0,0,0,0,0.906453317843,0,0,0,0,3.66430800629,0,0,1.07772697835,0,0,0,0,0,0,0,0,0,0,0.54702197881,0,0,0,0,18.255421782975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3434309159239,0,0,0,0,0,0,0,0,0,0,0,0
"5526","4-22-93-29-NE",0,0,0,15.3571828951,0,0,0,0,22.7731870253685,0,10.82583736579,0,0,1.59456531572,0,0,0,1.01404046412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.033442259192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82583736576,0,0,0,0,0,0,0,0,0,0,0,0
"5527","4-22-93-29-NW",0,0,0,0,0,0,0,6.10674975974,34.108660997043,0,9.48218204272097,0,0,0,0,0,0,0.109090882629,0,0,0,0,4.19379524756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5444027780445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675977290283,0,0,0,0,0,0,0,0,0.0546454835772,0,0,0
"5528","4-22-93-29-SE",0,0,0,5.7336581535881,0,0,0,0,31.668900324371,0,9.497753115398,0,0,0,0,0,0,0.495473951307,0,0,0,0,1.32744780079,0,0.3672709408356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1359328114411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.825200916206,0,0,0,0,0,0,0,0,0,0,0,0
"5529","4-22-93-29-SW",0,0,0,0,0.0881401812743,0,0,10.396431501897,22.9957080224054,0,15.9930540772408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3130558996368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9930540772189,0,0,0,0,0,0,0,0,0,0,0,0
"5530","4-22-93-3-NE",0,0,10.22478040059,0,0,0,0,9.246957688809,4.238424728387,0,24.4626140407819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51272832335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4626140407745,0,0,0,0,0,0,0,0,0,0,0,0
"5531","4-22-93-3-NW",0,0,2.7234137136678,0,0,0,0,1.86403637974,14.255147333944,0,14.7349921169761,0,0,0,0,0,0,3.04922052645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8926498216365,0,0,0,0,0,0,6.093644050467,0,0,0,0,0,0,0,0,14.7349921169592,0,0,0,0,0,0,0,0,0.285446597882,0,0,0
"5532","4-22-93-3-SE",0,0,0.780229342951,0,0,0,0,4.62884076362,16.504789590309,0,27.4248956681193,0,0,0,0,0,0,0.580436234312,0,0,0,0,9.9710738555145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56223444387,0,0,0,0,0,0,3.818996871544,0,0,0,0.780967847300688,0,0,0,0,37.3959672298374,0,0,0,0,0,0,0,0,0,0,0,0
"5533","4-22-93-3-SW",0,0,0,0.410365104739,0,0,0,0,19.4848820592048,0,28.5241894496102,0,0,0.2693643092803,0,0,0,0,0,0,0,0,13.925501875517,0,0,0.629454819286,0,0,0,0,0,0,0,0,0,0,0,0.994190768125,0,0,0,0,0,0,0,0,0,0,1.971327981884,0,0,0,0.0455212331868,0,0,0,0,42.4496906097,0,0,0,0,0,0,0,0,0.24002308333044,0,0,0
"5534","4-22-93-30-NE",0,0,0,0.327638634185,0,0,0,1.65881526438,27.0995308452719,0,16.521278981908,0,0,1.24778079017,0,0,0,0,0,0,0,0,4.64183097666,0,0,0,0,0,0,1.37488424476,0,0,0,0,0,0,0,0,0,0,0,6.46854830323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.163109958559,0,0,0,0,0,0,0,0,0.29426644447902,0,0,0.171769529365
"5535","4-22-93-30-NW",0,0,0.7163850776913,5.334815143263,1.70497276403626,0,0,0,12.156296458837,0,17.4678729512502,0,0,5.9762844915167,0.1153279336625,0,0,0.9906901251983,0,0,0,0,6.91491336435,0,0.643893513947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3827863156359,0,0,0,0,0,0,0,0,0,0,0,0
"5536","4-22-93-30-SE",0,0,0,0,11.949244433111,0,0,3.7510892332962,16.209307387574,0,15.5809283790619,0,0,2.39524448257,0,0,0,2.4202137251083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4577325698794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5809283790169,0,0,0,0,0,0,0,0,0.02802891435338,0,0,0
"5537","4-22-93-30-SW",0,0,0,0.766063386754,33.03642553517,0,0,8.45823405534671,0,0,15.5048606321586,0.0721065589912,0,3.3668437576739,0,0,0,1.489088417847,0,0,0,0,2.876746020482,0,0,0.282935931559,0.0428705793729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1764538821349,0,0,0,0,0,0,0,0,18.3816066526295,0,0,0,0,0,0,0,0,0.62330440840284,0,0,0
"5538","4-22-93-31-NE",0,0,0,0,0,0,0,0,11.1492558146422,0,26.5003328847589,0,0,2.02734736446e-05,0,0,0,3.6936232721523,0,0,0,0,1.3709240654673,0,1.26127368608,8.66365483667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773268406178,0,0,0,0,0,0,0.0553380736161,0,0,0,0,0,0,0,0,27.6776553986954,0,0,0,0,0,0,0.2923569264801,0,0,0,0,0
"5539","4-22-93-31-NW",0,0,0,6.23301494107528,4.6392740537117,0,0,0,7.178102814804,0,31.5107841363688,0,0,0,0,0,0,0,0,0,0,0,2.54552172263,0,3.7645658151489,0.652990720933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5516178641461,0,0,0,0,0,0,0,0,33.9022797964101,0,0,0,0,0,0,0.211292600345,0,0,0,0,0
"5540","4-22-93-31-SE",0,0,0,1.784994458166,0,0,0,0,21.7220637383626,0,18.259338299783,0,0,0.338285516725,0,0,0,1.67177239523135,0,0,0,0,0.593119595795,0,0,0,0,0,0,0,0,0,0,0,0,1.11813298319,0,0,0,0,0,7.6457506663162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.852457895631,0,0,0,0,0,0,0,0,0,0,0,0
"5541","4-22-93-31-SW",0,0,1.46239327102,3.67357972792,2.603649275146,0,0,0,13.416881880379,0,17.5400207045437,0,0,4.19039809710587,0,0,0,1.545852564381,0,0,0,0,2.909203797077,0,0.917848850269,2.530562661246,0,0,0,0.909123024537,0,0,0,0,0,0,0,0,0,0,0,5.72868346935,0,0,0,0,0,0,1.7001067590403,0,0,0,0,0,0,0,0,20.4492245015866,0,0,0,0,0,0,0,0,0,0,0,0
"5542","4-22-93-32-NE",0,0,0,3.144916955437,0,0,0,0,33.5976395894764,0,9.24215342780582,0,0,0,0,0,0,3.71325429224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843025138298,0,0,0,0,0,0,1.29406696111,0,0,0,0,0,0,0,0,9.24215333454118,0,0,0,0,0,0,0.01112386516749,0,0,0,0,0
"5543","4-22-93-32-NW",0,0,0,0.184228070354,0,0,0,0,29.0671879879655,0,11.3843500755856,0,0.0240003840992,0,0,0,0,1.25519437665915,0,0,0,0,0.778429124324,0,1.610591658774,0,0,0,0,0,0,0,0,0,0,0,0,1.14675594235,0,0,0,11.220429912431,0,0,0,0,0,0,0.01624138151,0,0,0,0,0,0,0,0,12.1627793992977,0,0,0,0,0,0,0,0,0.0522022021837328,0,0,0
"5544","4-22-93-32-SE",0,0,0,3.49940411166,0,0,0,0,20.1765519445395,0,32.5024902897741,0,0,0,0,0,0,0,0,0,0,0,0.765279617299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18776888194,0,0,0,0,0,0,0.454027639133,0,0,0,0,0,0,0,0,33.2677699070691,0,0,0,0,0,0,0,0,0,0,0,0
"5545","4-22-93-32-SW",0,0,0,0.110729722839,0,0,0,0,21.319801945033,0,31.3284871877506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185719869499,0,0,0,0,0,0,0,0,0,0,0,3.9991201535616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3284871876993,0,0,0,0,0,0,0,0,0.117137803603,0,0,0
"5546","4-22-93-33-NE",0,0,0,1.03461289959,0,0,0,0,19.0142706512064,0,0,0,0,2.506219456759,0,0,0,1.57683857471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.672760315625,0,0,0,0,0,0,1.077289332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213740184971,0.64354940609739,0,0.0312224354223,0,0,0
"5547","4-22-93-33-NW",0,0,0,1.653059425137,0,0,0,0,27.8787361447515,0,3.52118904403722,0,0,0,0,0,0,0.496281489864697,0,0,0,0,0,0,0,1.86288959738,0,0,0,0,0,0,0,0,0,0,0,3.0982032953,0,0,0,12.632101318441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52012219361305,0,0,0,0,0,0,0.25335848975973,0,0,0,0,0
"5548","4-22-93-33-SE",0,0,0,0,0,0,0,0,25.5352035506311,0,21.949681313354,0,0,2.24237957428,0,0,0,5.44185723223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1123643028441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.937138176785,0,0,0,0,0,0,0.0623434984246,0,0,0,0,0
"5549","4-22-93-33-SW",0,0,0,4.936092664454,0,0,0,0,32.7890622730964,0,27.0074349336702,0,0,0,0,0,0,1.36437502086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10647603062696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0074349336719,0,0,0,0,0,0,0,0,0,0,0,0
"5550","4-22-93-34-NE",0,0,0,2.21365334667225,0,0,0,0,31.7518713794768,0,0,0,7.0469410816803,1.70069486494757,0,0,0,18.4096163259633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4703614637653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808913876849,0,0.309754695697,0,0,0
"5551","4-22-93-34-NW",0,0,0,0,0,0,0,0,22.3718425623715,0,0,0,0,8.38959248923199,0,0,0,21.1597450050535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3374454324124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7678412838601,0,0,0,0,0
"5552","4-22-93-34-SE",0,0,0,0,0,0,0,0,17.609099494033,0,0,0,19.897166682049,4.96505468488,0,0,0,15.8055017921587,0,0,0,0,0,0,1.10474264602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20311669512405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5553","4-22-93-34-SW",0,0,0,0,0,0,0,0,28.0200052204554,0,0.0106263836972,0,1.7007089093,0,0,0,0,6.36003173707,0,0,0,0,0,0,0.123546199374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2610419898274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106263836984,0,0,0,0,0,0,0,0,0,0,0,0
"5554","4-22-93-35-NE",0,0,0,4.95749212682,0,0,0,0,22.8714427837849,0,0,0,10.1859336933435,5.17226455366018,0,0,0,19.3274162949456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840863101165,0,0,0,0,0
"5555","4-22-93-35-NW",0,0,0,1.11818876544447,0,0,0,0,18.8976996283823,0,0,0,23.4944386147668,0.751803982737,0,0,0,11.9639603864224,0,0,0,0,0,0,0,7.15235367772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011848633343,1.1488393512133,0,0.72840854205657,0,0,0.259536343902
