"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP80","Pine100","Pine120","Pine140","Pine40","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1037","4-16-73-26-SW",0,5.574416743866,0,22.827670778407,0.58606770843399,0,0,0,0,0,0,0,0,0,0.9072536306342,5.59342990591,0,0,0,0,0,0,0,0,0,0,0,0.367951482818,0,0,0,0,0,0,0,1.6344281843172,0,0,0,0,0,0,0,0,0,0,0,0.774196439326,3.498822433782,0,0,0,0,0,0,12.0751002803993,0,0,0,0,0,0,0,0.30298243561304,0,0
"1038","4-16-73-27-NE",0,0,0,8.51299516049,8.28504788937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826796508927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309353430488796,0,0
"1039","4-16-73-27-NW",0,0,0,0.689987059339,10.47843967415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44453944924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1659525109838,0,0
"1040","4-16-73-27-SE",0,0.876548816237,0,6.711811837352,27.655084852399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000950371402529,0,0,0,0,0,0,0,0,0,0,0,3.498809123854,0.0020380405389,0,0,0,0,0,0,0.876548816223,0,0,0,0,0,0,0,0.33764148747,0,0
"1041","4-16-73-27-SW",0,0,0,9.7452266466133,3.60757814126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","4-16-73-28-NE",0,0,0,13.57143619464,19.918861629,0,0,0,0,0,0.0190144746175,0.140073229756,0,0,18.19571580735,1.36515159382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2235688583,0.353751579125,0,0,0,0,0,0,19.5798818757512,0,0,0,0,0,0,0,0.420313898305,0,0
"1043","4-16-73-28-NW",0,0,0,12.2203255813041,0.122975529202,0,0,0,0,0,3.976282458333,4.15485287418,0,0,35.07348385387,0,0,0,0,0,0,0.914681052227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4124609896,0,0,0,0,0,0,0,3.645744468762,4.677420434225,0,0,0,0,0,0,40.462227301824,0,0,0,0,0,0,0,0.0525360118717,0,0
"1044","4-16-73-28-SE",0,0.441307236623,0,55.2001587695715,1.41175542168,0,0,0,0,0,2.60450591024,0.0703124385001,0,0.15465387657,0.62864391401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018442834196,2.70804967207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.400949567144,0,0,0,0,0,0,0,0.3666116058448,0,0
"1045","4-16-73-28-SW",1.77347957395,0.618501502011,0,28.4493631711775,6.815076834819,0,0,0,0,0,4.46028484442,0.00476662874204,0,5.44595197053,9.302605814842,0.875639384223,0,0,0,0,0,1.640833984253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81305437149,0,0,0,0,6.66585727713,0,0,0,0,0,0,17.03051111944,0,0,0,0,0,0,0,0.0573366669093,0,0
"1046","4-16-73-29-NE",0,0,0,31.92684598529,6.541929329544,0,0,0,0,0,0,0,0,0,13.5369268288,0,0,0,0,0,0,0.27018097476,0,0,0,4.474125484347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.648938189337,0,0,0,0.290271377175,2.482204060184,0,0,0,0,0,0,13.5369268288,0,0,0,0,0,0,0,0.462420089384,0,0
"1047","4-16-73-29-NW",0,0,0,16.0668760467615,8.345430462946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9833397608625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26668097900667,0,0
"1048","4-16-73-29-SE",0,0,0,53.549007312915,12.0476011722838,0,0,0,0,0,0,0,0,0,0.567533314452,0,0,0,0,0,0,0.0436873180293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567533314451,0,0,0,0,0,0,0,0,0,0
"1049","4-16-73-29-SW",0,0,0,31.1373575001255,9.0399883538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19577094289,0,0,0,4.669035070802,0,0,2.63088684931,0,0,0,0,0,0,0,3.19577094291,0,0,0,0,0,0,0,0.00856726275888,0,0
"1050","4-16-73-3-NE",0,0,16.52334844775,10.9406239963299,11.87725087173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85818229838,0,0,0,0,0.196477701216,0,0,0,0,0,0,0,6.85818229839,0,0,0,0,0,0,0,0.57546003740477,0,0
"1051","4-16-73-3-NW",0,0,35.498914675542,29.928681496153,0.598315688645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7270448535902,0,0
"1052","4-16-73-3-SE",0,0,0,27.938218914683,21.350212666354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450477539097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464628441878,0,0
"1053","4-16-73-3-SW",0,0,7.65454871388164,60.3092157850403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7563109811935,0,0
"1054","4-16-73-30-NE",0,0,0,15.05518137358,1.58228360678,0,1.18540548607,0,0,0,0,0,0,0,7.81065546981,0,0,0,0,0,0,9.4535118326,0,0,0,1.379044733387,2.88098125672,0,0,0,0,0,0,0,0,0,8.63281379,0,0,0,0.662978943195,0,0,0.793383008594,0,0,0,0.0520334181036,0,0,0,0,0,0,0,19.112552043801,0,0,0,0,0,0,0,0.2954184314979,0,0
"1055","4-16-73-30-NW",0,0,6.035493829041,7.212084370752,1.17682484272,0,0,0,0,0,0,5.8584895886594,0,0.1139517885387,17.997409060762,0.00118016044486,0,0,0,0,0,0,0,0,0,3.59198482475,0,3.55779747322927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165853266058,1.55371494314239,0,0,0,0,0,17.9985889172018,0,9.60056422067,0,0,0,0,0,0.387579409173418,0,0
"1056","4-16-73-30-SE",0,0,0,4.60871406668,5.19965863114,0,4.91790797712,0,0,0,0,0,0,0,3.96647190784,1.84571173098,0,0,0,0,0,0,0,0,0,20.334034688583,0,0,0,0,0,0,0,0,0,0,0.0611906780031,0,0,0,0,0,0,2.67922625112,0,0,0,0,5.61985751078,2.557717766108,0,0,0,0,0,10.73009161596,0,0,0,0,0,0,0,0,0,0
"1057","4-16-73-30-SW",0,0,0.229841775408,0.222532833259,3.2091945803717,0,0,0,0,0,0,3.71732308336059,0,4.7466715194946,5.6449149704639,6.754487055614,0,0,0,0,0,0,0,0,0,12.9532920944662,2.584019084112,2.07969196368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617075116125,0,0,0,1.199760472705,0,1.258482062051,0,0,0,0,0,12.9412656373668,0,0,0,0.6820445013237,0,0,0,0,0,0.130001361563
"1058","4-16-73-31-NE",0,0,0,0.00282689817509,0,0,0,0,0,1.98083932541,0,0,4.1936262213,0,0,1.31984013639,0,0,0,0,0,0,0,6.072499385322,0,1.5439770463977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.848264884263,0,0,0,0,0,2.69680372805,0,0,0,0,0,3.30068030477,0,0,0,0,0,0,0,0.1779783931021,0,0
"1059","4-16-73-31-NW",0,0,0,0,0.38727262133855,0,0,0,0,0.8982471411836,0,0,0,0.119251451921,0,3.09995923713158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869010395583,0,0,0,0.4367145794623,0,7.0099814351,0,0,0,0.461564846103,0,3.91480521616987,0.01798438449867,0,0,0,0,0.0676890296431,0,0,0,0
"1060","4-16-73-31-SE",0,0,0,14.305401669935,0,0,0,0,0,0,0,0,0,0,0.699634851578,0,0,0,0,0,0,5.0464408915,0,0,0,0,1.26682973274,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37673521833,0,0,0.347818889279,0,0,0,0.946697347116,0,0,0,0,0,0,0,7.122810961434,0,0,0,0,0,0,0,0.1985293732847,0,0
"1061","4-16-73-31-SW",0,0,1.13864499114,23.6087379212386,1.006962969234,0,0,0,0,0,0,1.70314494080405,0,0.7521095747831,3.89625986551,0,0,0,0,0,0,0,0,0,0,0,1.79020761825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8490747284,3.10415668374,0.96378047641881,0,0,0,0,0,5.68646748377,0.000789104537067,1.950851713754,0,1.20039416726,0,0,0,0.6792455962477,0,0
"1062","4-16-73-32-NE",0,0,0,3.5883435542219,9.182383050696,0,0,0,0,0,0,0,0,0,0,2.32346199404,0,0,0,0,0,0,0,0,0,6.6114190313,14.836343275254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91069302012,0,5.080862305111,0,0,0,0,0,2.32346199404,0,0,0,0,0,0,0,0.49324747132858,0,0
"1063","4-16-73-32-NW",0,0,0,4.4318888860118,1.01411690696,0,0,0,0,2.870243780694,0,0,0,0,0,1.53889002277,0,0,0,0,0,0,0,3.427128395253,0,8.922095908255,28.9431646402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.305432868009,0,0,0,8.9732635740557,0,0,0,0,0,0,0,4.409131855826,0,0,0,0,0,0,0,0.79658666624,0,0
"1064","4-16-73-32-SE",0,0,0,8.36121012363,5.488470074369,0,0,0,0,0,0,0,2.14284919878,0,3.20779464316,0,0,0,0,0,0,0,0,0,0,32.71589876254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35202678334,0,2.12218099677,0,0,0,0,0,3.20779464316,0,0,0,0,0,0,0,0.655108200831,0,0
"1065","4-16-73-32-SW",0,0,0,25.254148272161,10.47978657651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5004433989,0.417577333066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49298439181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71320240995288,0,0
"1066","4-16-73-33-NE",0,20.6932783704,0,2.56807094774,13.257250344219,0,0,0,0,0,0,0,0,0,0,1.08603638921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39778358277,16.7624418772,0,0,0,0,0,0,4.86369016489,0,0,0,0,0,0,0,41.93954020711,0,0,0,0,0,0,0,0.1966196917996,0,0
"1067","4-16-73-33-NW",0,1.69712172079,0,12.32654259472,26.126072391704,0,0,0,0,0,0,0,0,5.48334700633,0,1.77673519763,0,0,0,0,0,0,0,0,0,2.61670458961,4.15890553105,0,0,0,0,0,0,0,0,0,0,0,0,5.31329777984,0,0,0,0,0,0,0,4.16204269799,0,1.235336619661,0,0,0,0,0,12.94606020478,0,0,0,0,0,0,0,0.4776753199848,0,0
"1068","4-16-73-33-SE",0,0,0,6.955204412255,24.19194988225,0,0,0,0,0,0.262385423268,0,0,0,0.981526203627,16.358371632458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3550358254,0,0,0,0,0,0,0,1.83444592716,0,0,0,0,0,0,21.957319084714,0,0,0,0,0,0,0,0.4383146740912,0,0.245873635909
"1069","4-16-73-33-SW",0,0,0,22.247432601552,12.4543243287307,0,0,0,0,0,3.61705199499,0,0.276875366241,0,0.846677941689,9.91110473806,0,0,0,0,0,0,0,0,0,0,1.8154238445,0,0,0,0,0,0,0,0,0,0,0,0,14.8831863783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.073444897564,0,0,0,0,0,0,0,0.3130635822274,0,0
"1070","4-16-73-34-NE",0,0,0,0,13.3573988443942,0,0,45.9865901282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54095410307632,0,0
"1071","4-16-73-34-NW",0,0,0,19.3138407619511,9.86097378961202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10474639732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788589582903,0,0
"1072","4-16-73-34-SE",0,0,0,2.32079576875,17.97856959521,0,0,18.5359377832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970086259110946,0,0
"1073","4-16-73-34-SW",0,0,0,12.983214947083,13.3978395856986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73162777855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3853209452852,0,0
"1074","4-16-73-35-NE",0,0,0,0,0.0556127967956,0,0,0,30.8000219474,0,0,0,0,0.00649665823305,0,2.31095360599,0,3.97589083994445,0,0,0,0,0,0,1.23166640509,0,0,0,0,11.1797761942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.929563448787,10.8130820534,0.890408183648,0,0,0,0,0,2.31095360599,0,0,0,0,0,0,0,1.36118948874218,0,0
"1075","4-16-73-35-NW",0,0,0,0,1.33457156868,0,0,10.01463817874,25.833530419302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6999289394933,0,0
"1076","4-16-73-35-SE",0,0,0,0,0,0.55377672175,0,0,22.2931410143,0,0,0,0,0,0,0,0,31.276839488641,0,0,0,0,0,0,0,1.84708424686,0.0979636919118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44520427357,0,0,0,0,0,0,0.553776721761,0,0,0,0,0,0,0,0.99536271808745,0,0
"1077","4-16-73-35-SW",0,0,0,0,0.476455620035,8.01008012359,0,0.480861546768,27.773698608468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435632764665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0100801236,0,0,0,0,0,0,0,0.2914042433772,0,0
"1078","4-16-73-36-NE",0,0,0,3.726448976484,3.61180357883,0,0,0,0,0,0,0,4.55626959484,0,0,0,0,3.55538488521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87630705815e-05,0,0,0,0,0,0,0,0,0,0,0,7.65890437623,0,0,16.156499673597,11.9692153727,0,0,0,0,0,0,1.87129929607e-05,0,0,0,0,0,0,0,1.40752727081136,0,0.930970921029
"1079","4-16-73-36-NW",0,0,0,0,0,0,0,0,0,0,0,0,2.51557829641,2.250392005989,0,0,0,25.06197442793,0,0,0,0,0,0,0,0,0,0,0,6.600323466887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870879127092,2.313501653524,2.444740494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768076964089,0,0
"1080","4-16-73-36-SE",0,0,5.55116298522,11.907567347811,15.09130361658,0,0,0,0,0,1.62806889435,0,2.95772961601,3.183728844413,0,0,0,4.13568915565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241884692741,0.319666168156,0,0,0,0,0,0,1.62806889434,0,0,0,0,0,0,0,1.0402520710501,0,0
"1081","4-16-73-36-SW",0,0,0,3.21464866837,2.80142283421,0,0,0,0,0,1.03999437054,0,0,4.176457612038,0,0,0,26.292581340367,0,0,0,0,0,0,0,0.555692637424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377515649727,3.195264813747,0,0,0,0,0,0,1.03999437054,0,0,0,0,0,0,0,0.3686993298503,0,0
"1082","4-16-73-4-NE",0,0,0.882076511637,63.794899582035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73203565114904,0,0
"1083","4-16-73-4-NW",0,0,6.63233769743,53.064134389584,2.85029597541,0,0,0,0,0,0,0,0,0,0.651976702612,0,0,0,0,0,0,0,0,0,0,0,1.906871773967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189193391944,0,0,0,0,0,0,0,0.651976702622,0,0,0,0,0,0,0,0.3297705390737,0,0
"1084","4-16-73-4-SE",0,0,13.838714652989,49.155082399133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48476408382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48476408383,0,0,0,0,0,0,0,1.29333836307987,0,0
"1085","4-16-73-4-SW",0,0,5.11189067022,36.6302066930341,0,0,0,0,0,0,0,0,0,0,17.269807657407,0,0,0,0,0,0,0,0,0,0,1.3918942901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3991187617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.512517079146,0,0,0,0,0,0,0,0.298438630913571,0,0.509017538286
"1086","4-16-73-5-NE",0,0,12.726859317977,10.411648386665,0.617056706611,0,0,0,0,0,0,0,7.04746647555,0,15.69358369074,0,0,0,0,0,0,0,0,0,0,1.25451119442,9.42199415481,0,0,0,0,0,0,0,0,0,2.75019705418,0,0,0,0,0,0.4561521693356,0,0,0,0,3.22033947717,0,0,0,0,0,0,0,15.9454467268953,0,0,0,0.105384055738,0,0,0,0.407157013017,0,0.267717051374
"1087","4-16-73-5-NW",0,0,10.26617530364,14.3579444902641,0,0,0,0,0,0,0,0,0,0,14.1219786754822,18.0262980191638,0,0,0,0,0,0,0,0,0,0.333891459266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73320698734,0,0,0,0,0,0,0,0,0,0,0,0,35.5255725768442,0,0,0,0.301722802883,0,0,0,0.0581234191577,0,0.3559119289997
"1088","4-16-73-5-SE",0,0,11.5245866633873,27.3976152597234,0,0,0,0,0,1.73252809309,0,0,0,0,17.876309134451,0.729744772918,0,0,0,0,0,0,0,0,0,2.729486815941,0,1.90481113545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.338574764993,0,0,0,1.00336529215,0,0,0,0.22684967277869,0,0
"1089","4-16-73-5-SW",0,0,36.003190144869,20.1788841845819,0,0,0,0,0,0,0,0,0,0,0,7.27061571657585,0,0,0,0,0,0,0,0,0,1.6508198335718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27061571657712,0,0,0,0.9175761372538,0,0,0,0.5860948255003,0,0
"1090","4-16-73-6-NE",0,0,0.000406558785178,36.418461259774,4.52419464715,0,0,0,0,0,0,0,0,0,12.9727119658,0.485266994604,0,0,0,0,0,0,0,0.227611011497,0,2.68679914758,4.75295160553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388657384104,0,0,0,0.46029877222,0,0,0,0.149745787566,0,0.0693209649318
"1091","4-16-73-6-NW",0,0,0,21.96134143604,27.6039064501383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6567145305038,0,0,0,0.139038876792398,0,0
"1092","4-16-73-6-SE",0,0,5.979826743032,35.9561094931656,9.08368096423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29471244543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9542273342193,0,0
"1093","4-16-73-6-SW",0,0,11.087973428412,22.6364642334234,14.8042609858056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242102308255,0,0,0,0,0.442465967222712,0,0
"1094","4-16-73-7-NE",0,0,0,11.958703606817,0,0,0,0,0,0,0,0,0,37.147485057,2.46957208087,1.748709059092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77867063181,0,0,0,0,0,0,0,4.2182811399698,0,0,0,0,0,0,0,0.504492674337,0,0
"1095","4-16-73-7-NW",0,0,0,10.5102643212233,1.60124128090523,0,10.33587197805,0,0,0,0,0,0,0.261445363243,0,3.9171705471,0,0,0,0,0,0,0,0,0,6.41886414369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.426535132991,8.80093019138,0,0,0,0,0,0,14.253042525139,0,0,0,0,0,0,0,0.6431632693529,0,0
"1096","4-16-73-7-SE",0,0,0,22.828319346724,2.57218709331,0,0,0,0,0,0,0,0,1.72401461746966,15.7888512127,1.18565848376,0,0,0,0,0,0,0,0,0,2.19411483471,15.5819273795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579001429908,0,0,0,0,0,0,0,16.97450943607,0,0,0,0,0,0,0,0.380623705972,0,0
"1097","4-16-73-7-SW",0,0,5.248305909335,46.3964986915197,7.48267726344527,0,0.2230904084068,0,0,0,0,0,0,0.0705619898832,0,0.565392539943874,0,0,0,0,0,0,0,0,0,2.25579620397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6385850414,0,0.37449438086252,0,0,0,0,0,0.788482948344796,0,0,0,0,0,0,0,0.264281723677,0,0
"1098","4-16-73-8-NE",0,0,1.43616043906,45.93756358552,17.27981346049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321804958318,0,0
"1099","4-16-73-8-NW",0,0,0,31.062555781416,1.882784929831,0,0,0,0,0,0,0,0,19.728633244742,0.1115670786323,7.9883204623268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90357027616,0.564335140551,0,0,0,0,0,0,8.09988754096574,0,0,0,0,0,0,0,0.458235454041,0,0.483604659089
"1100","4-16-73-8-SE",0,0,0,47.3837545017055,3.554291750772,0,0,0,0,0,0,0,0.433169643642,0,10.3572335467,0,0,0,0,0,0,0.187239978481,0,0,0,0.325653975743,0,0,0,0,0,0,0,0,0,0,0.10485022063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2338845426,0,0,0,0,0,0,0,0.0392339259046,0,0.261437090237
"1101","4-16-73-8-SW",0,0,0.815501608377,0.51611271365334,3.07539955949,0,0,0,0,0,0,0,0,18.541152155342,23.755266081258,3.193352408178,0,0,0,0,0,4.18041354574,0,0,0,1.779272653941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26721514129,0,0,0,0,2.962169496829,3.26066062652,0,0,0,0,0,0,27.215833898465,0,0,0,0,0,0,0,0.4484189913421,0,0
"1102","4-16-73-9-NE",0,0,4.767972834789,29.4886139664706,13.248322093796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93999995649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307939831911,0,0.0659220794426
"1103","4-16-73-9-NW",0,0,11.978733702238,53.6195516917829,0.483159481491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","4-16-73-9-SE",0,0,7.082400625371,54.273594428185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477758598809098,0,0.00454177114814
"1105","4-16-73-9-SW",0,0,21.7050072763,43.6711111493315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","4-17-73-1-NE",0,0,3.622496995,33.53566220443,15.321710011543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92225528359,0,0,0,1.27102742464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27102742466,0,0,0.00662267301016,0.70042683039,0,0,0,0.0595735722649,0,0
