"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"2353","5-3-88-27-SW",0,0,9.8708742022643,0,0,0,0,0,30.4171852335741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11124763026097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8112403779196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04997243792038,0,0
"2354","5-3-88-28-NE",0,0,26.99121927581,0,0,0,0,0,7.20688585246,0,0,0,0,0,0,0,0,1.632941412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67780176206,0,0,0,0,0,3.5478765655091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73410608477371,0,0
"2355","5-3-88-28-NW",0,0,18.2706427914377,2.778783845605,3.0470404934,0,0,0,2.75733997619,0,0,1.714787699941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.998034136022,0,0,0,0,0,0,0,0,0,0,16.36105312264,0,0,0,0,0,4.579168524855,0,0,0,0,0,0.00805137440418,0,0,0,0,0,0,0,0,0,0,0,1.11057386831944,0,0
"2356","5-3-88-28-SE",0,0,9.4939338623251,0,0,0,0,0,29.2773699256741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352179616046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98277651586445,0,0
"2357","5-3-88-28-SW",0,0,9.3593670683531,0,0,0,0,0,33.8397751530848,0,0,0,0,0,0,0,0,1.756347146585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6489575036568,0,0,0,0,0,0,0,0,0,0,0,2.315619964309,0,0,0,0,0,0,0,0,0,0,0,1.85799289068213,0,0
"2358","5-3-88-29-NE",0,0,15.25610699358,5.51273288682,0,0,0,0,2.28536597776,0,0,23.16177876915,5.37591432098,0,0,0,0,4.038943621272,0,0,0,0,0,0.0159726593363,0,7.52874962669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881637478868,1.38231165644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00248738598739,0,0
"2359","5-3-88-29-NW",0,0,18.078412055509,2.52818222524,0,0,0,0,1.48659763665,0,0,34.86000961485,0,0,0,0,0,4.3754893802272,0,0,0,0,0,0.268824989474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4516711638312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4957778282732,0,0
"2360","5-3-88-29-SE",0,0,27.03382470529,12.055826092278,0,0,0,0,2.353027044524,0,0,2.75555727747,0,0,0,0,0,11.261222132974,0,0,0,0,0,0.466927604299,0,0.807641455864,0,0,0,1.29300193346,0,0,0,0,0,0,0,0,0,0,0.0920513727282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03710229649967,0,0
"2361","5-3-88-29-SW",0,0,13.539771425186,17.292454484834,5.230086835108,0,0,0,0,0,0,28.1458068492374,0,0,0,0,0,0,0,0,0,0,0,1.49530564341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.365690564113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4956372634332,0,0
"2362","5-3-88-3-NE",0,0,2.23755899177,0,0,0,0,0,21.904357324355,0,0,0,0,0,0,0,3.213362012097,7.1087522299,0,0,0,0,0,0,0,0,0,0,1.480192675356,0,0,0,0,0,0,0,0,0,0,10.105402059381,0.706315126628,0,0,0,0,0,0,3.579417785258,4.18948316947254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71650791034237,0,0
"2363","5-3-88-3-NW",0,0,0,4.80003476532,0,0,0,0,15.153682913273,0,0,0,0,0,0,0,8.28942295232,17.378159347018,0,0,0,0,0,0,0,0,0,0,0.877964942576,2.8129125261161,0,0,0,0,0,0,0,0,0,0,7.13470822155,0,0,0,0,0,0,0,6.089040314259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680984857591128,0,0
"2364","5-3-88-3-SE",0,0,0,0,0,0,0,0,7.07571806331e-05,0,0,0,0,0,0,0,0.0098901169021004,0,0,0,0,0,0,0,0,0,0,0,3.90337825125e-05,0,0,0,0,0,0,0,0,0,0,0.00665894623303,0,0,0,0,0,0,0,0.003008047448968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021516943175663,0,0
"2365","5-3-88-3-SW",0,0,0,1.98501902505e-05,0,0,0,0,6.26634868667e-05,0,0,0,0,0,0,0,0,0.0001608350094404,0,0,0,0,0,0,0,0,0,0,0,9.589685822879e-05,0,0,0,0,0,0,0,0,0,0,1.8502935648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37911393823e-06,0,0
"2366","5-3-88-30-NE",0,0,22.32282286204,0,0,0,0,0,10.005357881682,0,0,24.99713429756,0,0,0,0,0,0,0,0,0,0,0,0,2.38454938052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416127850687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882474987757,0,0
"2367","5-3-88-30-NW",0,0,29.1433250326478,0,0.0122529327209,0,0,0,22.0037072091221,0,0,9.3610550777791,0,0,0,0,0,4.219567723861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947173295337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947173295362,0,0,0,0,0,0,0,2.11273160864706,0,0
"2368","5-3-88-30-SE",0,0,0.941651396363,0,2.540250591512,0,0,0,18.03256790308,12.447435383708,0,12.000697966802,0,0,0,0,0,0,0,0,0,0,0,4.05769454362,0,0,0,0,0,0,0,0,1.592829257777,0,0,0,0,0,0,0,2.50887838443,0,0,0,0,0,0,8.256436658756,0,0,0,0,0,0,0,0,14.022957829259,0,0,0,0,0,0.0360978026236,0,0.3974768559035,0,0
"2369","5-3-88-30-SW",0,0,14.5755929387769,0,6.325706040157,0,0,0,7.4843901420464,28.1617036618236,0,3.267093734773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950715019777,0,1.32460517214,0,0,0,0,0,0,0,2.83677953116,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9491983414495,0,0,0,0,0,0,0,0.76896651608031,0,0
"2370","5-3-88-31-NE",0,0,31.7113357241341,0.000130109283524,1.54547656385,0,0,0,14.6503181607,0,0,10.3398299669137,1.04530253411,0,0,0,0,1.381712063456,0,0,0,0,0,0.696235970687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9447255207,1.43955888107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10745483561111,0,0
"2371","5-3-88-31-NW",0,0,25.2051187586762,2.4061836005242,0,0,0,0,4.57601533416786,0,0,2.45829382547661,20.2650306372378,0,0,0,0,1.5036654442322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79856932621998,0,0
"2372","5-3-88-31-SE",0,0,19.8199196293857,0,0,0,0,0,10.96605722559,0,0,21.987204721543,0,0,0,2.00905274864,0,0.482793603629,0,0,0,0,0,0.670901443564,3.00638214083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360040482144,3.79268420367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38148535540416,0,1.0018771663
"2373","5-3-88-31-SW",0,0,28.2383987936,0,0,0,0,0,24.670760424314,0,0,2.63145748553399,0,0,0,0,0,7.530299738283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172154604772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88561415099846,0,0
"2374","5-3-88-32-NE",0,0,54.2145540196318,0,0,0,0,0,9.03750528746886,0,0,0.945304282571568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213385737164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25841892490749,0,0
"2375","5-3-88-32-NW",0,0,2.38409870373,0,0,0,0,0,26.2662844981457,0,0,30.606655232238,0,0,0,0,0,1.42929283937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56253075296583,0.268371183243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40669676902815,0,0
"2376","5-3-88-32-SE",0,0,52.51352260554,1.41658945951e-05,0,0,0,0,0.835117394044,0,0,3.94509316183,0,0,0,0,0,3.340671941617,0,0,0,0,0,0,0,0,0,0,0,0.969511675402,0,0,0,0,2.37215256462,0.789324191073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2676184142377,0,0
"2377","5-3-88-32-SW",0,0,16.108917864882,0,0,0,0,0,25.862626076435,0,0,3.6755653651548,0,0,0,0,0,17.38924412522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941236995541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41295913841333,0,0
"2378","5-3-88-33-NE",0,0,18.5941423879607,0,3.90956766566883,0,0,0,30.9824526837854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768818447498,0,0,0,0,0,1.926842177019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817371188999404,0,0
"2379","5-3-88-33-NW",0,0,31.1066416261207,0,13.4818124478726,0,0,0,12.8659779944357,0,0,0,0,0,0,0,0,2.21893495306275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.484618766695,0,0,0,0,0,1.21292239314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0312942859618,0,0
"2380","5-3-88-33-SE",0,0,26.023852368354,0,0,0,0,0,10.5996715966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120867896145,0,0,0,0,0,12.60376419098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78454209704606,0,0
"2381","5-3-88-33-SW",0,0,52.6777453099792,0.00178145901306,5.31917716865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601269939565,0,0,0,0,0,0,0,0,0,0,4.6491261211125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4595508456822,0,0
"2382","5-3-88-34-NE",0,0,23.340052321736,0,0,0,0,0,27.9396747577191,0,0,2.85211920688e-05,0,0,0,0,0,1.73880290963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20208213811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84152939380984,0,0
"2383","5-3-88-34-NW",0,0,10.4856681906785,0,0,0,0,0,31.4680667875093,0,0,0,0,0,0,0,0,0.910099232134292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81982984131465,0,0,0,0,0,6.12430349312227,8.26475450007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26475450007,0,0,0,0,0,0,0,1.44416502875575,0,0
"2384","5-3-88-34-SE",0,0,12.2642773219016,4.93517352777,0,0,0,0,8.314090412375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95248488767966,0,0
"2385","5-3-88-34-SW",0,0,19.927218660667,19.9186172121,0,0,0,0,3.547443773193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163366605907,0,0,0,0,0,17.740797011099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82289788062721,0,0
"2386","5-3-88-35-NE",0,0,0.108641376031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387","5-3-88-35-NW",0,0,20.8375515252012,0,0,0,0,0,11.9520341533351,0,0,0.3188704914824,0,0,0,0,0,7.74466408770257,0,0,0,0,0,0,0,1.01290584407063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26470890531898,0,0.147317146371
"2388","5-3-88-35-SW",0,0,18.65151167759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3988240074538,0,0
"2389","5-3-88-36-NE",0,0,1.62043703739,3.91160721966591,3.42184531332898,0,0,0.886268029034705,14.3372464676216,0,0,0,22.0649805759911,0,0,0,11.74825607047,0,0,0,0,0,0,0,0,0,0,0,0,4.70198276291,0,0,0,0,0,0,0,0,0,2.05383552594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60078941701333,0,0
"2390","5-3-88-36-NW",0,0,0,0,0,0,0,3.02524017532056,6.62750907245448,0,0,0,0,0,0,0,1.449338807987,0,0,0,0,0,0,0,0,0,0,0,0,0.280778841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1310726371295,0,0
"2391","5-3-88-36-SE",0,0,0,3.41047931956333,10.3370213768294,0,0,4.16422433284,6.5040248878,0,0,0,0,0,0,0,4.770891852224,0.351372214426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.721966598852,21.7329463999326,0,0,0,0,0,0,2.18648054872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48434984628271,0,0
"2392","5-3-88-36-SW",0,0,0,0,0,0,0,2.47039508217,1.772534372425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120816562651,0,0
"2393","5-3-88-4-NE",0,0,0,0,0,0,0,0,0.00512830657181,0,0,0,0,0,0,0,0,0.00678977073209,0,0,0,0,0,0,0,0,0,0,0.00191114770898,0.00376293572435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014544891021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318181924361,0,0
"2394","5-3-88-4-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07917817326e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395","5-3-88-8-NE",0,0,0.01252222817038,0.00173578527127,0,0,0,0,0,0,0,0,0,0,0,0,0.00290958404575,0.00241807626753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000662510168748,0,0
"2396","5-3-88-8-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35109207956e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2397","5-3-88-9-NE",0,0,0,6.70741666193,0,0,0,0,13.24377423229,0,0,0,0,0,0,0,0,36.1104094951546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.482581180102,0,0,0,0,0,0,0,2.15274386036,0,0,0,2.154922276615,0,0,0,0,0,0,0,0,0,0,0,2.17736954736339,0,0
"2398","5-3-88-9-NW",0,0,14.9159683844768,0.571148528207,0,0,0,0,0.94214692099,0,0,0,0,0,0,0,0.3059089481607,32.6723145041841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8056811364589,0,0,0,0,0,0,9.88334214429,0,0,0,0,0.374805897123,0,0,0,0,0,0,0,0,0,0,0,2.36381024398672,0,0
"2399","5-3-88-9-SE",0,0,0,0,0,0,0,0,0.0002939441762,0,0,0,0,0,0,0,0,0.009545926793323,0,0,0,0,0,0,0,0,0,0,0.000378020369482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005663686083409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038089171647514,0,0
"2400","5-3-88-9-SW",0,0,0,5.07509181687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006255425039992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141580390816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.670136190864e-05,0,0
"2401","5-3-89-1-NE",0,0,0.0341492892104,3.82958637003243,2.11724540065,0,0,3.29984458356,37.7915855487624,0,0,0,0,0,0,0,0,2.09619017621,0,0,0,0,0,0,0,0,0,0,2.43507058109,0,0,0,0,0,0,0.68351750586988,0,0,0,0,4.2721041637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177369651401,0,0
"2402","5-3-89-1-NW",0,0,0,0,0.0148769598935,0,0,0,0.58171164718,0,0,0,0,0,0,0,0,0.211266425377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403","5-3-89-1-SE",0,0,0,2.972368154853,0,0,0,4.01595607033029,49.8278001001477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04918193321,0,0,0,0,0,0,0,0,0,0,3.76758048829,2.33151752998532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11170649608855,0,0
"2404","5-3-89-1-SW",0,0,0,0,0,0,0,0.4073834492434,0.2151230821095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","5-3-89-10-NE",0,0,0,0.0119730389653,0,0,0,0,0,0,0,0,0,0,0,0,0,30.790755901664,0,0,0,0,0,0,0,0,0,0,0,8.77299492375,0,1.20889061875,0,0,0,0,0,0,0,0,8.61447320643,0,0,0,0,0,0,0.729226843261,5.1888340304614,0.0332211545695,0,0,0,0,0,0,1.20889061099,0.0326257705776,0,0.776433878696222,0,0,0,0,1.87503681589679,0,0.0375137783626
"2406","5-3-89-10-NW",0,0,0.845499099396,0,0,0,0,4.00684044465,0.162442301971,0,0,0,0,0,0,0,0,29.158969162633,0,0,0,0,0,6.18156142504,1.56644255016,0,0,0,0,6.377131033615,0,0,0,0,1.06857494884,0,0,0,0,0,2.159567526262,0,0,0,0,0,0.396716563739,2.5640503501669,4.37658709642,0,0,0,0,0,0,0,0,0,0,0.533398353890055,0,0.148810568809,0,0,1.26188227178273,0,0
"2407","5-3-89-10-SE",0,0,2.3409861624528,3.665714115603,2.092807317003,0,0,0,3.58736683304,0,0,3.02985023435,0.730760183507,0,0,0,0,5.2002870149,0,0,0,0,0,0,11.61168300025,0,0,0,0,2.15773674303,0,2.37890280603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.572984501573,10.73429516301,0.1148153079744,0,0,0,0,0,0,2.378902667694,0,0,0.43490745410205,0,0,0,0,0.93166417408918,0,0
"2408","5-3-89-10-SW",0,0,7.098417203181,1.784553046464,7.202554205388,0,0,0,0,0,0,0,0,0,0,0,0,2.62827336227,0,0,0,0,0,0.0142043603769,5.055912366033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.956811355879,0,0,0,0,0,0,0,0,0,0,0.051743777595,0.00135413744807,0.48381180440076,0,0,0.2486818335108,0,0.0715025732416
"2409","5-3-89-11-NE",0,0,4.414115390749,0,0,0,0,6.349028702284,11.731473087185,0,0,2.38346492803,22.4915985477,0,0,0,0,2.1948519066134,0,0,0,0,0,0,0,0,0,0,1.10373419717,0,0,0,0,0,0,0,0,0,0,0,12.380218423709,0,0,0,0,0,0,1.649706381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90091853034163,0,0
"2410","5-3-89-11-NW",0,0,0,1.01888412492,0,0,0,0,0,0,0,0.0227204493058,7.10484102899,0,0,0,0,15.0714342425778,0,0,0,0,0,0,0,4.86800736183,0,0,0,0.198258936179,0,7.037390696279,0,0,0,0,0,0,0,0,7.8338883308893,0,0,0,0,0,0,0.0746432042299,10.7231211412288,0.1837045794877,0,0,0,0,0,0,7.037390698116,0,0,0,0,0,0,0,3.00568054868287,0,0
"2411","5-3-89-11-SE",0,0,1.46001012923,0,0,0,0,9.243587514766,7.56083215599,0,0,9.51177764286,0,0,0,0,0,5.02541496358394,0,0,0,0,0,0,0,0.966738322407,0,0,0.0704288275671,0,0,0,0,0,0,0,0,0,0,0,1.77533529358,0,0,0,0,0,0,0,4.96092549195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23695366598051,0,0.00330777076405
"2412","5-3-89-11-SW",0,0,0,0,0,0,0,0,0,0,0,0.973023621293,3.592387506667,0,0,0,0,1.21142104942,0,0,0,0,0,0,0,0,0,0,0,0,0,20.393475105873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.021093791941,0.4754532218762,0,0,0,0,0,0,20.377621595049,0,0,0,0,0,0,0,0.70742437483838,0,0.0158534135483
"2413","5-3-89-12-NE",0,0,0.78747321104475,0.534819468895,3.1739791094428,0,0,8.28470200259e-05,8.37156017604849,0,0,0,0,0,0,0,0,13.1002877875534,0,0,0,0,0,0.449817632392,1.84293903614304,0,0,0,0,0.817465750258,0,0,0,0,0,0,0,0,0,3.5397876893,30.5779368699206,0,0,0,0,0,0,0,0.168178293845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4407907935299,0,0
"2414","5-3-89-12-NW",0,0,1.07415372213,4.600706068566,0,0,0,14.1209949597975,19.670337439643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0025545500041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59474323630218,0,0
"2415","5-3-89-12-SE",0,0,5.373554943694,6.0005429300105,0.974132064917,0,0,0.468322470548,36.1070915110149,0,0,0,0,0,0,0,0,0.77048078915153,0,0,0,0,0,0,0,0,0,0,8.00085144735034,0,0,0,0,0,0,0.64218316659722,0,0,0,0,0,0,0,0,0,0,0,4.83775448863744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58248362026904,0,0
"2416","5-3-89-12-SW",0,0,0.676376137232,0.0266236180657,0,0,0,7.515555136326,0.8933835356507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369025618017,0,0,0,0,0,0,0.0181643841852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697902758934,0,0
"2417","5-3-89-13-NE",0,0,0.29979827036143,0,0,0,0,0,0,0,0,8.98324150959216,0,0,0,0,0,4.51727388914725,0,0,0,0,0,0,0,0,0,0,0,1.12286345811,0,0,0,0,0,0,0,0,0,0,25.5415534287369,0,0,0,0,0,0,0,22.7010629936767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5072219510849,0,0
"2418","5-3-89-13-NW",0,0,0,0,0,0,0.742034504568,5.450938579403,10.01315700469,0,0,0,0,0,0,0,1.42260845722,1.133033720855,0,0,0,0,0,0,0,0,0,0,0,1.4046530122,0,0,0,0,0,0,0,0,0,0.4652341616425,19.1913594897281,0,0,0,0,0,0,0,5.1901800239885,0,0,0,0,0,0,0,0,0.115885100045,0,0,0,0,0,0,1.87217713370308,0,0.0394503246843
"2419","5-3-89-13-SE",0,0,0,1.31426898157,0,0,0,0.0255856782466,0.75218797083,0,0,3.87796676347269,0,0,0,0,0,7.59415634960893,0,0,0,0,0,6.33648453131322,5.65068868926,2.18607323513,0,0,0,0,0,0,0,0,7.72641075861,0,0,0,0,5.772392849987,18.6750558681168,0,0,0,0,0,0,0,3.29691325436871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19038285042854,0,0
"2420","5-3-89-13-SW",0,0,0,0,0,0,0,12.9690081224944,3.7678711527099,0,0,1.23456830767,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48838994451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70222634983824,12.5983561903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5193618924829,0,0
"2421","5-3-89-14-NE",0,0,1.9831183081353,0,0,0,0,16.217467846,8.0764674949848,0,0,7.26575519696,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25869553722,0,0,0,0.14685321425,0,0,0,0,0,0,0,0,0,0.460149396846,27.401658150455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47230350241251,0,0
"2422","5-3-89-14-NW",0,0,1.28701763259,0,2.77850475891,0,0,3.815209653855,0.36343007166175,0,0,1.19569742134,0,0,0,0,0,6.1760424567046,0,0,0,0,0,0,0,0,0,0,2.31446618807,2.1539058178908,0,0,0,0,0,0,0,0,0,1.764224518867,20.3836025630592,0,0,0,0,0,0,0,13.68581660596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12513566277262,0,0.00652602470779
