"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC100","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","MixedwoodUP80","NA.","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"335","4-10-70-28-NE",0,0,0,0.00206529686507,24.773064111935,0,0,0,0,0,0,0,0,0,0,0.844725635379,0,0,0,0,0,0,0,0,0,0,0,4.998950707835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107485870371,0,0,0,2.241315780514,4.618630795942,0,0,0,0,0,0,0,0,5.429627864336,0,0,0,0,0,0,0,0,0,0,0,0
"336","4-10-70-28-NW",0,0,0,5.76387160078,39.0905023499967,0,0,0,0,0,0,0,0,0,0.0906649497989,0.283001860937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29421625311,0,0,0,0,1.16944485479,0,0,0,2.449698909423,0,0,0,0,0,0,0,0,0,2.6678830638204,0,0,0,0,0,0,0,0,0,0,0,0
"337","4-10-70-28-SE",0,0,0,0,14.999249126366,0,0,0,0,0,0,0,0,1.91392817125909,0,14.346904854078,0.603517010645,0.0221047331274,0,0,0.528594217888,0,0,0,0,0,0,2.18954228379,0,0,0,0,0.550775026789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711112691882,0,0,0,0.0570458444859,0.921805398465,0,0,0,0,24.562993949801,0,0,0,42.178811120695,0,0,0,0,0,0,0,0,0,0.128834137526646,0,0
"338","4-10-70-28-SW",0,0,0,0.284587801553,4.9299534738479,0,0,0,0,0,0,0,0,0,0,12.30344885338,0.0170165340446,0,0,0.3128783554148,7.3661434161305,0.78487068025796,0,0,0,2.7025954866098,0,0.875786735102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39063387277,0,0,0,10.731339449666,0,0,0,0,0,0.335609226577,0,0,0,21.5417600027058,0,0,0,0,0,0,0,0,0,0.00200564536217,0,0.440774584644
"339","4-10-70-29-NE",0,0,0,0,22.5355747621329,0,0,0,0,0,0,0,0,0,0.892670879963,2.76101639912,0,0,0,12.5772896789,0,0,0,0,0,2.91214334155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199179420632,0,0,0,0,0,0,0,0,8.060777114,3.10714941416,6.01333409531,0,0,0,0,0,0,0,16.43015715222,0,0,0,0,0,0,0,0,0,0.0626439649718562,0,0
"340","4-10-70-29-NW",0,0,7.2853777503173,1.96349118466,27.573738303955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42406610327343,0,0,0,0,0,1.783080426989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.635315355709,0,0.568823670654,0,0,0,0,0,0,0,4.42406605048681,0,0,0,0,0,0,0,0,0,0,0,0
"341","4-10-70-29-SE",0,0,0,0,3.9730597591002,0,0,0,0,0,0.0169129076889,0,0,0.2528032020346,0,0.737821349517,0,0.0477924149173,0,23.71699554217,5.767063337788,3.645776796708,0,0,0.839340806091,2.621235756161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7701068935745,0,0,17.833809600521,0,0,0,0,0,0,0,0,0,33.8845684966873,0,0,0,0,0,0,0,0,0,0.0139071166744,0,0
"342","4-10-70-29-SW",0,0,0,13.302541347323,16.8788384667541,0,0,0,0,0,5.6385205462679,0,0,0,0,6.46979509605,0,0.0211971939675,0,5.0315809085404,0.25634641569,0,0,0,0,2.725906803195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02949753135,0,0,1.7227186740268,0,0,0,0,0,0,0,0,0,17.39624115393,0,0,0,0,0,0,0,0,0,0.3064025190427,0,0
"343","4-10-70-3-SE",0,0,0,0,0.293423550851,0,0,0,0,0,0.144221641184,0,0,0,0,0,0,0,0,0,0,0,1.15655450004102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247616788107668,0,0,0,0,0,0,0,0,0,0.0225588638486,0,0.0152429422153
"344","4-10-70-3-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667452427984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","4-10-70-30-NE",0,0,0,6.48818091667,12.4343821944684,0,0,0,0,0,0,0,0,3.574549795028,0,7.279322182839,0,0.262140169583,0,15.9057628797305,0,0,0,0,0,7.799601718703,0,3.5330051828,0,0,0,0,2.75890361781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8799012491339,0,0.139347905756,0,0,0,0,0,0,0,29.4769937957126,0,0,0.468048554139,0,0,0,0,0,0,0.0262540457393,0,0
"346","4-10-70-30-NW",0,0,8.76094552359,17.758984967836,9.64366796296,0,0,0,0,0,0,0,0,0,0,2.95640837330424,0,0,0,11.822418977339,0,0,0,0,0,2.89096112834665,4.76364981656472,0.00129527980567,0,0,0,0,0.647522064536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277284665388,0,0,0,0,0,0,0,0,0,15.4263488043942,0,0,0,0,0,0,0,0,0,0.34091243724624,0,0
"347","4-10-70-30-SE",0,0,0.274892834624,4.1912239284278,26.0184335210412,0,0,0,0,4.774196571193,0.1350553005581,0,0,0.319497068642,0,0,0,0,0,2.20469968448,11.7705561498,0,0,0,0,4.54822491762,0,3.00143392769,0,0,0,0,1.14679093696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7749896449143,0,0,0,0,0,0,0,0,0,23.0290679832299,0,0,0,0,0,0,0,0,0,0.19323891698053,0,0.00366618348217
"348","4-10-70-30-SW",0,0,7.54157539187,3.22836134145,13.9330577779514,0,0,0,0,6.293905194817,0,0,0,1.097271086939,0,1.48161658518568,0,0,0,20.010580369754,0,2.720748244525,0,0,0,7.89629161829612,0,0,0,0,0,0,0.00374877156926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37160982248937,0,0,0,0,0,0,0,0,0,30.5105976027816,0,0,0,0,0,0,0,0,0,0.19416838482532,0,0
"349","4-10-70-31-NE",0,0,0.513673836188,0.436271755692,18.6157610878419,0,0,0,0,9.217234567616,3.37487035476,0,0,0,0,0,0,0.01484914529077,0,8.80634253056,0,11.0288859890803,0,0,0,2.997457738075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745196054273,0,0,0,0,0,0,0,0,0,32.4267743773169,0,0,0.195023668205,0,0,0,0.00182121671244,0,0,0.1599834155325,0,0
"350","4-10-70-31-NW",0,0,0.0721780029506,0,3.19881644805369,0,0,0,0,0.986899259078275,2.352032000005,0,0,0,0,5.984966692656,0,0,0,0,0,17.847298926319,0,0,0,7.59061197877,0,0.00217143366859,0,0,0,0,7.11621319987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000973455069196,0,9.52905851229,0,0,0,0,0,0,0,34.2154209486902,0,0,0.154848955939,0,0,0,0,0.00205312624124,0,0.0624480356399,0,0.0721086389862
"351","4-10-70-31-SE",0,0,0.0526340841361,4.60412601207,10.989341404539,0,0,0,0,0,0,0,0,0,0,11.240504436887,0,0.275180425431,0,5.27296360809,0,4.50433914664,0,0,0,7.1101873807684,0,1.35258336057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2144328346,0,5.16332500658,0,0,0,0,0,0,0,22.3703899082069,0,0,0.0386166899621,0,0,0,0,0,0,0,0,0
"352","4-10-70-31-SW",0,0,0,19.9737685241733,4.065729803907,0,0,0,0,1.09858658414366,0,0,0.67481928993275,0,0,0.41141392653413,0,0.0202252821876,0,11.87690533403,0,4.55296552267,0,0,0,0.0603190213818,0,6.28952518927061,0,0,0,0,2.089522233154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74689084064,0,0.110126073832,0,0,0,0,0,0,0,26.3155318132174,0,0,0.148299743646169,0,0,0,0,0,0,0.01675750838897,0,0.00338762786954
"353","4-10-70-32-NE",0,0,6.701513902916,11.054285761617,9.9309106478568,0,0,0,0,1.489177236216,0.67664328452,0,1.31735109356663,0.304567803734,0,0,0,8.95347949547e-05,0,3.109339415463,0,0,0,1.00729569918,0,0,0,0,0,0,0,0,0.000292034237136,0,0,0,0,0,0.870254830761,0,0,0,0,0,0,0,0,0,0,0,0,0.856264479691,0,0,1.416961330703,5.00504110991,0,0,0,0,0,0,0,0,5.13367849470335,0,0,0.44861867489,0,0,0,0,0,0,0.173953290526655,0,0.147712329503
"354","4-10-70-32-NW",0,0,1.83990544858,0,34.7858640134575,0,0,0,0,0.946432754159,0,0,0,0,0,6.547881737246,0,0.0192382016671,0,14.333614628293,0,0,0,0,0,0.16348348142679,7.24308855054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117676352952,0,0,0,0,0,0,0,0,21.827929295497,0,0,0,0,0,0,0,0,0,0.328161445288,0,0
"355","4-10-70-32-SE",0,0,0,0.147342414238,4.758064864642,0,0,0,0,0,0,0,0,0,3.39439523052,5.4234306853,0,0,0,25.38642320505,0,0,0,1.99744453296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22755964633,0,8.30800591146,0,0,0,0,0,0,0,34.204249581421,0,0,0,0,0,0,0,0,0,0,0,0
"356","4-10-70-32-SW",0,0,1.217266624015,0,34.291440110603,0,0,0,0,0,0,0,0,0,0,5.523647988403,0,0,0,8.5391215828,0,0,0,0,0,0.33343638037,1.73123600142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1803824797637,0,12.1863967323,0,0,0,0,0,0,0,14.062770283864,0,0,0,0,0,0,0,0,0,0,0,0
"357","4-10-70-33-NE",0,0,0,0,6.960110348184,0,0,0,0,17.02884656426,0,0,2.39676192425,0,0,4.305720767237,0,0,0,2.21235133102,0,0,0,0,0,12.6154401393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097000572129,0,0,0,0,0,0,0,0,0,23.546927676232,0,0,0,0,0,0,0,0,0,0.0503086175417,0,0
"358","4-10-70-33-NW",0,0,0,21.566238991804,8.828304966525,0,0,0,0,2.93102366245,0,0,0,0,6.10494200317,8.37400532759,0,0,0,10.432874443,0,0,0,0,0,4.170176788355,0,0,0,0,0,0,0,0,0,0,0,0,0.89725422021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948454198441,0,0,0,0,0,0,0,0,0,27.84284534797,0,0,0,0,0,0,0,0,0,0.03621431926395,0,0
"359","4-10-70-33-SE",0,0,0,0,4.090344681361,0,0,0,0,13.7713408611284,0,0,5.90122817453,1.04247507651,4.73257046324,0,0,0,0,0.493610732498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99752209944,0,0,0,0,0,0,0,0,0,0,0,0
"360","4-10-70-33-SW",0,0,0,0.325122289715,1.060383528218,0,0,0,0,4.43243634645,0,0,3.07741761972,0.116506536764,31.19351514342,0,0,0,0,5.05456113297,0,0,0,0.0157994697942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.326159204751,0,0,0,0,0,0,0,0,0,40.68051131589,0,0,0,0,0,0,0,0,0,0,0,0
"361","4-10-70-34-NE",0,0,0,1.02570083396,4.35365366289,0,0,0,0,18.03770425912,0,0,8.19732749445,2.57409431913,0,0.350093389167,0,0,0,9.560283567,0,0.26930721152,0,0,0,12.439425183282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.092718908241,0,0,0,0,0,0,0,0,0,0.57504913371467,0,0.180445686758
"362","4-10-70-34-NW",0,0,0,0,0,0,0,0,0,0.477412061033,0,0,0.0244480355095,2.80135254015,0,8.135663520906,0,0,0,1.16899638926e-05,0,0,0,0,0,4.382347767269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60591703788,0,0,0,0,0,0,0,0,0,8.61309155709067,0,0,0,0,0,0,0,0,0,0.308994696656,0,0
"363","4-10-70-34-SE",0,0,0,4.503340404761,4.795512336211,0,0,0,0,0.858888703707,0,0.046044612075,23.635795090359,0,0,0,0,0,0,0,0,8.08767044167,0,0,3.21730494046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62542555402,0,0,0,0,0,0,0,0,0,8.946559145344,0,0,0,0,0,0,0,0,0,0.434529829591,0,0
"364","4-10-70-34-SW",0,0,0,0,20.8203449255454,0,0,0,0,1.09153452497,0,0,0.783416282203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09153452497,0,0,0,0,0,0,0,0,0,0,0,0
"365","4-10-70-35-NE",0,0,0,5.499151953167,16.78371660645,0,0,0,0,4.04946309355,0,0.0472701081323,0,1.263016741377,0,23.21436540256,0,0,0,9.2612251062,0,0,0,0,0.75508945205,0,0.00527023105226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440686164493,3.10268519369,0,0,0.978238289792,0,0,0,0,0,0,0,0,0,36.5303262201027,0,0,0,0,0,0,0,0,0,0.999137280965465,0,0
"366","4-10-70-35-NW",0,0,0,3.239874619744,9.4194274118205,0,0,0,0,22.579822188734,0,6.79598068605,2.3378562634967,0,0,0.107049139565,0,0.725196306284,0,11.49433009164,0,0,0,0,3.57640211667,0,0.169788123181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62529246819,0,0,0,1.40460150807,2.03607095442,0,0,0,0,0,0,0,0,34.350986567171,0,0,0,0,0,0,0,0,0,0.332764127072,0,0
"367","4-10-70-35-SE",0,0,0,10.098337253507,16.750115324594,0,0,0,0,4.442717236,0.177385149393,2.64356291246,0,0,0,8.89791515651,0,0,0,6.64413029261,0,0,0.0701158901521,5.91007723706,0,1.64633727621,0,0.504378535753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621225320223,0,0,0,0,0,0,0,0,0,20.7366433438812,0,0,0,0,0,0,0,0,0,0.5167587009302,0,0
"368","4-10-70-35-SW",0,0,0,1.32542530404,3.66478501086,0,0,0,0,0,0,0.208168416901,18.1747806919611,0.984033456881,0,0,0.00574502560361,0,0,6.48208432343,0,0,0,0,0,4.681247821275,0,3.27395239307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52684823508073,5.70078280285,0,0,0,0,0,0,0,0,9.75603705434,0,0,0,0,0,0,0,0,0,0.89157775838889,0,0
"369","4-10-70-36-NE",0,0,0,0,0.272888884958774,0,0,0,0,0,0,0,0.4789864602789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420704113346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","4-10-70-36-NW",0,0,0,6.668330463874,5.641526158696,0,0,0,0,0,0,1.056035417071,0,2.201095121247,0,4.509470170817,0,0,0,0.24417619918627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3826824759807,0,0,0,0,0,0,0,0,0,4.75364959595237,0,0,0,0,0,0,0,0,0,0,0,0
"371","4-10-70-36-SE",0,0,0,18.30809138671,14.768297797938,0,0,0,0,0,1.14690226023,0,5.38828723822,0.98425660828,0,0.450299858791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83836066324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715641133375,0,0,0,0,0,0,0,0,0,4.435562754563,0,0,0,0,0,0,0,0,0,0,0,0
"372","4-10-70-36-SW",0,0,0,3.873857379664,4.683409906578,0,0,0,0,0.678010574637,4.247528953334,0.528646152583,0.115948043043,4.26311205466,0,1.065288576227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5774378139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.989809908734,0,0,0,0,0,0,0,0,0,27.568265967511,0,0,0,0,0,0,0,0,0,0.0636443403994,0,0
"373","4-10-71-1-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,34.221292074648,0,1.28117912287,0.01515550804908,0,0,15.50245380875,0,0,0,0,0,0.847667394753,0,0.0277021904877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48700900426,0,0,3.410216321459,0,0,0.21097734650858,0,0,3.28877825302,0,0,0,20.1001133751286,0,0,0,0,0,0,0,0,0,0.22119117050876,0,0
"374","4-10-71-1-NW",0,0,0,0,9.1931513227365,0,0,0,0,0,0,0,0,2.92164890442,0,2.841885749706,0.0173924267134,0,0,0.000597458778702,0,0,0,0,0,1.4679977704171,0,13.64527440202,0,0,0,0,22.485295346995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0004180278,10.009829847956,0,1.002323882844,0,0,0,0,0,0,38.9730529574736,0,0,0,0,0,0,0,0,0,0.24514987263783,0,0
"375","4-10-71-1-SE",0,0,0,0.62024516644375,8.3638499398055,0,0,0,0,0,0,0,7.228390725344,10.518531304105,0,9.274118479899,0,0,0,0,0,1.52310863835,0,0,1.260664030055,2.886144312154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775623891001,0,0,7.12439004271631,0,0,0,0,0,0,0,0,0,10.797226813122,0,0,0,0,0,0,0,0,0,0.5290226905079,0,0
"376","4-10-71-1-SW",0,0,0,0.0677647248458,0.0770458136278,0,0,0,0,0,0,0,0,2.39451521312,0,32.7988302955417,0.035475144428424,0,0,0,0,6.1652273220013,0,0,0,0.0684328399287,0,0,0,0,0,0,5.48743611261,15.794808954441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0968828804205,0,0,3.02913316445235,0,0,0,0,0,0,0,0,0,60.2462983695397,0,0,0,0,0,0,0,0,0,0.090126566881316,0,0
"377","4-10-71-10-NE",0,0,0,23.2847421983294,20.7954634385254,0,1.52689855095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52689855096,0,0,1.3380890419478,0,0,0,0,0,0,0.149070941957,0,0
"378","4-10-71-10-NW",0,0,0,8.5641357172934,56.4583980380059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526810067032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349273958743,0,0,0,0,0,0,0,0,0
"379","4-10-71-10-SE",0,0,0,4.573808852338,6.9828752415168,4.22659924435,0,0,0,0,0,0,0,0,0,0.00308138126686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22968062561631,0,0,0.535148631738,0,0,0,0,0,0,0.0259497100422,0,0.00384384582423
"380","4-10-71-10-SW",0,0,0,0.529966690223,47.9522472765023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489486424141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01236445521254,0,0,0,0,0,0,0.1530835675874,0,0
"381","4-10-71-11-NE",0,0,0,6.0495086514198,40.861201398331,0,0,0,0,0,0,0,0,0,0,2.749359007605,0,0,0,0,12.8327302228,0,0,0,0,0,0,0,0,0,0,0,0,1.83844150476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159049953294,0,0,0,0,0,0,17.420530735154,0,0,0.393087724204,0,0,0,0,0,0,0.104137973379,0,0
"382","4-10-71-11-NW",0,0,0,11.9874502669752,44.1936287882054,0,2.900363765954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493053519363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.393417285337,0,0,0.761836435711,0,0,0,0,0,0,0.465291847738,0,0
"383","4-10-71-11-SE",0,0,0,3.588898707538,53.691496404168,1.02640542917,0,0,0.290437782001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141091242384,0,0,0,0,6.345229845196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016514684397,0,0,0,0,0,0,7.662073056392,0,0,0,0,0,0,0,0,0,0.66975398806013,0,0
"384","4-10-71-11-SW",0,0,0,1.25690218706696,52.154685912698,13.14099806418,0,0,0,0,0,0,0,0,0,0.00502434378839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1460224079669,0,0,0,0,0,0,0,0,0,0.77468688739804,0,0
"385","4-10-71-12-NE",0,0,0,14.853464070722,39.5083756197911,0,0,0,0,0,0,0,0,1.69635103345,2.75501409072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93166193863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2626995223396,0,0,0.0118249199264,0,0,0,0,0,0,4.68667602937,0,0,0,0,0,0,0,0,0,0.45981065093653,0,0
"386","4-10-71-12-NW",0,0,0,39.8113951832267,24.07908130866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68047819367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68047819364,0,0,0,0,0,0,0,0,0,0.8381065638031,0,0
"387","4-10-71-12-SE",0,0,0,3.52283993885,9.098255798968,0,0,0,0,0,0,0,0,3.317293434166,0.518551488091,9.65211942678,0.00332439267171,0,0,16.04656677304,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27477570116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24635741777,0,0,9.626059136651,0,0,0.321246308684788,0,0,1.93638955761,0,0,0,34.42840337881,0,0,0,0,0,0,0,0,0,0.4512790475241,0,0
"388","4-10-71-12-SW",0,0,0,1.08531730237,26.073813530592,0,0,0,0.542440496156,0,0,0,0,0,0,2.215981671983,0,0,0,0,0,5.63737732827,0,0,0,1.25849670718,0,0.381832608656,0.006638865535189,0,0,0,0.0369631743501,20.133078076145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.096179352238,0,0,0.448246629927333,0,0,0,0,0,0,28.9446534136022,0,0,0,0,0,0,0,0,0,0.60230871703705,0,0.350449296335
"389","4-10-71-13-NE",0,0,0,2.349202876753,31.0605642921305,0,0,0,24.0915462111961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05475109962,0,0,0.979055523998,0,0,0,0,0,0,0.105822349147,0,0
"390","4-10-71-13-NW",0,0,0,12.9616458351448,41.7524732640952,0,0,0,0,0,0,0,0,1.533748161219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1985349853609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25024069176222,0,0
"391","4-10-71-13-SE",0,0,0,17.979734961842,42.402786349804,0,0,0,5.29559564743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160275671323,0,0,0,0,0,0,0,0,0
"392","4-10-71-13-SW",0,0,0,52.6320549698093,10.679767701297,0,0,0,0,0,0,0,0,0.433665956165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968389739576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7825728393739,0,0,0,0,0,0,0.8011025814345,0,0.0354319628819
"393","4-10-71-14-NE",0,0,0,2.0817374825889,62.8263406217217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5958064410454,0,0
"394","4-10-71-14-NW",0,0,0,2.44521580392838,54.8279832079139,0,5.47684643903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4716339196286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47684643898,0,0,0,0,0,0,0,0,0,0.92731622679785,0,0
