"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Larch40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP40","MixedwoodUP60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"23","4-18-73-17-SW",0,0,4.776259970591,12.30801089038,28.1516842073352,0,0,0,0,0,0,0,0,0,0,0,0,9.580968811658,12.53637200263,0,0,0,0,0,0,0,0.0155765068241,0,0,0,0.5159051169891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002908725403,0,0,0,0,0,0,0,0,12.5363717809,0,0,0,0,0,0,0,0,0,0.5098391227983,0
"24","4-18-73-18-NE",0,0,0,0,3.1388585359797,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7506250962,0,0,0,0,0,0,0,0,0,0,0.350702764462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7506255448,0,0,0,0,0,0,0,0,0,0,0
"25","4-18-73-18-NW",0,0,0,0,12.3291400449202,0,0,0,0,0,2.49753168241845,0,0,10.5833488910665,0,0,1.19255953705,0,0.920512363218,0,0,0,0,0,0,0,14.8988234443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9392430786798,0,0,14.8392760495902,0,0,0,0,0,0,0,0,0,3.41804383055187,0,0,0,0,0,0,0,0,0,0,0
"26","4-18-73-18-SE",0,0,0.220084646206,0,5.18086431494,0,0,0,0,0,0,0,0,0,0,0,0,0,49.053781826393,0,0,0,0,0,0,0,2.29404830085,0,0,0,2.182140509699,1.47930054992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953942831582,3.59333836835433,0.0024343746026292,0,0,0,0,0,0,0,0,50.533081690716,0,0,0,0.03224681343934,0,0,0,0,0,0.0874808735416,0
"27","4-18-73-18-SW",0,0,0,5.1974538101428,15.27415106216,0,0,0,0,0,0.1209211725455,0,1.31800866153728,5.1542529524995,0.1079339665958,0,0.13726249386,2.37595232653,9.6469713571192,0,0,0,0,0.7924094007036,0,0,0,0.0002238327142527,0,0,0,8.431898019616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3911131953288,0,0,13.681136000449,0.000569893744744,0,0,0,0,0,0,0,0,18.1997909056319,0,0,0,0,0,0,0,0,0,0.4933992666632,0
"28","4-18-73-19-NE",0,0,0.9535634727078,43.22689911633,13.44693005219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.904265964561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8994652145606,0
"29","4-18-73-19-NW",0,0,0.975300496828,4.03298029051,0.25118953485,0,0,0,0,0,0,4.15984938959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6220835040657,0,0,0,0.12891679876935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242373224689,0,0,17.398624136041,28.5701579200219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1054422196825,0
"30","4-18-73-19-SE",0,0,0,28.34843348914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8068765369,0,0,0,0,0,0,0,0.194226318269,0,0,4.15219331676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75798619666,0,2.625922650187,0.000236029740368,0,0,0,0,0,0,0,0,19.8068762898,0,0,0,0.0745430579311,0,0,0,0,0,0.24238791515,0.25184829442
"31","4-18-73-19-SW",0,0,1.762001305774,0.169928448638,1.259243416812,0,0,0,0,0,0,0,0,6.41864023379616,0,0,0,0,2.59614585101,0,0,0,0,0,0,0,23.7080575114431,0,0,2.375601995594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8734270371404,0.000161732837617,0,0,0,0,0,0,0,0,2.59614575692,0,0,0,0,0,0,0,0,0,0.34575339877263,0
"32","4-18-73-20-NE",0,0,10.9988879903932,19.8440930973645,24.570256504966,7.097329153484,0,0,2.136511435534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0973291534851,0,0,0,0,0,0,0,0,0,0.679597157427,0
