"","QSLinkID","BlackSpruce0","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP40","Pine0","Pine100","Pine120","Pine20","Pine40","Pine60","Pine80","WhiteSpruce0","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1017","4-16-73-21-SW",0,0,0,0,0,0,2.658720293457,37.2401516576995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727354869778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9859770900757,0,0,0,0,0,0
"1018","4-16-73-22-NE",0,17.2336417692,0,0.793755952771,0,0,9.62352004616,2.9812155062919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1694534805619,0,0
"1019","4-16-73-22-NW",0,2.899862074503,0,0,0,0,10.896325171804,33.791860203685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.697756388015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","4-16-73-22-SE",0,4.1969690089411,0,0,0,0,25.9708283232,33.115652731497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97527457058552,0,0
"1021","4-16-73-22-SW",0,0.65566477285,0,0,0,0,22.820952435379,22.844815697925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278214121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11512181631304,0,0
"1022","4-16-73-23-NE",0,12.579938557198,10.25684645773,0,0,0.837595331305,8.676400978008,1.807322873969,0,0,0,0,0,0,0,2.7690234209738,3.264530787958,0,0,0,0,0,0,0,0,11.541017945149,0,0,0,0,0,0,0,0,0,0,0,0.36967591424,0,0,1.788541113631,1.5008626405241,0,0,0,6.941276103775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8580479524964,0,0.2301722006501
"1023","4-16-73-23-NW",0,8.043228897047,8.012765586189,0,0,12.1552334962,5.914596419245,9.3143354613699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91497691719,0,0,0,0,0,0,0,0,0,0,0,1.71218693525,0,0,0.859081989083,9.6822185624,0,0,0,0.187158645887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55399790572556,0,0
"1024","4-16-73-23-SE",0,5.93551457167,16.43924319131,0.459464271425,0,0,0,2.369592923004,0,0,0,0,0,0,0,0,0.220691293837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.54800617421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6842687381546,0,0
"1025","4-16-73-23-SW",0,26.094413770529,13.76308080467,1.53489232697,0,0.115846155031,5.101949230186,15.287711920598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60865352387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583627307312437,0,0
"1026","4-16-73-24-NE",0,0,0.000365340797077,0,0,0,0,0.0391502932697,0,0,0,0,0,0,0,0.798746652294,3.548903252,0,0,0,0,0,0,0,0,3.76894093872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375215442772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","4-16-73-24-NW",0,0,8.593473058156,0,0,0,2.84922160625,8.650193224462,0,0,0,1.1446511629,0,0,0,10.4142110757536,4.681838930915,0,0,0,0,0,0,0,0,19.6812476254629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.998502378086,0,0,0,0.154267649126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563321495402,0,0
"1028","4-16-73-24-SE",0,0,0,0,0,0,20.68579541882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793383327112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55996831322,1.02245446637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730604870421,0,0
"1029","4-16-73-24-SW",0,0,0,0,0,0,22.27492294358,10.610143434266,0,0,0,1.94528154693,0,0,0,0,5.568206372403,0,0,0,0,0,0,0,0,3.08645423268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2471222089588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412746143903,0,0
"1030","4-16-73-25-NE",0,0,6.72087743579,0,0,0,0.0731629045209,3.94304694583,0,0,4.14316972589,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58309866954,0,0,0,1.80119434384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04798126528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855452677554849,0,0
"1031","4-16-73-25-NW",0,5.4949677893,0,0,0,0,0,0.00105673954506,0,0,0,0,0,14.231858528497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15691892817987,0,0
"1032","4-16-73-25-SE",0,0,0.717949605071,0,0,0,3.72295273325,0.748546867948,0,0,0,4.04182258599,0,0,0,3.217294579175,5.808243543898,0,0,0,0,0,0,0,1.50733066886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528459928119378,0,0
"1033","4-16-73-25-SW",0,0,0,0,0,0,3.005897307878,0,0,0,1.930748102437,0,0,1.158546300835,0,0.8197089524722,6.324310355235,0,0,0,0,0,0,0,0,5.3944799131333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541547587825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1820237905997,0,0
"1034","4-16-73-26-NE",0,7.58297645485,0,0,0.402593147095,0,2.91038727666586,3.4202532596,0,0,0,0,0,8.02515857956,0,0,11.5770282479,0,0,0,0,0,0,11.3555475712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21787530105,0,8.18876973872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4211101855216,0,0.377710032156
"1035","4-16-73-26-NW",0,9.59627015317,0,0,0,0,41.906714120404,0.745564876456,0,0,0,0.104230466998,0,0,0,0,2.043643570278,0,0,0,0,0,0,4.66127169638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8719332843852,0,0
"1036","4-16-73-26-SE",0,0,0,0,0,0,20.8877785912261,1.12493193789,0,0,0.0335784587658,0,0,0.201368923216,0,4.368003987768,2.33573109797,0,0,0,0,0,0,0,0,5.1136408020469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.201549403565,0,0,0,0,1.57130827885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7550425791343,0,0
"1037","4-16-73-26-SW",0,5.574416743871,0,0,0,0,21.659393276136,1.75434521073904,0,0,0,5.59342990593,0,0,0,0,0.9072536306395,0,0,0,0,0,0,0,0,0.3679514828113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6344281843322,0,0,0,0,4.273018873159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46104947350659,0,0
"1038","4-16-73-27-NE",0,1.97997523191,0,0,0,0,6.445338429538,8.37272938838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826796509426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309353430439456,0,0
"1039","4-16-73-27-NW",0,0,10.47843967416,0,0,0,0,0.689987059335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44453944924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1659525109647,0,0
"1040","4-16-73-27-SE",0,4.124624781511,0,12.006505967769,0,0,3.22163514379,15.8906796128929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000950371401543,0,0,0,3.31911457594,0.18173258844149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337641487496,0,0
"1041","4-16-73-27-SW",0,0,3.60757814124,0,0,0,8.4962755958483,1.248951050779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","4-16-73-28-NE",0,19.918861629,0,0,0,0,4.38679985327,9.18463634134,0,0,0,5.51869328342,0,0,0,0.140073229772,14.0611885924962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22356885832,0,0.353751579109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901707596505,0,0
"1043","4-16-73-28-NW",0,0,0,0,0,0,5.91934534884,6.4239557616963,0,0,14.99417999439,9.2439111246,0,0,0,4.741463286964,14.22506478031,0,0,0,0,0,0,0,0.914681052277,0,0,0,0,0,0,0,0,0,0,0,0,1.41246098959,0,0,0,0,0,3.645744468714,0,4.677420434311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4939338429125,0,0
"1044","4-16-73-28-SE",0,1.41175542168,0.441307236634,0,0,0,20.326449500445,34.8737092690478,0,0,0,0.622973807641,0,0,0,2.6748183487818,0.160323982957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.018442834183,0,0,0,0,2.70804967208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4948265589323,0,0
"1045","4-16-73-28-SW",0,2.43922593395,0.618501502004,4.142109455406,0,0,7.5990718145592,22.8575123760259,0,0,8.133864410017,5.44595197053,0,0,0,4.46505147311034,2.04438078906,0,0,0,0,0,0,0,1.640833984283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47891164865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573366668981,0,0
"1046","4-16-73-29-NE",0,4.560443236597,0,0,0,0,26.40415096754,7.50418111077,0,0,13.5369268287,0,0,0,0,0,0,0,0,0,0,0,0,0.282329820678,0.270180974725,4.19179566371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29027137717,0,5.131142249498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481861697564,0,0
"1047","4-16-73-29-NW",0,8.345430462933,0,0,0,0,0.736150718173,15.3307253285555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9833397608701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26668097892353,0,0
"1048","4-16-73-29-SE",0,3.72411721944,0,1.5567413277,0,0,46.465770426555,13.8499795116613,0,0,0.56753331441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436873180154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","4-16-73-29-SW",0,9.0399883538,0,0,0,0,20.0500620121931,11.087295487673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1957709429,0,0,0,7.299921920153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856726275743,0,0
"1050","4-16-73-3-NE",0,4.58619936697,0,0,0,16.52334844785,10.894917614445,7.3367578867012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85818229836,0,0,0,0.196477701219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85875122776561,0,0
"1051","4-16-73-3-NW",0,0,0,0,0,32.411206939023,23.249347568248,10.365357353184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7270448533675,0,0
"1052","4-16-73-3-SE",0,14.891478071559,0,0,0,0,9.509109939542,24.887843569999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450477539096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4646284420053,0,0
"1053","4-16-73-3-SW",0,0,0,0,0,0,67.7927937905993,0.170970708337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7563109814898,0,0
"1054","4-16-73-30-NE",0,1.58228360678,0,0,0,0,9.852243756964,6.38834310262,0,0,0,0,0,0,0,9.4535118326,7.81065546986,0,0,0,0,0,0,1.22571890828,0,0.153325825142,0,0,0,2.88098125673,0,0,0,0,0,0,8.63281378996,0,0,0,0,0.662978943191,0,0.79338300858,0,0.052033418098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524603809012,0,0
"1055","4-16-73-30-NW",0,1.17682484269,0,0,0,0,8.345878035995,4.90170016378,0,0,0.10373558896801,0,0,0,0,6.67942488693168,17.1878701225112,0,0,0,0,0,0,0,0,7.14978229797444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57030026976278,0,0,0,0,0,0,0,0,0,0,0,9.6005642207,0,0.0774029190827,0,0,0,0.680826681421502,0,0
"1056","4-16-73-30-SE",0,5.19965863115,0,0,0,0,0,9.52662204375,0,0,1.84571173099,0,0,0,0,0,3.96647190789,0,0,0,0,0,0,20.104463822326,0,0.229570866374,0,0,0,0,0,0,0,0,0,0,0.0611906780026,0,0,0,0,0,0,0,0,10.856801528021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","4-16-73-30-SW",0,0,0,0,0,0,0.2298417754143,3.431727413628,0,0,12.116438540822,0,0,0,0,3.71732308337282,5.7010642328045,0,0,0,0,0,0,9.0920614154832,0.974364264113,5.888467723636,0,0,0,0.990680510865,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19976047274,0,1.87555717815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7986892333336,0,0,0,0,0,0.130001361563
"1058","4-16-73-31-NE",0,0,0,0,0,0,0,0.00282689817321,0,0,0,0,0,0,0,4.19362622129,3.30067946175,0,0,0,0,0,0,0,0.0166071575534,0,0,6.072499385332,0,1.52736988888,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49574555439,0,3.049323057875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1779783930934,0,0
"1059","4-16-73-31-NW",0,0.38727262133959,0,0,0,0,0,0,0,0,0,3.215674922811,0,0,0,0,0.90178290747035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42702136838094,7.88868504175343,0,0,0,0,0,0,0,0.461564846103,0,0,0.01798438449434,0,0,0,0,0.0676890296402,0,0.166148616928,0,0
"1060","4-16-73-31-SE",0,0,0,0,0,0,9.78509996661,4.520301703385,0,0,0,0,0,0,0,5.0464408915,0.699634851608,0,0,0,0,0,0,0,0,0,0,0,0,1.26682973274,0,0,0,0,0,0,0,0,0,0,0,1.37673521833,0,0.347818889291,0,0.946697347048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188767944313,0,0
"1061","4-16-73-31-SW",0,1.006962969246,0,0,0,0,24.1444405609357,0.60294235136866,0,0,0,0.0985709001639,0,0,0,1.70314494082805,6.340006158386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91701188859073,0,0,0,0,0,0,0,0,0,0,0.000789104537159,1.950851713727,0,1.20039416738,0,0,0,0.6792455961796,0,0
"1062","4-16-73-32-NE",0,8.19272818805,0,0.150496755304,0,0,0,4.4275016615322,0,0,0,0,0,0,0,0,2.32346199408,0,0,0,0,0,0,0,10.3447086678,11.103053638807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91069302011,0.639150166874,4.4417121382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49836579936203,0,0
"1063","4-16-73-32-NW",0,1.01411690695,0,0,0,0,0,4.4318888860308,0,0,0,0,0,0,0,0,4.409133803454,0,0,0,0,0,0,0,13.695495393564,24.16976515487,0,3.427128395267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.095493818072,8.95339469254,1.22980793147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79658666603606,0,0
"1064","4-16-73-32-SE",0,3.417061490034,0,2.07140858432,0,0,0,8.3612101236,0,0,3.20779464315,0,0,0,0,0,2.14284919876,0,0,0,0,0,0,7.93042371096,0,24.7854750517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35202678332,0,2.12218099676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655108200878,0,0
"1065","4-16-73-32-SW",0,10.47978657654,0,0,0,0,8.24498915588,17.009159116303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.918020731961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4929843918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71320240995316,0,0
"1066","4-16-73-33-NE",0,33.29007933997,0,0,0,0,0,3.228520322203,0,0,0,0,1.08603638926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16022546004,0,0,0,0,0,0,3.18549725541,1.67819290948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954675187073207,0,0
"1067","4-16-73-33-NW",0,7.834344053704,0,0,0,0,9.72123078009,22.594161873594,0,0,0,0,1.77673519759,0,0,0,9.64225253738,0,0,0,0,0,0,0,2.6167045896,0,0,0,0,0,0,0,0,0,0,0,5.31329777979,0,0,0,0,0,0,4.16204269799,1.235336619658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5818658158986,0,0
"1068","4-16-73-33-SE",0,24.19194988212,0,0,0,0,2.74628117709,4.208923235131,0,0,0,15.6241848038,0.734186828788,0,0,0,1.243911626937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35503582541,0,0,0,0,0,0,0,0,1.83444592713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06867723304842,0,0.245873635908
"1069","4-16-73-33-SW",0,4.890145491798,0,0,0,0,9.754599437967,20.0570120007295,0,0,0.354578591526,8.60179515588,1.30930958204,0,0,0,6.201450555898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8831863783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937793354905,0,0
"1070","4-16-73-34-NE",0,0.119504326381,11.0043729694,0,45.9865901281,0,0,2.2335215487102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54095410341197,0,0
"1071","4-16-73-34-NW",0,6.083292149051,3.77735327065,0,0,0,0,19.314169131853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36531802992,0,0,0,0,0.739428367425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788589582898,0,0
"1072","4-16-73-34-SE",0,9.4085341427,3.67747591929,0,18.5359377832,0,0,7.21335530201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970086259275805,0,0
"1073","4-16-73-34-SW",0,2.3157347239297,11.08124672656,0,0,0,0,12.9840730823317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73162777854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3853209452387,0,0
"1074","4-16-73-35-NE",0,0,0.0556127967969,0,30.8000219475,0,0,0,0,0,2.310953606,0,0,3.97589083995578,0,0,0.006496658233,0,0,0,0,0,0,0,0,0,11.1797761942,0,1.23166640513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1631389748,0,0.890408183626,0,0,0.579506527393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44931929274488,0,0
"1075","4-16-73-35-NW",0,0,1.33457156868,0,35.848168597918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6999289394084,0,0
"1076","4-16-73-35-SE",0,0.553776721756,0,0,22.2931410144,0,0,0,0,0,0,0,0,31.276839488643,0,0,0,0,0,0,0,0,0,1.9450479387585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44520427352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03601711525847,0,0
"1077","4-16-73-35-SW",0,8.01008012362,0,0,28.254560155245,0,0,0.476455620029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435632764659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61597039350098,0,0
"1078","4-16-73-36-NE",0,0,3.61180357883,0,0,0,0.993487672157,2.73296130429,0,0,0,0,0,2.20891738135,1.34646750389,4.55626959484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87630705815e-05,0,0,0,0,0,0,0,0,0,0,11.9692153728,23.815404049755,0,0,0,0,0,0,0,0,0,0,1.87129932103e-05,0,0,0,0,0,0,0,1.40752727094182,0,0.930970921032
"1079","4-16-73-36-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,25.06197442792,0,0,4.76597030241,0,0,0,0,0,0,0,0,0,6.600323466906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4005895662433,0,2.444740494732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7680769640833,0,0
"1080","4-16-73-36-SE",0,0,1.76893599049,12.5557444768,0,0,9.36035679983,8.864996682436,0,0,1.645489008112,0,0,4.13568915568,0,2.95772961602,3.16630873068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182102387407,0,0.379448473474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04025207102874,0,0
"1081","4-16-73-36-SW",0,2.8014228342,0,0,0,0,0,3.21464866838,0,0,0,0,0,26.292581340378,0,0,5.216451982535,0,0,0,0,0,0,0.555692637444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195264813786,0,0.377515649728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3686993296799,0,0
"1082","4-16-73-4-NE",0,0,0,0,0,0.457955899436,51.718354633547,12.5006655607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73203565122113,0,0
"1083","4-16-73-4-NW",0,2.85029597538,0,0,0,4.78601383505,41.756118194014,13.154340057997,0,0,0,0,0,0,0,0,0.651976702639,0,0,0,0,0,0,0,0,1.90687177397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189193391985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3297705390995,0,0
"1084","4-16-73-4-SE",0,0,0,0,0,5.05673909931,54.579807737143,3.357250215603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48476408384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38592984892712,0,0
"1085","4-16-73-4-SW",0,0,0,0,0,5.11189067018,32.874609984431,3.755596708615,0,0,0,0,0,0,0,0,17.269807657439,0,0,0,0,0,0,1.39189429009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39911876169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2001779026703,0,0,0,0.479412411285066,0,0.509017538283
"1086","4-16-73-5-NE",0,0.617056706614,0,0,0,0,22.992038903347,0.146468801336,0,0,0,0,0,0,0,0,22.74105016629,0,0,0,0,0,0,1.25451119443,0,9.42199415474,0,0,0,0,0,0,0,0,0,0,2.75019705417,0,0,0,0.4561521693905,0,0,3.22033947716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353368967527,0,0,0,0.460654550086,0,0.26771705138
"1087","4-16-73-5-NW",0,0,0,0,0,3.14080582765,20.119025241681,1.364288724494,0,0,0,13.7043580008454,0,0,0,0,18.4439186938553,0,0,0,0,0,0,0.333891459277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73320698727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1883983311,0,0,0,0.0664654768905,0,0.3559120126802
